Champion name,Win rate(%),Wins / losses
Malphite,57.9,280 / 204
Karma,56.4,4509 / 3486
Illaoi,56.0,191 / 150
Brand,54.3,44 / 37
Zac,54.0,1724 / 1467
Sejuani,53.9,223 / 191
Skarner,53.7,1027 / 885
Galio,53.7,322 / 278
Pyke,53.5,2323 / 2016
Zyra,53.5,100 / 87
Udyr,53.3,2187 / 1915
Nunu,53.2,320 / 281
Lee Sin,53.0,619 / 549
Aurelion Sol,53.0,267 / 237
Karthus,52.8,3532 / 3160
Rakan,52.4,3020 / 2738
Gragas,52.3,171 / 156
Rammus,52.3,80 / 73
Aphelios,52.1,1683 / 1548
Dr. Mundo,52.1,393 / 362
Lucian,51.9,214 / 198
Shen,51.8,758 / 704
Ivern,51.8,554 / 516
Senna,51.7,2876 / 2690
Volibear,51.6,470 / 440
Warwick,51.5,573 / 540
Hecarim,51.5,428 / 403
Irelia,51.4,1786 / 1692
Yasuo,51.4,1463 / 1386
Ashe,51.3,809 / 769
Poppy,51.3,215 / 204
Bard,51.1,814 / 778
Sona,51.0,1876 / 1801
Yorick,51.0,149 / 143
Garen,51.0,25 / 24
Jarvan IV,50.8,183 / 177
Vi,50.8,67 / 65
Syndra,50.6,296 / 289
Graves,50.5,1199 / 1174
Ahri,50.3,593 / 586
Blitzcrank,50.3,513 / 507
Zilean,50.2,258 / 256
Draven,50.1,449 / 447
Thresh,50.1,417 / 416
Gnar,50.0,182 / 182
Fiddlesticks,49.9,344 / 346
Rek'Sai,49.9,275 / 276
Alistar,49.9,253 / 254
Trundle,49.9,181 / 182
Janna,49.8,484 / 488
Kayle,49.8,122 / 123
Nasus,49.7,242 / 245
Ornn,49.6,716 / 729
Nidalee,49.6,266 / 270
Xayah,49.5,1154 / 1177
Singed,49.5,673 / 686
Wukong,49.5,270 / 276
Teemo,49.5,106 / 108
Corki,49.3,108 / 111
Malzahar,49.2,186 / 192
Kog'Maw,49.0,149 / 155
Fizz,48.8,83 / 87
Orianna,48.7,370 / 389
Camille,48.5,598 / 636
Vel'Koz,48.5,141 / 150
Master Yi,48.3,512 / 548
Jinx,48.3,190 / 203
Amumu,48.3,117 / 125
Caitlyn,48.2,454 / 488
Nautilus,48.1,455 / 490
Nocturne,48.0,426 / 462
Maokai,47.9,148 / 161
Tryndamere,47.8,671 / 733
Leona,47.8,331 / 362
Pantheon,47.7,301 / 330
Kindred,47.7,105 / 115
Ziggs,47.6,108 / 119
Ryze,47.5,333 / 368
Sivir,47.4,111 / 123
Shaco,47.4,90 / 100
Miss Fortune,47.2,512 / 572
Swain,47.0,126 / 142
Rengar,47.0,31 / 35
Kassadin,46.8,200 / 227
Elise,46.8,87 / 99
Sion,46.7,230 / 262
Tahm Kench,46.7,189 / 216
Sylas,46.6,247 / 283
Riven,46.4,448 / 517
Mordekaiser,46.1,241 / 282
Anivia,46.1,222 / 260
Ekko,46.1,135 / 158
Braum,46.0,437 / 514
Jax,45.9,67 / 79
Kennen,45.7,349 / 414
Renekton,45.6,88 / 105
Kai'Sa,45.4,319 / 383
Kha'Zix,45.2,277 / 336
Aatrox,45.1,355 / 432
Shyvana,45.1,32 / 39
Sett,45.0,333 / 407
Evelynn,44.9,244 / 300
Ezreal,44.7,646 / 799
Jayce,44.7,160 / 198
Zed,44.7,149 / 184
Tristana,44.7,139 / 172
Urgot,44.6,132 / 164
Vladimir,44.4,115 / 144
Varus,44.2,264 / 333
Katarina,43.9,98 / 125
Talon,43.7,186 / 240
Nami,43.7,164 / 211
Rumble,43.4,63 / 82
Gangplank,43.3,203 / 266
Quinn,43.2,128 / 168
Soraka,43.2,70 / 92
Cassiopeia,43.1,169 / 223
Xerath,42.9,666 / 885
Yuumi,42.9,468 / 624
Darius,42.9,141 / 188
Jhin,42.8,101 / 135
Cho'Gath,42.8,68 / 91
LeBlanc,42.7,148 / 199
Diana,42.6,49 / 66
Kalista,42.6,23 / 31
Akali,42.2,288 / 395
Azir,42.1,161 / 221
Zoe,41.9,174 / 241
Heimerdinger,41.9,96 / 133
Twitch,41.8,133 / 185
Olaf,41.7,161 / 225
Taliyah,41.6,57 / 80
Viktor,41.5,49 / 69
Lissandra,41.5,44 / 62
Veigar,41.4,233 / 330
Fiora,41.3,202 / 287
Vayne,40.8,261 / 379
Kled,40.8,71 / 103
Lulu,40.4,93 / 137
Lux,40.4,42 / 62
Neeko,40.3,60 / 89
Annie,39.8,64 / 97
Qiyana,39.6,61 / 93
Xin Zhao,39.4,67 / 103
Twisted Fate,38.8,57 / 90
Morgana,37.9,58 / 95
Taric,29.9,174 / 408
