Champion name,Win rate(%),Wins / losses
Garen,100.0,3 / 0
Ryze,100.0,2 / 0
Kindred,100.0,1 / 0
Evelynn,100.0,1 / 0
Ashe,91.7,11 / 1
Renekton,85.7,6 / 1
Swain,80.0,8 / 2
Udyr,73.3,11 / 4
Amumu,72.7,8 / 3
Jinx,66.7,8 / 4
Sylas,66.7,4 / 2
Blitzcrank,66.7,2 / 1
LeBlanc,63.6,7 / 4
Braum,61.9,13 / 8
Ahri,61.0,336 / 215
Sona,60.7,17 / 11
Nautilus,60.5,468 / 305
Ornn,60.0,3 / 2
Lee Sin,60.0,3 / 2
Maokai,60.0,3 / 2
Aurelion Sol,60.0,3 / 2
Zed,59.6,392 / 266
Janna,59.3,48 / 33
Akali,59.1,68 / 47
Neeko,57.2,425 / 318
Tryndamere,57.1,16 / 12
Karthus,57.0,167 / 126
Talon,57.0,69 / 52
Azir,56.7,17 / 13
Bard,56.3,502 / 389
Singed,56.3,9 / 7
Miss Fortune,56.2,236 / 184
Elise,56.0,14 / 11
Pantheon,55.1,220 / 179
Kog'Maw,54.5,6 / 5
Poppy,54.4,215 / 180
Malphite,53.8,114 / 98
Thresh,53.8,78 / 67
Vladimir,53.7,101 / 87
Cho'Gath,53.6,226 / 196
Diana,53.3,8 / 7
Zac,53.1,34 / 30
Alistar,52.9,127 / 113
Ekko,52.8,204 / 182
Kha'Zix,52.2,83 / 76
Sejuani,51.9,243 / 225
Camille,51.7,119 / 111
Katarina,51.3,116 / 110
Kled,50.7,172 / 167
Wukong,50.6,136 / 133
Urgot,50.5,53 / 52
Yuumi,50.4,60 / 59
Ziggs,50.0,8 / 8
Taliyah,50.0,7 / 7
Fiddlesticks,50.0,6 / 6
Vi,50.0,3 / 3
Trundle,50.0,3 / 3
Brand,50.0,2 / 2
Corki,50.0,2 / 2
Rumble,50.0,2 / 2
Gnar,50.0,2 / 2
Riven,50.0,2 / 2
Hecarim,50.0,1 / 1
Lux,50.0,1 / 1
Varus,50.0,1 / 1
Volibear,50.0,1 / 1
Ivern,49.8,154 / 155
Dr. Mundo,49.7,249 / 252
Shen,49.5,149 / 152
Pyke,49.5,99 / 101
Rakan,49.3,278 / 286
Soraka,48.8,84 / 88
Xerath,48.7,19 / 20
Sett,48.6,177 / 187
Malzahar,48.2,119 / 128
Ezreal,47.8,144 / 157
Rengar,47.7,143 / 157
Fizz,47.5,113 / 125
Nasus,47.2,83 / 93
Twitch,46.9,53 / 60
Aatrox,46.7,7 / 8
Vayne,46.4,89 / 103
Yasuo,46.3,44 / 51
Qiyana,46.2,6 / 7
Sion,46.0,74 / 87
Zyra,45.9,17 / 20
Fiora,45.8,11 / 13
Kai'Sa,45.7,91 / 108
Mordekaiser,45.0,9 / 11
Zilean,44.4,4 / 5
Nami,44.4,4 / 5
Annie,43.7,167 / 215
Jax,43.4,95 / 124
Xin Zhao,43.3,104 / 136
Olaf,43.3,94 / 123
Nunu,42.9,3 / 4
Caitlyn,42.5,191 / 258
Irelia,42.5,31 / 42
Teemo,42.4,98 / 133
Xayah,41.9,13 / 18
Skarner,41.7,48 / 67
Galio,41.5,117 / 165
Anivia,41.3,62 / 88
Tahm Kench,40.8,49 / 71
Draven,40.5,34 / 50
Tristana,40.4,88 / 130
Syndra,40.2,41 / 61
Nidalee,40.1,71 / 106
Jhin,40.0,6 / 9
Viktor,39.6,36 / 55
Taric,39.3,119 / 184
Zoe,38.6,17 / 27
Lulu,38.5,5 / 8
Master Yi,38.5,5 / 8
Heimerdinger,37.9,36 / 59
Lucian,37.8,14 / 23
Senna,37.5,6 / 10
Veigar,37.2,108 / 182
Cassiopeia,37.0,51 / 87
Shyvana,36.9,41 / 70
Sivir,36.2,79 / 139
Yorick,35.7,5 / 9
Gragas,33.3,5 / 10
Gangplank,33.3,3 / 6
Leona,33.3,1 / 2
Shaco,33.3,1 / 2
Nocturne,33.3,1 / 2
Orianna,33.3,1 / 2
Aphelios,32.1,9 / 19
Graves,31.3,15 / 33
Vel'Koz,30.8,4 / 9
Kennen,30.0,3 / 7
Jayce,28.6,2 / 5
Quinn,25.0,3 / 9
Darius,25.0,2 / 6
Kalista,20.0,2 / 8
Jarvan IV,20.0,1 / 4
Morgana,20.0,1 / 4
Illaoi,18.2,2 / 9
Karma,17.6,3 / 14
Rek'Sai,0.0,0 / 5
Rammus,0.0,0 / 4
Warwick,0.0,0 / 2
Lissandra,0.0,0 / 1
Kassadin,0.0,0 / 1
Twisted Fate,0.0,0 / 1
Kayle,0.0,0 / 0
