Champion name,Win rate(%),Wins / losses
Teemo,72.7,8 / 3
Ziggs,66.7,4 / 2
Mordekaiser,65.6,21 / 11
Fiora,64.6,31 / 17
Lux,63.0,17 / 10
Soraka,61.5,16 / 10
Gangplank,61.1,11 / 7
Leona,60.0,48 / 32
Amumu,59.4,38 / 26
Azir,58.6,17 / 12
Corki,57.1,8 / 6
Jhin,56.7,17 / 13
Kindred,56.3,36 / 28
Hecarim,55.8,63 / 50
Kassadin,55.6,20 / 16
Elise,55.6,10 / 8
Talon,55.6,5 / 4
Shen,55.4,305 / 246
Syndra,55.4,31 / 25
Braum,55.3,157 / 127
Ryze,55.1,54 / 44
Urgot,54.9,631 / 518
Fiddlesticks,54.5,6 / 5
Pantheon,54.3,119 / 100
Dr. Mundo,54.2,399 / 337
Rakan,54.0,439 / 374
Jarvan IV,53.9,110 / 94
Zilean,53.8,56 / 48
Skarner,53.3,262 / 230
Nautilus,52.9,467 / 415
Ahri,52.8,95 / 85
Sona,52.6,70 / 63
Galio,52.5,530 / 479
Karma,52.5,267 / 242
Alistar,52.5,145 / 131
Malphite,52.4,562 / 510
Aphelios,52.1,330 / 304
LeBlanc,52.0,13 / 12
Maokai,51.8,59 / 55
Brand,51.7,46 / 43
Taric,51.7,30 / 28
Nami,51.7,15 / 14
Malzahar,51.6,16 / 15
Xerath,51.5,265 / 250
Renekton,51.5,17 / 16
Aatrox,51.2,21 / 20
Illaoi,51.1,158 / 151
Lee Sin,51.1,134 / 128
Morgana,51.1,47 / 45
Cassiopeia,50.9,29 / 28
Miss Fortune,50.8,64 / 62
Quinn,50.7,34 / 33
Darius,50.7,34 / 33
Blitzcrank,50.5,51 / 50
Volibear,50.4,65 / 64
Sion,50.4,57 / 56
Senna,50.3,286 / 283
Nunu,50.3,88 / 87
Yuumi,50.2,110 / 109
Cho'Gath,50.1,206 / 205
Twisted Fate,50.0,21 / 21
Fizz,50.0,16 / 16
Rumble,50.0,6 / 6
Gragas,50.0,6 / 6
Poppy,49.8,103 / 104
Sejuani,49.7,142 / 144
Warwick,49.2,91 / 94
Ivern,49.0,47 / 49
Nasus,49.0,25 / 26
Sett,48.9,69 / 72
Xayah,48.9,66 / 69
Nidalee,48.6,119 / 126
Olaf,48.6,18 / 19
Rammus,48.4,15 / 16
Thresh,47.7,113 / 124
Anivia,47.7,41 / 45
Karthus,47.6,283 / 311
Zac,47.6,269 / 296
Udyr,47.1,198 / 222
Caitlyn,47.1,56 / 63
Wukong,46.9,23 / 26
Swain,46.8,22 / 25
Pyke,46.7,155 / 177
Tristana,46.7,7 / 8
Varus,46.3,82 / 95
Ashe,46.1,82 / 96
Irelia,46.0,134 / 157
Sylas,46.0,40 / 47
Riven,45.8,71 / 84
Camille,45.8,49 / 58
Rengar,45.8,11 / 13
Yasuo,45.7,86 / 102
Kha'Zix,45.5,10 / 12
Annie,45.5,5 / 6
Tahm Kench,45.2,14 / 17
Graves,45.1,78 / 95
Shaco,45.0,9 / 11
Ornn,44.4,99 / 124
Orianna,44.2,50 / 63
Ekko,43.8,14 / 18
Taliyah,43.8,7 / 9
Singed,43.0,58 / 77
Garen,42.7,35 / 47
Jax,42.1,8 / 11
Rek'Sai,41.5,39 / 55
Nocturne,41.5,17 / 24
Kled,41.4,12 / 17
Vel'Koz,41.4,12 / 17
Janna,41.1,46 / 66
Master Yi,41.0,41 / 59
Aurelion Sol,41.0,16 / 23
Kennen,40.6,13 / 19
Zed,40.3,29 / 43
Veigar,40.0,14 / 21
Vladimir,40.0,14 / 21
Viktor,40.0,4 / 6
Diana,40.0,2 / 3
Neeko,39.7,27 / 41
Ezreal,38.6,22 / 35
Qiyana,37.9,11 / 18
Yorick,37.9,11 / 18
Lulu,37.3,31 / 52
Katarina,36.4,12 / 21
Kai'Sa,36.4,8 / 14
Vi,36.4,4 / 7
Vayne,36.2,21 / 37
Xin Zhao,35.7,5 / 9
Jayce,35.7,5 / 9
Kog'Maw,35.3,36 / 66
Trundle,35.1,26 / 48
Evelynn,34.6,9 / 17
Tryndamere,34.3,23 / 44
Zyra,34.2,13 / 25
Gnar,33.3,6 / 12
Shyvana,33.3,3 / 6
Zoe,32.1,18 / 38
Lucian,31.6,6 / 13
Bard,31.3,21 / 46
Akali,31.3,20 / 44
Lissandra,30.4,7 / 16
Twitch,29.6,8 / 19
Kalista,28.6,4 / 10
Heimerdinger,27.8,5 / 13
Jinx,27.1,13 / 35
Sivir,26.7,4 / 11
Draven,19.0,4 / 17
Kayle,0.0,0 / 4
