Champion name,Win rate(%),Wins / losses
Ziggs,71.4,5 / 2
Teemo,69.6,16 / 7
Corki,66.7,12 / 6
Fiora,64.2,43 / 24
Mordekaiser,62.7,32 / 19
Lux,60.5,23 / 15
Amumu,57.1,56 / 42
Malzahar,56.8,25 / 19
Jhin,56.4,22 / 17
Maokai,55.8,86 / 68
Quinn,55.7,54 / 43
Elise,55.6,15 / 12
Urgot,55.4,863 / 694
Rakan,54.7,599 / 496
Talon,54.5,6 / 5
Shen,54.3,406 / 342
Ryze,54.2,78 / 66
Dr. Mundo,54.0,521 / 443
Nautilus,53.8,645 / 553
Galio,53.7,725 / 626
Braum,53.7,209 / 180
Illaoi,53.6,233 / 202
Aatrox,53.6,30 / 26
Darius,53.4,47 / 41
Leona,53.3,65 / 57
LeBlanc,53.3,16 / 14
Jarvan IV,53.1,146 / 129
Malphite,52.9,746 / 663
Alistar,52.8,198 / 177
Skarner,52.6,348 / 313
Poppy,52.5,137 / 124
Syndra,52.5,42 / 38
Miss Fortune,52.4,89 / 81
Brand,52.4,65 / 59
Azir,52.4,22 / 20
Renekton,52.4,22 / 20
Pantheon,52.0,155 / 143
Karma,51.5,368 / 347
Cho'Gath,51.5,302 / 284
Ahri,51.4,132 / 125
Nasus,51.4,38 / 36
Xerath,51.2,345 / 329
Sejuani,51.0,196 / 188
Hecarim,51.0,79 / 76
Zilean,51.0,77 / 74
Aphelios,50.9,429 / 414
Lee Sin,50.9,170 / 164
Anivia,50.9,58 / 56
Twisted Fate,50.8,31 / 30
Swain,50.8,30 / 29
Kindred,50.6,45 / 44
Volibear,50.0,85 / 85
Morgana,50.0,61 / 61
Olaf,50.0,28 / 28
Rengar,50.0,17 / 17
Rammus,50.0,17 / 17
Gangplank,50.0,14 / 14
Sona,49.7,94 / 95
Sion,49.7,79 / 80
Warwick,49.6,122 / 124
Cassiopeia,49.4,39 / 40
Nunu,48.8,106 / 111
Xayah,48.8,100 / 105
Ekko,48.8,21 / 22
Senna,48.7,371 / 391
Nidalee,48.5,158 / 168
Zac,48.4,372 / 396
Kassadin,48.3,29 / 31
Yuumi,48.1,138 / 149
Blitzcrank,47.9,70 / 76
Sylas,47.9,57 / 62
Sett,47.8,97 / 106
Kled,47.7,21 / 23
Ezreal,47.6,40 / 44
Karthus,47.4,374 / 415
Singed,47.4,102 / 113
Shaco,47.4,18 / 20
Vel'Koz,47.4,18 / 20
Graves,47.3,107 / 119
Caitlyn,47.3,80 / 89
Soraka,47.2,17 / 19
Riven,47.1,99 / 111
Janna,47.1,74 / 83
Kha'Zix,47.1,16 / 18
Udyr,46.9,275 / 311
Varus,46.9,100 / 113
Rumble,46.7,7 / 8
Taric,46.6,41 / 47
Thresh,46.4,147 / 170
Pyke,46.2,204 / 238
Taliyah,45.5,10 / 12
Ivern,45.4,64 / 77
Yasuo,44.8,128 / 158
Camille,44.7,67 / 83
Tahm Kench,44.7,21 / 26
Irelia,44.6,184 / 229
Orianna,44.5,69 / 86
Kai'Sa,44.4,12 / 15
Rek'Sai,44.2,53 / 67
Garen,44.2,50 / 63
Nami,43.9,18 / 23
Gragas,43.8,7 / 9
Ornn,43.7,131 / 169
Katarina,43.5,20 / 26
Nocturne,43.1,25 / 33
Fiddlesticks,42.9,6 / 8
Ashe,42.7,100 / 134
Wukong,42.4,28 / 38
Fizz,42.1,16 / 22
Zed,41.9,39 / 54
Kennen,41.7,20 / 28
Tristana,41.4,12 / 17
Lissandra,41.0,16 / 23
Neeko,40.2,35 / 52
Gnar,40.0,10 / 15
Shyvana,40.0,4 / 6
Lulu,39.7,46 / 70
Master Yi,39.4,54 / 83
Evelynn,38.9,14 / 22
Jax,38.5,10 / 16
Viktor,38.5,5 / 8
Aurelion Sol,38.3,23 / 37
Yorick,37.5,12 / 20
Diana,37.5,3 / 5
Tryndamere,37.4,37 / 62
Jayce,36.8,7 / 12
Akali,36.5,31 / 54
Trundle,36.4,36 / 63
Qiyana,36.1,13 / 23
Annie,35.7,5 / 9
Vladimir,35.6,16 / 29
Zyra,35.4,17 / 31
Veigar,35.2,19 / 35
Zoe,34.8,24 / 45
Jinx,34.8,23 / 43
Vayne,34.6,28 / 53
Kog'Maw,33.8,47 / 92
Xin Zhao,33.3,10 / 20
Vi,33.3,7 / 14
Kalista,31.8,7 / 15
Lucian,30.3,10 / 23
Bard,30.2,26 / 60
Sivir,30.0,6 / 14
Twitch,28.6,10 / 25
Draven,25.0,7 / 21
Heimerdinger,23.8,5 / 16
Kayle,0.0,0 / 6
