Champion name,Win rate(%),Wins / losses
Karthus,56.4,5179 / 4008
Zoe,55.0,148 / 121
Nautilus,54.5,4164 / 3472
Bard,54.0,936 / 796
Nasus,53.9,167 / 143
Sejuani,53.0,1679 / 1487
Camille,52.8,1117 / 997
Cho'Gath,52.7,1536 / 1376
Annie,52.4,341 / 310
Katarina,52.4,256 / 233
Malphite,52.2,4228 / 3875
Sylas,52.0,117 / 108
Poppy,51.8,800 / 744
Shen,51.5,2997 / 2820
Ornn,51.5,940 / 886
Vi,51.5,17 / 16
Ahri,51.4,2425 / 2293
Pyke,51.4,1379 / 1305
Rek'Sai,51.4,265 / 251
Rakan,51.1,2712 / 2594
Urgot,51.1,2586 / 2474
Alistar,51.1,1295 / 1239
Garen,51.1,1089 / 1041
Volibear,51.0,778 / 748
Ekko,50.9,1005 / 968
Evelynn,50.9,229 / 221
LeBlanc,50.9,111 / 107
Dr. Mundo,50.7,2413 / 2349
Talon,50.7,748 / 727
Skarner,50.6,1884 / 1842
Master Yi,50.6,777 / 758
Braum,50.5,1214 / 1190
Nunu,50.4,458 / 450
Zyra,50.4,175 / 172
Sion,50.2,641 / 637
Syndra,50.2,312 / 309
Veigar,50.0,330 / 330
Xin Zhao,50.0,21 / 21
Quinn,49.9,421 / 423
Amumu,49.8,256 / 258
Galio,49.7,2647 / 2683
Qiyana,49.7,79 / 80
Kassadin,49.5,1657 / 1689
Karma,49.4,1030 / 1057
Tryndamere,49.4,664 / 680
Ryze,49.4,549 / 563
Nidalee,49.4,386 / 396
Udyr,49.3,1807 / 1862
Taric,49.2,189 / 195
Zac,49.1,1924 / 1993
Aurelion Sol,49.1,243 / 252
Fizz,49.1,111 / 115
Thresh,49.0,652 / 678
Wukong,48.8,513 / 539
Zed,48.8,513 / 538
Ivern,48.8,295 / 310
Aatrox,48.7,235 / 248
Miss Fortune,48.7,221 / 233
Pantheon,48.5,629 / 668
Twitch,48.5,408 / 434
Swain,48.5,131 / 139
Blitzcrank,48.4,417 / 445
Sett,48.3,803 / 859
Maokai,48.3,627 / 672
Hecarim,48.3,496 / 530
Diana,48.3,483 / 517
Trundle,48.3,419 / 448
Kled,48.3,129 / 138
Brand,48.1,359 / 387
Vladimir,48.1,321 / 347
Anivia,48.1,247 / 266
Jax,48.1,90 / 97
Ashe,48.0,644 / 699
Rammus,48.0,352 / 382
Riven,48.0,348 / 377
Elise,47.9,449 / 489
Warwick,47.9,391 / 426
Akali,47.8,185 / 202
Caitlyn,47.6,321 / 353
Leona,47.6,292 / 321
Singed,47.3,380 / 423
Jarvan IV,47.3,200 / 223
Aphelios,47.2,1112 / 1245
Lee Sin,47.1,630 / 707
Renekton,47.1,300 / 337
Malzahar,47.1,155 / 174
Rengar,46.8,22 / 25
Darius,46.5,480 / 552
Sona,46.4,117 / 135
Nocturne,46.4,103 / 119
Xayah,46.3,583 / 676
Kai'Sa,46.3,111 / 129
Morgana,46.3,82 / 95
Tahm Kench,46.2,133 / 155
Yuumi,46.1,463 / 541
Illaoi,46.1,419 / 489
Fiora,46.1,113 / 132
Xerath,46.0,577 / 678
Jinx,45.9,211 / 249
Zilean,45.8,165 / 195
Heimerdinger,45.6,36 / 43
Graves,45.5,519 / 622
Gragas,45.3,39 / 47
Fiddlesticks,45.3,34 / 41
Senna,45.2,802 / 972
Tristana,45.2,38 / 46
Kayle,45.0,9 / 11
Irelia,44.9,712 / 875
Ezreal,44.8,187 / 230
Viktor,44.6,193 / 240
Kog'Maw,44.0,172 / 219
Yasuo,43.9,429 / 548
Teemo,43.9,36 / 46
Kindred,43.4,43 / 56
Orianna,42.7,231 / 310
Vayne,42.7,151 / 203
Mordekaiser,42.7,82 / 110
Janna,42.6,130 / 175
Neeko,42.6,49 / 66
Draven,42.5,185 / 250
Olaf,42.2,195 / 267
Jhin,42.1,40 / 55
Varus,42.0,207 / 286
Kha'Zix,41.5,112 / 158
Twisted Fate,41.5,59 / 83
Gnar,41.2,70 / 100
Vel'Koz,41.0,98 / 141
Lissandra,40.6,28 / 41
Sivir,39.8,35 / 53
Cassiopeia,39.7,77 / 117
Shyvana,39.7,46 / 70
Taliyah,39.5,15 / 23
Soraka,39.0,71 / 111
Rumble,38.9,14 / 22
Shaco,38.1,93 / 151
Ziggs,37.5,15 / 25
Kennen,37.1,43 / 73
Corki,36.3,49 / 86
Kalista,35.4,58 / 106
Azir,35.3,48 / 88
Gangplank,35.0,69 / 128
Lulu,32.0,122 / 259
Lux,31.8,21 / 45
Nami,31.5,35 / 76
Jayce,30.2,32 / 74
Lucian,27.7,26 / 68
Yorick,26.9,7 / 19
