Champion name,Win rate(%),Wins / losses
Karthus,56.8,3545 / 2693
Nautilus,54.6,2868 / 2383
Sejuani,54.4,1081 / 907
Bard,54.3,608 / 511
Nasus,54.1,139 / 118
Zyra,53.9,117 / 100
LeBlanc,53.9,62 / 53
Camille,53.3,788 / 691
Annie,53.0,235 / 208
Zoe,53.0,107 / 95
Ornn,52.7,664 / 597
Syndra,52.5,212 / 192
Cho'Gath,52.2,1113 / 1018
Malphite,52.0,2939 / 2708
Volibear,51.9,571 / 529
Vi,51.9,14 / 13
Shen,51.8,2153 / 2005
Dr. Mundo,51.6,1782 / 1669
Evelynn,51.5,158 / 149
Miss Fortune,51.5,136 / 128
Skarner,51.4,1320 / 1246
Rakan,51.3,1938 / 1837
Urgot,51.3,1806 / 1714
Poppy,51.3,533 / 506
Alistar,51.1,937 / 895
Sion,51.1,428 / 410
Master Yi,51.0,527 / 507
Fizz,50.9,82 / 79
Ahri,50.7,1677 / 1629
Ekko,50.6,732 / 716
Rek'Sai,50.6,177 / 173
Pyke,50.5,965 / 946
Talon,50.5,517 / 507
Veigar,50.4,187 / 184
Braum,50.3,830 / 819
Katarina,50.3,192 / 190
Ryze,50.2,407 / 403
Nunu,50.0,309 / 309
Kled,50.0,98 / 98
Rumble,50.0,12 / 12
Garen,49.9,754 / 756
Maokai,49.9,456 / 458
Thresh,49.7,470 / 475
Kai'Sa,49.7,79 / 80
Illaoi,49.6,310 / 315
Akali,49.6,128 / 130
Kassadin,49.5,1233 / 1256
Tryndamere,49.5,475 / 484
Amumu,49.5,183 / 187
Galio,49.4,1854 / 1901
Riven,49.3,252 / 259
Twitch,49.3,240 / 247
Qiyana,49.3,36 / 37
Diana,49.2,354 / 366
Morgana,49.1,56 / 58
Karma,48.9,730 / 763
Nidalee,48.9,257 / 269
Nocturne,48.9,67 / 70
Udyr,48.8,1298 / 1362
Blitzcrank,48.5,299 / 318
Leona,48.5,207 / 220
Aatrox,48.5,206 / 219
Rengar,48.5,16 / 17
Brand,48.4,264 / 282
Zac,48.3,1330 / 1421
Sett,48.2,536 / 577
Ivern,48.2,205 / 220
Taric,48.2,120 / 129
Elise,48.1,364 / 392
Zed,48.1,322 / 347
Trundle,48.1,284 / 307
Jarvan IV,48.1,136 / 147
Swain,48.1,103 / 111
Xin Zhao,48.1,13 / 14
Pantheon,48.0,451 / 489
Wukong,48.0,382 / 414
Jinx,48.0,147 / 159
Ashe,47.9,479 / 521
Anivia,47.9,181 / 197
Warwick,47.8,277 / 302
Aphelios,47.7,776 / 852
Singed,47.7,278 / 305
Rammus,47.7,247 / 271
Hecarim,47.3,354 / 394
Caitlyn,47.3,237 / 264
Lee Sin,47.2,440 / 492
Quinn,47.2,266 / 298
Jax,47.1,64 / 72
Teemo,47.1,24 / 27
Sylas,47.0,63 / 71
Heimerdinger,46.8,29 / 33
Fiora,46.7,77 / 88
Yuumi,46.5,326 / 375
Renekton,46.4,220 / 254
Xayah,46.2,450 / 525
Ezreal,46.1,135 / 158
Malzahar,46.1,118 / 138
Sona,45.9,84 / 99
Vladimir,45.8,220 / 260
Mordekaiser,45.8,71 / 84
Senna,45.7,574 / 682
Xerath,45.5,408 / 488
Aurelion Sol,45.5,90 / 108
Gragas,45.5,30 / 36
Graves,45.3,380 / 459
Darius,45.3,315 / 381
Olaf,44.7,144 / 178
Zilean,44.5,125 / 156
Irelia,44.4,495 / 620
Tahm Kench,44.4,59 / 74
Fiddlesticks,44.4,24 / 30
Kayle,44.4,8 / 10
Yasuo,44.0,306 / 389
Draven,43.9,161 / 206
Janna,43.7,97 / 125
Varus,43.3,157 / 206
Viktor,43.3,143 / 187
Jhin,43.1,31 / 41
Kindred,42.7,35 / 47
Orianna,42.5,157 / 212
Kog'Maw,42.4,136 / 185
Neeko,42.3,33 / 45
Kha'Zix,41.6,91 / 128
Twisted Fate,41.5,39 / 55
Vayne,41.2,113 / 161
Lissandra,41.2,28 / 40
Cassiopeia,40.7,59 / 86
Vel'Koz,40.2,76 / 113
Gnar,38.8,45 / 71
Ziggs,38.2,13 / 21
Azir,38.0,35 / 57
Shaco,37.9,66 / 108
Soraka,37.8,54 / 89
Shyvana,37.3,31 / 52
Gangplank,36.5,54 / 94
Tristana,36.2,21 / 37
Corki,36.1,35 / 62
Sivir,36.1,26 / 46
Taliyah,35.5,11 / 20
Kennen,34.1,30 / 58
Kalista,33.9,42 / 82
Lux,31.9,15 / 32
Lulu,31.0,100 / 223
Nami,29.9,23 / 54
Jayce,29.0,27 / 66
Lucian,28.2,20 / 51
Yorick,26.7,4 / 11
