Champion name,Win rate(%),Wins / losses
Pyke,55.2,51895 / 42163
Nautilus,54.2,45996 / 38917
Thresh,52.8,15840 / 14155
Draven,52.7,13280 / 11935
Sivir,52.4,5357 / 4874
Riven,52.3,9605 / 8769
Janna,51.9,7345 / 6818
Maokai,51.8,18594 / 17272
Sejuani,51.5,20995 / 19805
Poppy,51.5,13921 / 13133
Leona,51.5,7274 / 6860
Amumu,51.5,3751 / 3538
Shen,51.3,15196 / 14434
Lissandra,51.3,1270 / 1208
Ezreal,51.2,12782 / 12163
Heimerdinger,51.2,4346 / 4138
Quinn,51.1,4664 / 4464
Aurelion Sol,51.0,7656 / 7363
Warwick,50.9,5670 / 5477
Fiora,50.7,4276 / 4165
Udyr,50.7,3155 / 3064
Vi,50.7,2747 / 2673
Ziggs,50.7,1966 / 1912
Tryndamere,50.7,1603 / 1561
Senna,50.6,16197 / 15794
Ryze,50.6,7576 / 7398
Azir,50.6,3368 / 3294
Viktor,50.6,2193 / 2137
Qiyana,50.5,10527 / 10305
Sett,50.4,27215 / 26833
Ivern,50.4,26378 / 25917
Xayah,50.4,16201 / 15916
Ornn,50.4,14166 / 13946
Xerath,50.4,1067 / 1048
Ekko,50.3,24863 / 24552
LeBlanc,50.3,9310 / 9207
Fizz,50.3,5831 / 5757
Evelynn,50.3,3084 / 3044
Cho'Gath,50.2,19410 / 19259
Yasuo,50.2,11664 / 11569
Gnar,50.2,2388 / 2369
Rumble,50.2,1524 / 1511
Galio,50.0,8625 / 8638
Wukong,50.0,5896 / 5905
Irelia,50.0,5707 / 5705
Jhin,50.0,5003 / 5003
Jayce,50.0,3022 / 3022
Anivia,50.0,1425 / 1423
Neeko,49.9,20802 / 20871
Akali,49.9,9693 / 9719
Kog'Maw,49.9,8088 / 8125
Braum,49.8,4879 / 4921
Ahri,49.7,46076 / 46554
Nunu,49.7,13368 / 13514
Camille,49.7,10407 / 10521
Lucian,49.7,6382 / 6465
Talon,49.7,4365 / 4416
Rammus,49.7,4120 / 4173
Vayne,49.6,6509 / 6607
Varus,49.6,4446 / 4522
Renekton,49.5,31033 / 31662
Karthus,49.5,21557 / 22003
Aphelios,49.5,20701 / 21112
Volibear,49.5,11230 / 11477
Pantheon,49.5,9565 / 9761
Hecarim,49.5,2046 / 2089
Gangplank,49.4,3305 / 3384
Tahm Kench,49.4,2615 / 2682
Bard,49.3,24351 / 25019
Malphite,49.3,3602 / 3701
Yone,49.2,6354 / 6559
Zed,49.2,5069 / 5232
Cassiopeia,49.2,4707 / 4865
Veigar,49.2,2663 / 2752
Kassadin,49.1,8920 / 9235
Miss Fortune,49.1,4781 / 4965
Caitlyn,49.0,8276 / 8614
Katarina,49.0,4221 / 4385
Syndra,49.0,2863 / 2984
Twitch,48.9,7706 / 8040
Jinx,48.9,5521 / 5759
Mordekaiser,48.9,3448 / 3598
Rek'Sai,48.9,3172 / 3319
Orianna,48.9,2566 / 2679
Kai'Sa,48.8,10829 / 11347
Garen,48.8,7892 / 8282
Lillia,48.8,6019 / 6305
Kennen,48.8,3989 / 4189
Nocturne,48.8,1595 / 1676
Blitzcrank,48.7,12615 / 13280
Yuumi,48.6,4074 / 4306
Kayn,48.6,1873 / 1982
Skarner,48.6,1146 / 1213
Diana,48.5,5353 / 5679
Rakan,48.4,23047 / 24538
Zoe,48.4,5974 / 6365
Rengar,48.4,3798 / 4052
Jarvan IV,48.3,10321 / 11056
Sion,48.3,2927 / 3132
Tristana,48.3,2612 / 2791
Taric,48.2,1232 / 1325
Karma,48.1,7887 / 8507
Ashe,48.1,5370 / 5793
Lee Sin,48.1,3927 / 4233
Gragas,48.1,2528 / 2729
Urgot,48.1,2458 / 2652
Yorick,48.1,931 / 1003
Alistar,48.0,4292 / 4657
Kalista,48.0,3070 / 3323
Graves,48.0,2503 / 2710
Teemo,48.0,2369 / 2567
Nasus,47.9,2022 / 2200
Singed,47.8,3404 / 3717
Zilean,47.8,2658 / 2899
Aatrox,47.7,5504 / 6034
Zac,47.7,4731 / 5196
Kled,47.7,2741 / 3007
Dr. Mundo,47.7,2495 / 2732
Illaoi,47.7,466 / 510
Darius,47.6,5583 / 6154
Corki,47.5,1279 / 1413
Taliyah,47.4,1064 / 1181
Sylas,47.0,2755 / 3111
Vladimir,46.9,3870 / 4375
Swain,46.9,3371 / 3815
Nidalee,46.9,2678 / 3037
Morgana,46.7,4167 / 4763
Lux,46.6,942 / 1081
Vel'Koz,46.5,1332 / 1534
Twisted Fate,46.4,818 / 944
Nami,46.0,3237 / 3796
Lulu,45.9,11664 / 13735
Elise,45.7,2243 / 2660
Kayle,45.7,1086 / 1288
Jax,45.6,2467 / 2944
Master Yi,45.6,1332 / 1586
Annie,45.4,1224 / 1471
Malzahar,44.6,738 / 915
Zyra,44.5,927 / 1157
Sona,44.3,2257 / 2839
Kha'Zix,44.3,1545 / 1944
Trundle,44.0,1771 / 2255
Soraka,43.7,2807 / 3623
Brand,43.2,936 / 1230
Shyvana,42.7,1424 / 1913
Fiddlesticks,42.6,1601 / 2158
Kindred,42.1,634 / 872
Olaf,41.4,1339 / 1897
Shaco,40.8,797 / 1158
Xin Zhao,37.7,364 / 602
