Champion name,Win rate(%),Wins / losses
Pyke,55.2,50541 / 41021
Nautilus,54.2,44754 / 37814
Thresh,52.8,15427 / 13796
Draven,52.6,12962 / 11658
Riven,52.3,9365 / 8543
Sivir,52.3,5207 / 4744
Maokai,51.9,18142 / 16847
Janna,51.9,7180 / 6658
Leona,51.6,7111 / 6680
Amumu,51.6,3660 / 3435
Poppy,51.5,13627 / 12841
Sejuani,51.4,20503 / 19351
Heimerdinger,51.4,4246 / 4017
Shen,51.3,14872 / 14122
Ezreal,51.2,12526 / 11944
Lissandra,51.2,1241 / 1181
Quinn,51.1,4569 / 4370
Aurelion Sol,51.0,7495 / 7205
Warwick,51.0,5571 / 5343
Fiora,50.8,4229 / 4104
Udyr,50.7,3111 / 3023
Viktor,50.7,2153 / 2097
Tryndamere,50.7,1544 / 1503
Xerath,50.7,1051 / 1020
Senna,50.6,15762 / 15362
Ryze,50.6,7430 / 7262
Azir,50.6,3313 / 3233
Ziggs,50.6,1897 / 1854
Ivern,50.5,25850 / 25388
Xayah,50.5,15835 / 15529
Qiyana,50.5,10325 / 10104
Evelynn,50.5,3039 / 2979
Vi,50.5,2690 / 2634
Ornn,50.4,13864 / 13643
Sett,50.3,26623 / 26292
Ekko,50.3,24350 / 24054
Yasuo,50.3,11412 / 11286
LeBlanc,50.3,9108 / 9008
Fizz,50.3,5693 / 5635
Cho'Gath,50.2,18997 / 18867
Gnar,50.2,2304 / 2290
Irelia,50.1,5610 / 5597
Jayce,50.1,2961 / 2950
Rumble,50.1,1476 / 1468
Anivia,50.1,1408 / 1404
Akali,50.0,9524 / 9533
Galio,50.0,8430 / 8446
Kog'Maw,50.0,7921 / 7936
Jhin,50.0,4928 / 4936
Neeko,49.9,20455 / 20500
Wukong,49.9,5774 / 5798
Ahri,49.8,45154 / 45605
Nunu,49.8,13055 / 13155
Braum,49.8,4807 / 4836
Camille,49.7,10167 / 10302
Vayne,49.7,6312 / 6399
Talon,49.7,4289 / 4333
Rammus,49.7,4052 / 4095
Lucian,49.6,6233 / 6333
Varus,49.6,4389 / 4458
Renekton,49.5,30386 / 31035
Karthus,49.5,21088 / 21526
Aphelios,49.5,20309 / 20721
Pantheon,49.5,9411 / 9583
Hecarim,49.5,2001 / 2039
Volibear,49.4,11016 / 11297
Malphite,49.4,3530 / 3621
Gangplank,49.4,3224 / 3307
Tahm Kench,49.4,2582 / 2645
Bard,49.3,23826 / 24478
Veigar,49.3,2590 / 2666
Yone,49.2,6149 / 6347
Zed,49.2,4967 / 5122
Cassiopeia,49.2,4598 / 4754
Kassadin,49.1,8732 / 9059
Katarina,49.1,4137 / 4284
Mordekaiser,49.1,3386 / 3517
Orianna,49.1,2531 / 2627
Caitlyn,49.0,8133 / 8459
Miss Fortune,49.0,4702 / 4895
Kai'Sa,48.9,10614 / 11089
Twitch,48.9,7556 / 7903
Lillia,48.9,5884 / 6153
Jinx,48.9,5394 / 5638
Kennen,48.9,3924 / 4105
Syndra,48.9,2812 / 2937
Rek'Sai,48.8,3119 / 3273
Blitzcrank,48.7,12355 / 13006
Garen,48.7,7742 / 8170
Kayn,48.7,1845 / 1947
Yuumi,48.6,3951 / 4180
Nocturne,48.6,1574 / 1662
Skarner,48.6,1134 / 1198
Diana,48.5,5204 / 5516
Rengar,48.5,3741 / 3972
Rakan,48.4,22593 / 24083
Zoe,48.4,5882 / 6262
Jarvan IV,48.3,10149 / 10870
Sion,48.3,2891 / 3095
Tristana,48.3,2559 / 2741
Karma,48.2,7751 / 8323
Taric,48.2,1217 / 1309
Lee Sin,48.1,3862 / 4159
Yorick,48.1,918 / 992
Ashe,48.0,5245 / 5672
Kalista,48.0,3031 / 3286
Gragas,48.0,2477 / 2684
Urgot,48.0,2421 / 2625
Teemo,48.0,2317 / 2514
Graves,47.9,2471 / 2685
Nasus,47.9,1972 / 2144
Illaoi,47.9,457 / 498
Alistar,47.8,4186 / 4568
Singed,47.8,3346 / 3647
Zilean,47.8,2597 / 2839
Zac,47.7,4644 / 5082
Kled,47.7,2687 / 2944
Dr. Mundo,47.7,2456 / 2698
Darius,47.6,5499 / 6046
Aatrox,47.6,5410 / 5946
Corki,47.5,1259 / 1392
Taliyah,47.2,1047 / 1169
Sylas,47.0,2721 / 3070
Vladimir,46.9,3807 / 4303
Swain,46.9,3319 / 3754
Nidalee,46.9,2640 / 2990
Morgana,46.7,4109 / 4685
Vel'Koz,46.5,1313 / 1511
Lux,46.5,930 / 1069
Twisted Fate,46.3,806 / 936
Nami,46.2,3202 / 3729
Lulu,45.9,11485 / 13525
Elise,45.9,2218 / 2618
Master Yi,45.7,1318 / 1566
Kayle,45.7,1068 / 1270
Jax,45.6,2421 / 2887
Annie,45.2,1208 / 1467
Zyra,44.6,912 / 1134
Malzahar,44.5,729 / 910
Sona,44.2,2224 / 2804
Trundle,44.1,1756 / 2227
Kha'Zix,44.1,1489 / 1888
Soraka,43.6,2775 / 3584
Brand,43.2,923 / 1213
Fiddlesticks,42.6,1587 / 2137
Shyvana,42.6,1364 / 1838
Kindred,41.9,625 / 866
Olaf,41.3,1328 / 1888
Shaco,40.7,788 / 1148
Xin Zhao,37.6,360 / 598
