Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1405 LP,70.0,680 / 291,Choi
#2,ADC,Impx,Challenger - 1180 LP,62.3,927 / 561,Choi
#3,Jungle,tarzaned,Challenger - 1089 LP,62.6,425 / 254,Tyler1
#4,Jungle,Aela ,Challenger - 960 LP,57.9,898 / 653,MolscarZX
#5,Jungle,AttSeeker,Challenger - 841 LP,58.6,742 / 525,PaxVan
#6,Support,HelpingX,Challenger - 750 LP,59.5,868 / 591,Felixxx
#7,Mid,Jarl Mid,Challenger - 710 LP,59.4,845 / 577,Jarl
#8,Mid,PawNx,Challenger - 635 LP,57.9,887 / 644,Choi
#9,Jungle,sandbox5,Challenger - 632 LP,57.0,739 / 557,
#10,Top,TopBot,Challenger - 632 LP,54.0,1256 / 1069,TangilBOT
#11,Jungle,Shitfeather,Challenger - 574 LP,58.6,829 / 586,hiroli
#12,Support,Keria,Challenger - 563 LP,53.4,938 / 818,TheStriker9
#13,Jungle,junglekek,Challenger - 526 LP,54.5,820 / 684,redeemer
#14,Top,Salsa,Challenger - 526 LP,52.5,1410 / 1275,YungYiga
#15,Mid,Etosh,Challenger - 521 LP,54.3,858 / 721,Etosh
#16,Jungle,Wakes,Challenger - 513 LP,57.8,1208 / 881,alim
#17,Support,SupBot,Challenger - 501 LP,54.0,1022 / 871,TangilBOT
#18,Jungle,Canyon,Challenger - 498 LP,58.6,949 / 671,YamatoCannon
#19,Jungle,Stupid Jungler,Challenger - 495 LP,60.1,812 / 539,PooPooPeePee
#20,Jungle,Kaltch,Challenger - 487 LP,56.0,799 / 628,Princess
#21,Support,JoseJose,Challenger - 472 LP,53.3,982 / 862,tytn
#22,Support,unicornpetpetuwu,Challenger - 470 LP,53.9,983 / 842,GamerGirls
#23,Support,Rookie,Challenger - 463 LP,54.6,827 / 687,LordArtos
#24,Mid,Choky,Challenger - 454 LP,54.6,961 / 800,Key
#25,Mid,Mephisto,Challenger - 440 LP,55.3,880 / 711,Zettohail
#26,Jungle,Prime Bengi,Challenger - 438 LP,61.1,615 / 391,LDK
#27,Mid,Chovy,Challenger - 434 LP,55.4,902 / 727,TheStriker9
#28,Support,Princess,Challenger - 414 LP,52.7,890 / 799,Princess
#29,Top,Dumbass,Challenger - 414 LP,52.4,1118 / 1014,Key
#30,ADC,Teal,Challenger - 398 LP,52.9,954 / 848,cmoney847
#31,Support,Fekker,Challenger - 398 LP,54.8,919 / 757,Key
#32,Jungle,SmelliElli,Challenger - 392 LP,59.1,647 / 447,bigjon
#33,Mid,Ze To,Challenger - 389 LP,52.0,904 / 835,tytn
#34,Top,Ooga,Challenger - 385 LP,55.3,927 / 750,Poggersnation
#35,Mid,EMFyels,Challenger - 376 LP,53.0,868 / 770,EMFyels
#36,Mid,The_Ghost16,Challenger - 376 LP,54.9,690 / 567,Sb1
#37,ADC,DoubleDouble,Challenger - 376 LP,52.5,1148 / 1039,Player2225
#38,Jungle,QQ Nino,Challenger - 375 LP,53.2,875 / 769,Futaro
#39,Top,Heimerdonger,Challenger - 372 LP,55.6,861 / 687,TimoMacDonut
#40,Mid,LeSnek,Challenger - 368 LP,52.4,834 / 757,LS
#41,ADC,Ree-ason,Challenger - 367 LP,51.7,1145 / 1068,hmphree
#42,Jungle,Sanga,Challenger - 364 LP,54.2,939 / 792,EMFyels
#43,Mid,sandbox10,Challenger - 362 LP,53.9,846 / 723,
#44,Jungle,Freja,Challenger - 359 LP,55.6,693 / 553,ornstein123
#45,Support,DieFliegendeKuh,Challenger - 359 LP,55.2,850 / 691,doofboy13
#46,ADC,botkek,Challenger - 358 LP,53.2,1187 / 1046,redeemer
#47,ADC,Cryhard II,Challenger - 355 LP,54.9,794 / 653,roysiggi
#48,ADC,NewMeta,Challenger - 352 LP,53.1,1370 / 1209,moxir
#49,Jungle,Shard,Challenger - 346 LP,53.1,1052 / 928,Memersticks
#50,Support,Dibbs,Challenger - 334 LP,53.5,760 / 660,MaverickG
#51,Support,xplayz4dayz,Challenger - 334 LP,57.6,581 / 427,froggen
#52,Top,Ayu,Grandmaster - 324 LP,52.1,890 / 819,Bitesized
#53,Top,JollyGiant,Grandmaster - 320 LP,51.9,777 / 719,[email protected]
#54,Jungle,Umbral,Grandmaster - 314 LP,55.0,692 / 567,Indoraps
#55,ADC,Puki style23,Grandmaster - 311 LP,54.1,693 / 589,Klorellv4
#56,Support,Aeryn,Grandmaster - 311 LP,54.2,830 / 701,WildChoas
#57,ADC,Viyo,Grandmaster - 297 LP,51.4,700 / 662,Xcotch
#58,Jungle,DoperThanDopa,Grandmaster - 297 LP,55.2,862 / 700,yukioken
#59,Top,DoinB,Grandmaster - 294 LP,54.2,629 / 532,LordArtos
#60,ADC,SasukeyLove,Grandmaster - 283 LP,53.0,1083 / 960,kcheng6996
#61,Support,Emwues24,Grandmaster - 281 LP,54.4,633 / 530,Jinxnator
#62,Mid,SrqUe,Grandmaster - 281 LP,52.3,1094 / 998,moxir
