Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1408 LP,70.1,681 / 291,Choi
#2,ADC,Impx,Challenger - 1171 LP,62.1,932 / 568,Choi
#3,Jungle,tarzaned,Challenger - 1086 LP,62.5,425 / 255,Tyler1
#4,Jungle,Aela ,Challenger - 965 LP,57.9,907 / 660,MolscarZX
#5,Jungle,AttSeeker,Challenger - 835 LP,58.5,743 / 528,PaxVan
#6,Support,HelpingX,Challenger - 740 LP,59.3,878 / 602,Felixxx
#7,Mid,Jarl Mid,Challenger - 710 LP,59.4,854 / 584,Jarl
#8,Jungle,sandbox5,Challenger - 650 LP,57.2,751 / 561,
#9,Mid,PawNx,Challenger - 620 LP,57.7,903 / 662,Choi
#10,Top,TopBot,Challenger - 601 LP,53.8,1271 / 1092,TangilBOT
#11,Jungle,junglekek,Challenger - 574 LP,54.7,840 / 696,redeemer
#12,Jungle,Shitfeather,Challenger - 572 LP,58.5,838 / 594,hiroli
#13,Support,Keria,Challenger - 535 LP,53.1,950 / 838,TheStriker9
#14,Jungle,Wakes,Challenger - 515 LP,57.8,1218 / 889,alim
#15,Jungle,Canyon,Challenger - 513 LP,58.6,987 / 697,YamatoCannon
#16,Mid,Etosh,Challenger - 509 LP,54.2,871 / 735,Etosh
#17,Jungle,Stupid Jungler,Challenger - 508 LP,60.2,823 / 545,PooPooPeePee
#18,Support,SupBot,Challenger - 497 LP,54.0,1036 / 884,TangilBOT
#19,Mid,Mephisto,Challenger - 487 LP,55.4,923 / 743,Zettohail
#20,Support,Fekker,Challenger - 479 LP,55.1,948 / 771,Key
#21,Support,JoseJose,Challenger - 473 LP,53.1,1011 / 892,tytn
#22,Support,Rookie,Challenger - 471 LP,54.8,847 / 700,LordArtos
#23,Support,unicornpetpetuwu,Challenger - 471 LP,53.9,998 / 853,GamerGirls
#24,Jungle,Kaltch,Challenger - 470 LP,55.7,825 / 656,Princess
#25,Top,Dumbass,Challenger - 447 LP,52.4,1147 / 1042,Key
#26,Mid,Chovy,Challenger - 436 LP,55.4,916 / 738,TheStriker9
#27,Jungle,Prime Bengi,Challenger - 430 LP,60.9,625 / 402,LDK
#28,Mid,Ze To,Challenger - 414 LP,51.9,936 / 869,tytn
#29,Mid,Choky,Challenger - 411 LP,54.6,980 / 816,Key
#30,Support,DieFliegendeKuh,Challenger - 404 LP,55.2,881 / 715,doofboy13
#31,Top,Heimerdonger,Challenger - 402 LP,55.7,890 / 708,TimoMacDonut
#32,ADC,botkek,Challenger - 396 LP,53.2,1225 / 1077,redeemer
#33,ADC,DoubleDouble,Challenger - 393 LP,52.5,1174 / 1061,Player2225
#34,Top,Salsa,Challenger - 386 LP,52.4,1458 / 1324,YungYiga
#35,Jungle,SmelliElli,Challenger - 385 LP,58.9,659 / 460,bigjon
#36,Support,Princess,Challenger - 383 LP,52.5,918 / 829,Princess
