Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1423 LP,70.5,668 / 280,Choi
#2,ADC,Impx,Challenger - 1169 LP,62.4,857 / 517,Choi
#3,Jungle,tarzaned,Challenger - 1105 LP,63.3,419 / 243,Tyler1
#4,Jungle,Aela ,Challenger - 793 LP,57.4,852 / 632,MolscarZX
#5,Jungle,AttSeeker,Challenger - 758 LP,58.7,693 / 488,PaxVan
#6,Support,HelpingX,Challenger - 741 LP,59.6,813 / 550,Felixxx
#7,Mid,Jarl Mid,Challenger - 678 LP,59.5,761 / 518,Jarl
#8,Jungle,sandbox5,Challenger - 657 LP,57.6,718 / 528,
#9,Mid,PawNx,Challenger - 655 LP,59.5,814 / 554,Choi
#10,Top,TopBot,Challenger - 572 LP,53.9,1149 / 981,TangilBOT
#11,Support,Keria,Challenger - 559 LP,53.4,876 / 764,TheStriker9
#12,Jungle,Shitfeather,Challenger - 556 LP,58.7,774 / 544,hiroli
#13,Top,Salsa,Challenger - 552 LP,52.9,1299 / 1158,YungYiga
#14,Jungle,Wakes,Challenger - 521 LP,58.0,1179 / 853,alim
#15,Support,SupBot,Challenger - 514 LP,54.3,988 / 832,TangilBOT
#16,Mid,Choky,Challenger - 504 LP,54.9,923 / 758,Key
#17,Jungle,Kaltch,Challenger - 487 LP,56.2,752 / 585,Princess
#18,Support,unicornpetpetuwu,Challenger - 487 LP,54.2,938 / 794,GamerGirls
#19,Support,Rookie,Challenger - 470 LP,54.9,789 / 647,LordArtos
#20,Jungle,Canyon,Challenger - 467 LP,58.6,859 / 606,YamatoCannon
#21,Mid,Etosh,Challenger - 463 LP,54.5,792 / 662,Etosh
#22,Jungle,Stupid Jungler,Challenger - 461 LP,60.0,758 / 506,PooPooPeePee
#23,Mid,Mephisto,Challenger - 449 LP,55.4,843 / 678,Zettohail
#24,Support,Fekker,Challenger - 448 LP,55.3,869 / 702,Key
#25,Top,Dumbass,Challenger - 446 LP,52.7,1065 / 955,Key
#26,Mid,Chovy,Challenger - 428 LP,55.3,840 / 679,TheStriker9
#27,ADC,NewMeta,Challenger - 422 LP,53.4,1323 / 1155,moxir
#28,Jungle,Prime Bengi,Challenger - 421 LP,61.1,590 / 376,LDK
#29,Jungle,junglekek,Challenger - 418 LP,53.9,744 / 637,redeemer
#30,ADC,Ree-ason,Challenger - 413 LP,52.4,1068 / 970,hmphree
#31,Mid,LeSnek,Challenger - 403 LP,52.8,806 / 721,LS
#32,Support,JoseJose,Challenger - 400 LP,52.8,904 / 809,tytn
#33,Jungle,Shard,Challenger - 395 LP,53.1,998 / 882,Memersticks
#34,Top,JollyGiant,Challenger - 395 LP,52.9,755 / 673,[email protected]
#35,Support,Princess,Challenger - 388 LP,52.8,831 / 742,Princess
#36,Mid,The_Ghost16,Challenger - 381 LP,55.1,651 / 530,Sb1
#37,Jungle,SmelliElli,Challenger - 379 LP,59.2,610 / 420,bigjon
#38,Top,Ooga,Challenger - 374 LP,55.3,877 / 709,Poggersnation
#39,Mid,sandbox10,Challenger - 360 LP,53.9,809 / 691,
#40,Top,Ayu,Challenger - 357 LP,52.4,855 / 776,Bitesized
#41,Top,Human Tornado,Challenger - 349 LP,51.6,810 / 759,Etosh
#42,Jungle,Freja,Challenger - 345 LP,55.4,658 / 529,ornstein123
#43,ADC,botkek,Challenger - 343 LP,53.5,1124 / 977,redeemer
#44,Support,Wilde,Challenger - 341 LP,53.6,1017 / 879,Wealth_and_Taste
#45,ADC,Cryhard II,Challenger - 329 LP,54.7,717 / 593,roysiggi
#46,Support,Dibbs,Challenger - 327 LP,53.4,718 / 626,MaverickG
#47,Mid,midkek,Challenger - 324 LP,52.7,920 / 827,redeemer
#48,Support,Aeryn,Challenger - 321 LP,54.4,796 / 666,WildChoas
#49,Support,Emwues24,Challenger - 321 LP,55.2,613 / 498,Jinxnator
#50,ADC,Teal,Challenger - 320 LP,52.5,849 / 767,cmoney847
#51,ADC,Puki style23,Grandmaster - 316 LP,54.4,654 / 548,Klorellv4
#52,Top,Heimerdonger,Grandmaster - 308 LP,55.4,802 / 645,TimoMacDonut
#53,ADC,Pokimane,Grandmaster - 307 LP,52.7,975 / 874,Simp
#54,Support,xplayz4dayz,Grandmaster - 306 LP,57.5,540 / 399,froggen
#55,Top,Craq,Grandmaster - 298 LP,53.9,2355 / 2012,moxir
#56,Mid,SrqUe,Grandmaster - 295 LP,52.4,1057 / 962,moxir
#57,Jungle,KC Akabane,Grandmaster - 287 LP,53.6,719 / 622,kcorp
#58,ADC,SasukeyLove,Grandmaster - 287 LP,53.2,977 / 860,kcheng6996
#59,Jungle,Sanga,Grandmaster - 286 LP,53.9,835 / 715,EMFyels
#60,Jungle,Umbral,Grandmaster - 284 LP,54.7,649 / 538,Indoraps
#61,ADC,DoubleDouble,Grandmaster - 279 LP,52.4,1062 / 965,Player2225
#62,Jungle,Rain,Grandmaster - 272 LP,52.4,793 / 719,cmoney847
#63,Jungle,Iris,Grandmaster - 271 LP,52.8,974 / 870,WildChoas
#64,Top,DoinB,Grandmaster - 269 LP,54.0,593 / 505,LordArtos
#65,Jungle,Jungler23,Grandmaster - 268 LP,56.8,589 / 448,js2614
#66,Jungle,DoperThanDopa,Grandmaster - 266 LP,54.9,822 / 676,yukioken
#67,Jungle,Senbonzakura,Grandmaster - 262 LP,54.1,568 / 482,PacoPeco
#68,Mid,Kiddlazy,Grandmaster - 260 LP,52.4,575 / 523,Gawaine
#69,Jungle,Jinxnator,Grandmaster - 256 LP,56.7,564 / 431,Jinxnator
#70,Support,supkek,Grandmaster - 255 LP,50.9,951 / 919,redeemer
#71,ADC,-200 years,Grandmaster - 253 LP,53.7,714 / 615,aquietghost
#72,Jungle,Terrified,Grandmaster - 250 LP,53.6,676 / 585,MaverickG
#73,Support,DieFliegendeKuh,Grandmaster - 249 LP,54.5,782 / 652,doofboy13
#74,Mid,midlane king,Grandmaster - 248 LP,51.2,695 / 662,hater
#75,Jungle,Kaleidoscope,Grandmaster - 247 LP,53.2,739 / 651,Entferner
#76,Jungle,Audacious,Grandmaster - 246 LP,55.3,669 / 541,Nonchalant
#77,Mid,Tupac,Grandmaster - 245 LP,54.0,670 / 571,Pranceof
#78,Jungle,Prophet,Grandmaster - 244 LP,56.3,615 / 477,Four
#79,Top,pulsion,Grandmaster - 240 LP,53.6,1017 / 881,garbz
#80,Mid,Yunbee,Grandmaster - 237 LP,52.9,906 / 806,Memersticks
#81,Jungle,Souless,Grandmaster - 236 LP,53.9,711 / 608,Bitesized
#82,ADC,Demeter,Grandmaster - 235 LP,48.7,664 / 699,Snfreweh
#83,Support,LordPingRoll,Grandmaster - 233 LP,53.2,840 / 740,yukioken
#84,Mid,Prime Faker,Grandmaster - 233 LP,55.2,584 / 474,LDK
#85,Jungle,QQ Nino,Grandmaster - 230 LP,52.5,806 / 730,Futaro
#86,ADC,Fujiwara,Grandmaster - 228 LP,52.6,669 / 602,toptochall
#87,Mid,EMFyels,Grandmaster - 228 LP,52.2,760 / 697,EMFyels
#88,ADC,sandbox15,Grandmaster - 227 LP,52.5,1000 / 903,
#89,Jungle,ggbebe,Grandmaster - 227 LP,52.0,1041 / 962,garbz
#90,ADC,Viyo,Grandmaster - 225 LP,50.8,629 / 609,Xcotch
#91,Mid,Ze To,Grandmaster - 224 LP,51.1,841 / 805,tytn
