Champion name,Win rate(%),Wins / losses
Pyke,54.9,67802 / 55774
Nautilus,54.0,60276 / 51336
Thresh,52.6,20928 / 18875
Draven,52.5,17597 / 15947
Sivir,52.3,7323 / 6691
Riven,51.9,12346 / 11444
Maokai,51.8,24548 / 22853
Janna,51.8,9218 / 8588
Amumu,51.5,4859 / 4578
Quinn,51.3,6008 / 5697
Sejuani,51.2,26663 / 25364
Shen,51.2,19163 / 18269
Poppy,51.2,17470 / 16655
Ezreal,51.2,16349 / 15594
Leona,51.1,9118 / 8709
Senna,51.0,21594 / 20756
Heimerdinger,51.0,5685 / 5466
Ziggs,51.0,2596 / 2497
Lissandra,51.0,1786 / 1718
Aurelion Sol,50.9,9613 / 9290
Vi,50.9,3427 / 3302
Udyr,50.8,3837 / 3717
Fiora,50.7,5304 / 5151
Tryndamere,50.7,2288 / 2229
Ryze,50.6,9510 / 9272
Warwick,50.6,7076 / 6899
Ivern,50.5,33110 / 32488
Viktor,50.5,2806 / 2754
Sett,50.4,33660 / 33118
Xayah,50.4,20130 / 19840
Ornn,50.4,17521 / 17276
Yasuo,50.4,15085 / 14828
Ekko,50.3,30866 / 30471
LeBlanc,50.3,11659 / 11523
Qiyana,50.2,12942 / 12819
Fizz,50.2,6993 / 6945
Anivia,50.2,1752 / 1735
Cho'Gath,50.1,23545 / 23442
Kog'Maw,50.1,10521 / 10482
Wukong,50.1,7159 / 7118
Evelynn,50.1,4118 / 4097
Neeko,50.0,25263 / 25291
Akali,50.0,12114 / 12117
Irelia,50.0,6857 / 6852
Azir,50.0,4022 / 4026
Galio,49.9,11082 / 11135
Lucian,49.9,8548 / 8578
Jhin,49.9,6150 / 6183
Ahri,49.8,56820 / 57323
Talon,49.8,5471 / 5508
Jayce,49.8,3838 / 3869
Nunu,49.7,17059 / 17240
Braum,49.7,5827 / 5905
Rumble,49.7,2020 / 2046
Aphelios,49.6,25388 / 25774
Camille,49.6,13042 / 13262
Pantheon,49.6,11561 / 11737
Xerath,49.6,1649 / 1674
Renekton,49.5,38425 / 39157
Karthus,49.5,27222 / 27734
Vayne,49.5,8566 / 8738
Yone,49.5,8298 / 8465
Miss Fortune,49.5,5962 / 6075
Rammus,49.5,5058 / 5156
Katarina,49.4,5323 / 5458
Gnar,49.4,2871 / 2943
Yuumi,49.3,5493 / 5640
Varus,49.3,5295 / 5449
Syndra,49.3,3495 / 3599
Bard,49.2,30288 / 31260
Volibear,49.2,13558 / 14008
Zed,49.2,6258 / 6462
Cassiopeia,49.2,5872 / 6068
Malphite,49.2,4418 / 4567
Gangplank,49.2,4145 / 4288
Kassadin,49.1,11048 / 11443
Mordekaiser,49.1,4270 / 4426
Hecarim,49.1,2661 / 2758
Caitlyn,49.0,10175 / 10574
Kai'Sa,48.9,13553 / 14174
Garen,48.9,9601 / 10038
Jinx,48.9,7082 / 7415
Rek'Sai,48.9,4005 / 4190
Lillia,48.8,7360 / 7732
Orianna,48.8,3202 / 3356
Tahm Kench,48.8,3113 / 3270
Illaoi,48.8,567 / 596
Twitch,48.7,9481 / 10007
Kennen,48.7,4776 / 5041
Veigar,48.7,3340 / 3514
Blitzcrank,48.6,15513 / 16436
Rengar,48.6,5334 / 5645
Kayn,48.5,2334 / 2480
Jarvan IV,48.4,12182 / 13001
Karma,48.4,9899 / 10543
Lee Sin,48.4,4799 / 5119
Sion,48.4,3594 / 3829
Rakan,48.3,27737 / 29702
Zoe,48.3,7196 / 7710
Ashe,48.3,6966 / 7455
Alistar,48.3,5708 / 6116
Diana,48.2,6539 / 7023
Singed,48.2,4466 / 4796
Skarner,48.2,1360 / 1462
Graves,48.1,3052 / 3290
Taliyah,48.1,1298 / 1399
Tristana,48.0,3216 / 3484
Dr. Mundo,48.0,3070 / 3329
Gragas,47.9,3037 / 3308
Aatrox,47.8,6873 / 7515
Kalista,47.8,3716 / 4052
Zilean,47.8,3152 / 3444
Nocturne,47.8,1894 / 2065
Darius,47.7,6969 / 7636
Teemo,47.7,2954 / 3241
Urgot,47.7,2878 / 3155
Nasus,47.7,2631 / 2886
Taric,47.7,1493 / 1636
Yorick,47.7,1101 / 1206
Corki,47.4,1582 / 1758
Twisted Fate,47.3,1087 / 1213
Zac,47.2,5909 / 6623
Vladimir,47.2,4793 / 5372
Sylas,47.2,3463 / 3880
Kled,47.2,3169 / 3546
Vel'Koz,47.1,1656 / 1861
Swain,46.8,4015 / 4568
Nidalee,46.8,3360 / 3813
Lux,46.7,1151 / 1316
Morgana,46.4,5094 / 5878
Lulu,46.3,14364 / 16664
Nami,46.0,3746 / 4391
Elise,45.9,2721 / 3205
Zyra,45.7,1264 / 1504
Annie,45.6,1529 / 1821
Kayle,45.5,1318 / 1578
Malzahar,45.5,951 / 1138
Jax,45.4,3087 / 3714
Master Yi,45.3,1584 / 1916
Kha'Zix,44.3,1982 / 2488
Sona,44.2,2701 / 3409
Trundle,44.0,2133 / 2712
Kindred,43.7,879 / 1132
Soraka,43.5,3153 / 4096
Brand,43.1,1158 / 1529
Fiddlesticks,42.6,1906 / 2564
Shyvana,41.9,1723 / 2387
Shaco,41.2,984 / 1402
Olaf,40.7,1537 / 2236
Xin Zhao,37.1,437 / 740
