Champion name,Win rate(%),Wins / losses
Ivern,54.8,33294 / 27445
Ahri,54.5,55612 / 46494
Senna,54.0,17611 / 15011
Lillia,53.3,7784 / 6818
Neeko,53.2,28004 / 24600
Rakan,53.1,32373 / 28641
Sett,53.1,30708 / 27078
Jarvan IV,52.9,14191 / 12655
Aphelios,52.7,22901 / 20591
Qiyana,52.7,10887 / 9774
Sejuani,52.6,19960 / 17964
Ryze,52.5,9395 / 8503
Aurelion Sol,52.5,7076 / 6392
Garen,52.3,10955 / 9985
Cho'Gath,52.2,13673 / 12542
Nautilus,52.1,33998 / 31304
Pantheon,51.9,12338 / 11451
Fiora,51.9,5112 / 4740
Soraka,51.9,4800 / 4453
Lulu,51.8,19942 / 18563
Karma,51.6,12652 / 11850
Shen,51.5,14859 / 14001
Cassiopeia,51.5,5014 / 4729
Swain,51.4,5598 / 5293
Camille,51.1,12994 / 12449
Janna,51.1,6771 / 6468
Diana,51.1,4739 / 4527
Talon,51.0,5266 / 5068
Akali,50.9,9770 / 9413
Maokai,50.8,22504 / 21755
Galio,50.7,10504 / 10209
Kog'Maw,50.6,8069 / 7877
Zoe,50.6,6795 / 6637
Irelia,50.6,5560 / 5431
Ornn,50.5,16108 / 15814
Xayah,50.4,23857 / 23433
Blitzcrank,50.4,16013 / 15748
Katarina,50.4,4902 / 4825
Pyke,50.3,37278 / 36801
Poppy,50.3,13521 / 13337
Thresh,50.3,8490 / 8380
Quinn,50.3,4650 / 4597
Hecarim,50.3,2226 / 2198
Wukong,50.2,7325 / 7278
Riven,50.2,6780 / 6737
Sona,50.2,5444 / 5398
Kled,50.1,1991 / 1985
Taric,50.1,1563 / 1558
Miss Fortune,50.0,7386 / 7375
Vi,49.9,3403 / 3417
Heimerdinger,49.9,2193 / 2200
Tryndamere,49.9,2099 / 2106
Fizz,49.8,4817 / 4861
Renekton,49.7,39790 / 40233
Yasuo,49.7,15006 / 15166
Ekko,49.6,29734 / 30165
Caitlyn,49.6,8323 / 8457
Bard,49.3,27304 / 28060
Kassadin,49.3,11541 / 11871
Zed,49.3,6527 / 6707
Urgot,49.3,3204 / 3299
LeBlanc,49.2,8969 / 9262
Amumu,49.2,4562 / 4712
Sivir,49.2,3033 / 3126
Darius,49.1,5928 / 6144
Vayne,49.1,5481 / 5677
Tahm Kench,49.1,3807 / 3951
Lee Sin,49.0,5427 / 5646
Evelynn,49.0,3829 / 3980
Zilean,48.8,2194 / 2303
Kai'Sa,48.7,12358 / 13026
Leona,48.7,6459 / 6801
Jhin,48.7,5482 / 5783
Yone,48.7,3708 / 3906
Twitch,48.5,11037 / 11725
Nami,48.5,4577 / 4860
Draven,48.4,5682 / 6046
Jax,48.4,2396 / 2550
Taliyah,48.4,1274 / 1356
Nasus,48.3,2941 / 3142
Ziggs,48.3,2323 / 2488
Morgana,48.2,5406 / 5801
Dr. Mundo,48.2,4330 / 4649
Rammus,48.2,2841 / 3059
Lucian,48.1,6203 / 6695
Gangplank,48.0,3593 / 3888
Azir,48.0,2523 / 2733
Jinx,47.9,8197 / 8905
Elise,47.9,2752 / 2990
Corki,47.9,2132 / 2320
Nidalee,47.8,3388 / 3707
Gragas,47.8,2560 / 2797
Aatrox,47.6,6513 / 7184
Udyr,47.6,2649 / 2921
Nunu,47.5,14716 / 16295
Malphite,47.5,3654 / 4036
Volibear,47.4,13213 / 14667
Ezreal,47.4,10412 / 11561
Varus,47.4,4632 / 5141
Anivia,47.2,1196 / 1338
Rengar,47.1,2636 / 2956
Nocturne,47.1,2098 / 2356
Rek'Sai,46.9,2947 / 3330
Xerath,46.9,1166 / 1318
Rumble,46.6,1646 / 1883
Shaco,46.6,1277 / 1461
Yuumi,46.3,4684 / 5433
Kayn,46.3,4051 / 4697
Graves,46.3,2843 / 3300
Veigar,46.2,3351 / 3903
Shyvana,46.2,2345 / 2729
Ashe,46.1,5425 / 6331
Sylas,46.1,3630 / 4237
Orianna,46.1,2043 / 2387
Warwick,46.0,6003 / 7052
Braum,46.0,3844 / 4505
Tristana,46.0,2934 / 3448
Sion,46.0,2503 / 2937
Mordekaiser,45.9,4016 / 4739
Alistar,45.8,4403 / 5218
Singed,45.6,3959 / 4715
Jayce,45.6,2920 / 3490
Gnar,45.5,1400 / 1675
Yorick,45.4,1227 / 1477
Vladimir,45.2,4620 / 5610
Kennen,45.0,1176 / 1438
Zyra,44.8,1292 / 1592
Olaf,44.7,2143 / 2656
Kalista,44.5,3147 / 3920
Trundle,44.5,2534 / 3158
Malzahar,44.5,1098 / 1370
Illaoi,44.5,791 / 985
Viktor,44.2,2199 / 2779
Kindred,44.2,1176 / 1483
Zac,44.0,4341 / 5520
Syndra,44.0,3588 / 4559
Skarner,44.0,832 / 1059
Fiddlesticks,43.9,2373 / 3036
Kha'Zix,43.8,1529 / 1958
Brand,43.7,1678 / 2159
Master Yi,43.2,1730 / 2271
Vel'Koz,43.0,1939 / 2575
Karthus,42.4,27763 / 37678
Teemo,42.4,1895 / 2572
Annie,41.4,1948 / 2755
Lissandra,41.1,431 / 618
Twisted Fate,40.4,1188 / 1749
Kayle,40.2,832 / 1237
Xin Zhao,39.5,663 / 1016
Lux,39.3,1097 / 1697
