Champion name,Win rate(%),Wins / losses
Pyke,55.2,27156 / 22038
Karthus,55.1,37874 / 30813
Ahri,53.7,42837 / 36921
Nunu,53.7,15143 / 13048
Renekton,53.5,32454 / 28256
Nautilus,52.6,23467 / 21178
Ekko,52.3,25647 / 23359
Sett,52.0,11671 / 10794
Kassadin,51.7,8633 / 8070
Bard,51.5,28301 / 26619
Maokai,51.5,5401 / 5087
Sejuani,51.4,14497 / 13691
Blitzcrank,51.3,16121 / 15328
Poppy,51.2,9975 / 9501
Galio,51.2,5280 / 5031
Ornn,51.1,6788 / 6501
Fizz,51.1,2542 / 2428
Volibear,50.9,11498 / 11105
Neeko,50.8,18062 / 17516
Amumu,50.7,2493 / 2420
Garen,50.6,5696 / 5570
Udyr,50.6,3474 / 3385
Cho'Gath,50.5,6872 / 6732
Shen,50.2,10376 / 10284
Pantheon,50.2,9016 / 8941
LeBlanc,50.0,5421 / 5416
Rammus,50.0,2290 / 2289
Tahm Kench,49.9,2059 / 2069
Wukong,49.8,4086 / 4115
Jarvan IV,49.8,2858 / 2884
Vi,49.6,3211 / 3266
Talon,49.6,3136 / 3191
Warwick,49.6,2994 / 3037
Rek'Sai,49.6,1809 / 1835
Ivern,49.4,3004 / 3073
Zoe,49.3,5004 / 5146
Ezreal,49.2,6344 / 6563
Xayah,49.2,4976 / 5132
Urgot,49.2,2028 / 2091
Zac,49.1,5913 / 6127
Kai'Sa,49.0,9170 / 9556
Syndra,49.0,3547 / 3691
Singed,49.0,3086 / 3212
Katarina,49.0,2914 / 3028
Dr. Mundo,48.9,4773 / 4992
Alistar,48.9,4421 / 4616
Evelynn,48.9,2198 / 2299
Hecarim,48.8,1429 / 1499
Skarner,48.8,1185 / 1241
Quinn,48.7,4498 / 4735
Leona,48.7,4175 / 4391
Riven,48.7,3695 / 3888
Malphite,48.7,3017 / 3172
Master Yi,48.7,1011 / 1067
Aurelion Sol,48.6,2192 / 2316
Diana,48.6,2117 / 2243
Sion,48.6,1666 / 1761
Mordekaiser,48.4,4065 / 4337
Swain,48.3,4402 / 4716
Gragas,48.3,2185 / 2338
Akali,48.2,7179 / 7728
Rakan,48.2,5893 / 6345
Fiora,48.2,1317 / 1418
Qiyana,48.1,4219 / 4546
Camille,48.1,4137 / 4461
Kled,48.0,1503 / 1627
Illaoi,48.0,1015 / 1100
Zed,47.9,4840 / 5273
Nidalee,47.9,2375 / 2585
Veigar,47.9,1578 / 1716
Sona,47.6,1879 / 2070
Taliyah,47.6,1180 / 1297
Vladimir,47.5,4225 / 4668
Aphelios,47.2,5663 / 6329
Karma,47.2,2858 / 3196
Nasus,47.2,1485 / 1664
Irelia,47.1,2131 / 2396
Lissandra,47.1,380 / 427
Braum,47.0,3114 / 3507
Thresh,46.9,4010 / 4541
Elise,46.9,2407 / 2729
Aatrox,46.8,4762 / 5420
Annie,46.8,2037 / 2314
Ashe,46.7,4372 / 4989
Lee Sin,46.7,3538 / 4046
Teemo,46.7,1347 / 1536
Anivia,46.7,767 / 875
Trundle,46.6,1680 / 1927
Nocturne,46.6,1400 / 1602
Kha'Zix,46.6,1323 / 1514
Yorick,46.6,675 / 774
Miss Fortune,46.5,3821 / 4397
Lillia,46.5,2091 / 2409
Ryze,46.4,1879 / 2167
Gnar,46.3,1165 / 1353
Jhin,46.2,2741 / 3195
Vayne,46.1,2815 / 3285
Tristana,46.1,2565 / 3005
Xerath,46.0,1851 / 2177
Zilean,45.9,2454 / 2895
Graves,45.7,2116 / 2511
Darius,45.7,1469 / 1744
Rengar,45.7,1433 / 1706
Varus,45.6,2193 / 2612
Twitch,45.4,3785 / 4548
Zyra,45.4,940 / 1129
Draven,45.3,2074 / 2506
Caitlyn,45.2,4171 / 5051
Jayce,45.2,1159 / 1406
Brand,45.2,892 / 1080
Soraka,44.8,1072 / 1320
Sivir,44.7,1210 / 1494
Shaco,44.7,683 / 846
Kalista,44.6,1650 / 2051
Kog'Maw,44.5,1725 / 2155
Jax,44.4,1637 / 2054
Taric,44.4,1133 / 1421
Rumble,44.3,721 / 905
Yasuo,44.2,3409 / 4311
Sylas,44.2,2214 / 2800
Fiddlesticks,44.2,1552 / 1957
Jinx,44.1,1648 / 2085
Shyvana,43.4,751 / 978
Tryndamere,43.2,529 / 695
Viktor,42.9,1075 / 1431
Yuumi,42.5,1482 / 2001
Malzahar,42.4,704 / 957
Lulu,42.3,1267 / 1727
Olaf,42.2,1191 / 1629
Kindred,42.0,851 / 1175
Lucian,41.8,1574 / 2193
Heimerdinger,41.7,830 / 1160
Corki,41.7,819 / 1144
Nami,41.6,1099 / 1542
Cassiopeia,41.6,1005 / 1413
Orianna,41.4,1220 / 1729
Janna,41.3,1250 / 1774
Xin Zhao,40.9,321 / 463
Morgana,40.1,1392 / 2075
Kennen,40.0,702 / 1053
Azir,39.8,1120 / 1692
Lux,39.4,480 / 739
Ziggs,39.3,349 / 540
Gangplank,38.8,1063 / 1678
Kayle,38.4,429 / 689
Twisted Fate,37.3,421 / 707
Vel'Koz,36.9,638 / 1090
Senna,36.6,1173 / 2028
