Champion name,Win rate(%),Wins / losses
Pyke,55.2,34877 / 28284
Karthus,55.1,47699 / 38794
Nunu,53.7,19511 / 16818
Ahri,53.6,53709 / 46469
Renekton,53.4,41014 / 35747
Nautilus,52.4,29440 / 26771
Ekko,52.3,32124 / 29329
Sett,51.9,15040 / 13940
Bard,51.4,35502 / 33536
Kassadin,51.4,11017 / 10425
Sejuani,51.3,18170 / 17261
Ornn,51.3,8877 / 8430
Maokai,51.3,6847 / 6501
Blitzcrank,51.2,20356 / 19370
Poppy,51.2,12394 / 11835
Fizz,51.2,3330 / 3172
Galio,51.0,6925 / 6646
Neeko,50.8,22535 / 21845
Volibear,50.7,14873 / 14462
Amumu,50.7,3165 / 3083
Cho'Gath,50.5,8528 / 8361
Wukong,50.4,5218 / 5140
Garen,50.3,7186 / 7098
Shen,50.2,13129 / 13012
Pantheon,50.2,11330 / 11225
LeBlanc,50.0,6824 / 6823
Udyr,50.0,4369 / 4361
Rammus,49.9,2925 / 2938
Jarvan IV,49.8,3561 / 3584
Talon,49.7,3941 / 3983
Warwick,49.6,3741 / 3795
Tahm Kench,49.6,2649 / 2690
Xayah,49.5,6401 / 6533
Rek'Sai,49.5,2277 / 2322
Vi,49.4,4028 / 4125
Ivern,49.4,3763 / 3847
Urgot,49.3,2588 / 2665
Skarner,49.3,1552 / 1597
Zoe,49.2,6320 / 6530
Zac,49.1,7359 / 7623
Alistar,49.1,5487 / 5684
Kai'Sa,49.0,11345 / 11791
Ezreal,49.0,8184 / 8523
Singed,48.9,4217 / 4402
Diana,48.9,2856 / 2983
Dr. Mundo,48.8,6030 / 6315
Leona,48.8,5337 / 5609
Riven,48.7,4672 / 4930
Malphite,48.7,3791 / 3989
Aurelion Sol,48.7,2713 / 2854
Hecarim,48.7,1766 / 1861
Quinn,48.6,5573 / 5887
Syndra,48.6,4430 / 4685
Katarina,48.6,3689 / 3904
Evelynn,48.6,2748 / 2910
Qiyana,48.5,5382 / 5718
Mordekaiser,48.5,5115 / 5440
Gragas,48.4,2721 / 2900
Rakan,48.2,7401 / 7943
Zed,48.2,6003 / 6458
Swain,48.2,5552 / 5959
Master Yi,48.2,1292 / 1386
Illaoi,48.2,1162 / 1250
Akali,48.1,8797 / 9499
Camille,48.1,5259 / 5677
Sion,48.0,2102 / 2276
Vladimir,47.8,5273 / 5754
Nidalee,47.8,2966 / 3236
Veigar,47.8,2070 / 2259
Taliyah,47.7,1487 / 1628
Kled,47.6,1837 / 2022
Fiora,47.6,1671 / 1839
Aphelios,47.5,7417 / 8209
Sona,47.5,2432 / 2684
Braum,47.3,3819 / 4256
Lillia,47.3,2566 / 2863
Anivia,47.3,978 / 1091
Nasus,47.2,1826 / 2039
Aatrox,47.1,5930 / 6656
Lee Sin,47.1,4641 / 5211
Karma,47.1,3739 / 4192
Elise,47.1,3057 / 3440
Teemo,47.0,1647 / 1855
Lissandra,47.0,468 / 527
Ashe,46.9,5495 / 6223
Thresh,46.9,5076 / 5756
Miss Fortune,46.9,4830 / 5465
Nocturne,46.9,1772 / 2006
Annie,46.7,2535 / 2895
Jhin,46.6,3467 / 3976
Tristana,46.5,3233 / 3713
Trundle,46.5,2080 / 2393
Kha'Zix,46.5,1727 / 1983
Irelia,46.4,2681 / 3099
Rengar,46.4,1817 / 2103
Yorick,46.3,882 / 1025
Vayne,46.1,3490 / 4082
Varus,46.1,2724 / 3190
Ryze,46.0,2397 / 2812
Darius,46.0,1802 / 2114
Zyra,46.0,1210 / 1422
Xerath,45.8,2349 / 2785
Gnar,45.8,1419 / 1681
Graves,45.7,2670 / 3171
Twitch,45.6,4834 / 5773
Caitlyn,45.5,5238 / 6268
Draven,45.1,2663 / 3240
Shaco,45.1,858 / 1046
Zilean,45.0,3061 / 3742
Jayce,45.0,1441 / 1759
Rumble,45.0,941 / 1149
Kog'Maw,44.9,2244 / 2759
Brand,44.9,1111 / 1366
Sivir,44.7,1538 / 1905
Soraka,44.5,1352 / 1688
Taric,44.4,1357 / 1696
Fiddlesticks,44.3,1934 / 2427
Yasuo,44.2,4295 / 5418
Jinx,44.1,2103 / 2663
Jax,44.1,2007 / 2541
Kalista,44.0,2071 / 2639
Shyvana,43.9,962 / 1231
Sylas,43.8,2681 / 3441
Malzahar,43.6,923 / 1193
Viktor,43.2,1386 / 1819
Olaf,43.0,1521 / 2016
Xin Zhao,42.7,423 / 568
Tryndamere,42.6,644 / 866
Yuumi,42.5,2001 / 2702
Nami,42.4,1358 / 1848
Kindred,42.2,1054 / 1445
Heimerdinger,42.2,1042 / 1428
Lulu,42.0,1582 / 2188
Corki,42.0,1047 / 1447
Lucian,41.9,2025 / 2804
Orianna,41.8,1530 / 2133
Cassiopeia,41.4,1274 / 1806
Janna,41.0,1481 / 2128
Azir,40.6,1434 / 2095
Kennen,40.2,873 / 1300
Morgana,39.8,1699 / 2570
Lux,39.6,604 / 920
Ziggs,39.6,472 / 720
Gangplank,39.1,1379 / 2150
Twisted Fate,38.5,579 / 926
Kayle,37.3,530 / 892
Vel'Koz,37.1,833 / 1411
Senna,37.0,1422 / 2421
