Champion name,Win rate(%),Wins / losses
Karthus,55.2,35969 / 29186
Pyke,55.1,25585 / 20862
Ahri,53.7,40637 / 35017
Nunu,53.6,14177 / 12283
Renekton,53.5,30782 / 26785
Nautilus,52.6,22346 / 20108
Ekko,52.4,24400 / 22164
Sett,52.0,11024 / 10169
Kassadin,51.7,8188 / 7642
Maokai,51.7,5139 / 4793
Bard,51.5,26882 / 25267
Sejuani,51.5,13810 / 12986
Blitzcrank,51.3,15373 / 14576
Galio,51.3,4979 / 4724
Poppy,51.2,9452 / 9008
Volibear,51.0,10850 / 10441
Ornn,51.0,6358 / 6101
Fizz,51.0,2369 / 2279
Neeko,50.7,17201 / 16727
Udyr,50.6,3242 / 3161
Amumu,50.6,2377 / 2321
Garen,50.5,5402 / 5301
Cho'Gath,50.4,6536 / 6435
Shen,50.1,9791 / 9735
Pantheon,50.1,8583 / 8536
Warwick,49.9,2841 / 2856
Wukong,49.8,3869 / 3900
LeBlanc,49.7,5100 / 5155
Vi,49.7,3072 / 3115
Rammus,49.7,2127 / 2155
Tahm Kench,49.6,1934 / 1969
Rek'Sai,49.6,1715 / 1741
Talon,49.5,2979 / 3044
Jarvan IV,49.5,2693 / 2751
Zoe,49.4,4727 / 4850
Xayah,49.2,4711 / 4872
Syndra,49.2,3362 / 3473
Ivern,49.2,2849 / 2945
Urgot,49.2,1887 / 1952
Zac,49.1,5658 / 5868
Singed,49.1,2902 / 3010
Ezreal,49.0,5903 / 6136
Katarina,49.0,2752 / 2867
Kai'Sa,48.9,8686 / 9094
Leona,48.9,3961 / 4135
Riven,48.9,3542 / 3697
Dr. Mundo,48.8,4542 / 4764
Evelynn,48.8,2087 / 2194
Sion,48.8,1554 / 1633
Hecarim,48.8,1349 / 1416
Alistar,48.7,4146 / 4363
Malphite,48.7,2875 / 3024
Quinn,48.6,4261 / 4503
Aurelion Sol,48.5,2092 / 2225
Skarner,48.5,1106 / 1173
Gragas,48.4,2078 / 2211
Master Yi,48.4,949 / 1010
Mordekaiser,48.3,3837 / 4112
Diana,48.3,1980 / 2122
Illaoi,48.3,991 / 1061
Akali,48.2,6870 / 7396
Fiora,48.2,1232 / 1326
Rakan,48.1,5572 / 6002
Swain,48.1,4167 / 4489
Camille,48.1,3908 / 4212
Zed,48.0,4638 / 5017
Qiyana,48.0,3981 / 4311
Veigar,47.9,1490 / 1619
Kled,47.9,1419 / 1544
Nidalee,47.8,2243 / 2446
Sona,47.8,1776 / 1938
Vladimir,47.6,4021 / 4422
Lissandra,47.6,362 / 398
Nasus,47.3,1402 / 1561
Aphelios,47.2,5369 / 6011
Irelia,47.1,2020 / 2267
Taliyah,47.1,1104 / 1239
Karma,47.0,2651 / 2991
Yorick,47.0,635 / 716
Thresh,46.9,3798 / 4292
Braum,46.9,2956 / 3341
Elise,46.8,2243 / 2546
Trundle,46.8,1591 / 1809
Annie,46.7,1909 / 2177
Nocturne,46.7,1319 / 1508
Kha'Zix,46.7,1246 / 1420
Aatrox,46.6,4514 / 5170
Ashe,46.6,4123 / 4720
Miss Fortune,46.6,3647 / 4181
Lee Sin,46.6,3335 / 3817
Lillia,46.6,2011 / 2303
Anivia,46.6,708 / 811
Tristana,46.3,2442 / 2838
Ryze,46.3,1756 / 2034
Teemo,46.3,1268 / 1473
Vayne,46.2,2682 / 3126
Xerath,46.2,1724 / 2011
Gnar,46.2,1105 / 1287
Jhin,46.1,2592 / 3034
Zilean,46.0,2337 / 2748
Brand,46.0,844 / 992
Zyra,45.9,890 / 1048
Graves,45.7,2015 / 2393
Varus,45.6,2087 / 2494
Jayce,45.6,1106 / 1320
Darius,45.5,1399 / 1679
Rengar,45.5,1366 / 1633
Twitch,45.4,3584 / 4317
Caitlyn,45.3,3953 / 4767
Draven,45.2,1933 / 2341
Soraka,45.0,1008 / 1231
Sivir,44.8,1129 / 1389
Shaco,44.6,631 / 784
Fiddlesticks,44.5,1479 / 1847
Kog'Maw,44.4,1617 / 2025
Kalista,44.4,1551 / 1940
Yasuo,44.3,3219 / 4054
Rumble,44.3,675 / 849
Jax,44.2,1528 / 1928
Sylas,44.1,2094 / 2649
Jinx,44.1,1543 / 1959
Taric,43.9,1076 / 1377
Shyvana,43.5,704 / 915
Tryndamere,43.4,504 / 658
Viktor,42.9,1005 / 1338
Lulu,42.5,1211 / 1636
Kindred,42.4,791 / 1074
Yuumi,42.3,1371 / 1870
Olaf,42.1,1123 / 1544
Corki,42.1,789 / 1087
Lucian,41.9,1470 / 2037
Heimerdinger,41.9,761 / 1054
Orianna,41.7,1159 / 1622
Nami,41.6,1032 / 1449
Malzahar,41.6,642 / 900
Cassiopeia,41.4,941 / 1334
Janna,41.2,1186 / 1695
Xin Zhao,40.6,299 / 438
Morgana,40.3,1312 / 1944
Kennen,39.9,663 / 998
Azir,39.7,1040 / 1578
Lux,39.1,449 / 698
Ziggs,39.1,319 / 496
Gangplank,38.6,980 / 1558
Kayle,38.6,406 / 646
Vel'Koz,37.4,601 / 1008
Senna,36.6,1079 / 1869
Twisted Fate,36.3,376 / 659
