Champion name,Win rate(%),Wins / losses
Karthus,55.3,32183 / 26028
Pyke,55.1,22580 / 18363
Ahri,53.8,36336 / 31264
Nunu,53.6,12335 / 10672
Renekton,53.5,27480 / 23882
Nautilus,52.7,19977 / 17924
Ekko,52.4,21811 / 19788
Sett,52.0,9754 / 9002
Maokai,51.9,4566 / 4239
Sejuani,51.7,12297 / 11500
Kassadin,51.7,7251 / 6769
Bard,51.6,24083 / 22593
Blitzcrank,51.4,13683 / 12946
Fizz,51.2,2073 / 1974
Volibear,51.1,9597 / 9187
Poppy,51.1,8421 / 8069
Ornn,51.0,5557 / 5334
Galio,50.9,4306 / 4160
Neeko,50.8,15410 / 14926
Garen,50.6,4844 / 4735
Udyr,50.6,2847 / 2778
Amumu,50.6,2124 / 2073
Cho'Gath,50.3,5844 / 5773
Shen,50.2,8677 / 8602
Pantheon,50.2,7707 / 7633
Warwick,49.9,2546 / 2554
Rammus,49.9,1874 / 1883
Jarvan IV,49.7,2433 / 2460
Tahm Kench,49.7,1714 / 1735
Wukong,49.6,3439 / 3500
Rek'Sai,49.6,1497 / 1521
Vi,49.5,2730 / 2784
Talon,49.5,2637 / 2688
LeBlanc,49.4,4467 / 4572
Zoe,49.4,4168 / 4275
Ivern,49.2,2593 / 2680
Ezreal,49.1,5152 / 5342
Syndra,49.1,2974 / 3084
Katarina,49.1,2465 / 2559
Leona,49.0,3457 / 3596
Hecarim,49.0,1211 / 1259
Zac,48.9,5100 / 5340
Xayah,48.9,4174 / 4362
Diana,48.9,1782 / 1864
Riven,48.8,3182 / 3332
Evelynn,48.8,1872 / 1965
Gragas,48.8,1840 / 1933
Urgot,48.8,1652 / 1733
Kai'Sa,48.7,7756 / 8156
Dr. Mundo,48.7,4027 / 4237
Malphite,48.7,2577 / 2714
Singed,48.7,2533 / 2667
Skarner,48.7,996 / 1051
Alistar,48.6,3658 / 3876
Master Yi,48.6,834 / 882
Quinn,48.4,3791 / 4034
Camille,48.4,3483 / 3720
Aurelion Sol,48.4,1875 / 2002
Illaoi,48.4,922 / 984
Swain,48.2,3734 / 4010
Sion,48.2,1348 / 1447
Rakan,48.1,4921 / 5315
Zed,48.1,4143 / 4472
Mordekaiser,48.1,3384 / 3654
Akali,47.9,6206 / 6752
Kled,47.9,1289 / 1402
Nidalee,47.8,2015 / 2198
Vladimir,47.7,3611 / 3965
Qiyana,47.7,3502 / 3839
Fiora,47.6,1064 / 1170
Anivia,47.6,631 / 695
Aphelios,47.5,4832 / 5333
Sona,47.5,1564 / 1731
Veigar,47.5,1317 / 1455
Nasus,47.5,1259 / 1390
Taliyah,47.4,1004 / 1113
Thresh,47.1,3382 / 3795
Annie,47.1,1666 / 1869
Teemo,46.8,1150 / 1308
Gnar,46.8,1013 / 1152
Lissandra,46.8,316 / 359
Xerath,46.7,1511 / 1725
Aatrox,46.6,4058 / 4645
Karma,46.6,2285 / 2616
Elise,46.6,1981 / 2269
Lillia,46.6,1792 / 2054
Zyra,46.6,804 / 923
Lee Sin,46.5,2947 / 3392
Irelia,46.5,1760 / 2024
Trundle,46.5,1405 / 1617
Kha'Zix,46.5,1082 / 1246
Yorick,46.5,514 / 592
Ashe,46.4,3628 / 4196
Ryze,46.3,1544 / 1793
Miss Fortune,46.2,3233 / 3759
Braum,46.2,2639 / 3076
Vayne,46.2,2368 / 2754
Zilean,46.2,2068 / 2411
Nocturne,46.2,1174 / 1365
Darius,46.0,1248 / 1465
Jayce,45.9,1002 / 1183
Jhin,45.8,2299 / 2725
Tristana,45.8,2192 / 2599
Brand,45.7,742 / 881
Varus,45.6,1895 / 2263
Caitlyn,45.5,3507 / 4209
Twitch,45.4,3151 / 3792
Graves,45.3,1801 / 2173
Rengar,45.2,1211 / 1471
Kalista,45.0,1416 / 1730
Soraka,45.0,890 / 1086
Jax,44.9,1401 / 1721
Shaco,44.9,565 / 692
Rumble,44.7,582 / 719
Draven,44.6,1710 / 2124
Sivir,44.4,984 / 1232
Yasuo,44.2,2850 / 3602
Kog'Maw,44.1,1422 / 1801
Fiddlesticks,44.1,1305 / 1652
Sylas,43.9,1869 / 2389
Jinx,43.8,1338 / 1719
Shyvana,43.8,628 / 805
Taric,43.3,972 / 1271
Kindred,43.0,705 / 936
Yuumi,42.7,1218 / 1632
Lulu,42.7,1100 / 1475
Viktor,42.7,885 / 1188
Olaf,42.4,1018 / 1385
Tryndamere,42.3,441 / 602
Corki,41.9,704 / 978
Orianna,41.8,1035 / 1444
Nami,41.8,906 / 1263
Heimerdinger,41.8,650 / 904
Lucian,41.7,1258 / 1758
Janna,41.3,1090 / 1550
Cassiopeia,41.2,796 / 1137
Kennen,41.2,602 / 859
Morgana,40.8,1183 / 1714
Malzahar,40.3,545 / 806
Xin Zhao,39.9,256 / 385
Ziggs,39.8,282 / 427
Azir,39.4,916 / 1410
Lux,39.3,389 / 602
Gangplank,38.4,866 / 1391
Kayle,37.3,338 / 568
Twisted Fate,36.9,315 / 539
Vel'Koz,36.6,486 / 843
Senna,36.4,968 / 1691
