Champion name,Win rate(%),Wins / losses
Karthus,55.2,36875 / 29931
Pyke,55.2,26359 / 21433
Ahri,53.7,41681 / 35918
Nunu,53.7,14634 / 12639
Renekton,53.4,31541 / 27494
Nautilus,52.6,22880 / 20604
Ekko,52.4,24974 / 22715
Sett,51.9,11324 / 10478
Kassadin,51.8,8390 / 7820
Bard,51.5,27536 / 25889
Sejuani,51.5,14138 / 13311
Maokai,51.5,5241 / 4934
Blitzcrank,51.3,15718 / 14923
Poppy,51.3,9712 / 9235
Galio,51.3,5119 / 4865
Ornn,51.1,6558 / 6272
Volibear,50.9,11155 / 10747
Fizz,50.8,2436 / 2356
Neeko,50.7,17570 / 17076
Udyr,50.7,3357 / 3260
Amumu,50.7,2427 / 2363
Garen,50.5,5535 / 5433
Cho'Gath,50.4,6694 / 6593
Pantheon,50.2,8786 / 8720
Shen,50.1,10045 / 9994
Warwick,49.9,2917 / 2928
LeBlanc,49.8,5229 / 5265
Wukong,49.8,3968 / 3999
Rammus,49.8,2190 / 2211
Vi,49.7,3144 / 3183
Tahm Kench,49.7,1987 / 2012
Talon,49.6,3059 / 3106
Jarvan IV,49.6,2760 / 2805
Rek'Sai,49.6,1755 / 1785
Zoe,49.3,4842 / 4979
Ivern,49.3,2915 / 2997
Zac,49.2,5785 / 5981
Xayah,49.2,4830 / 4996
Urgot,49.2,1954 / 2015
Syndra,49.1,3453 / 3578
Katarina,49.0,2831 / 2941
Kai'Sa,48.9,8893 / 9275
Ezreal,48.9,6079 / 6345
Alistar,48.9,4283 / 4478
Malphite,48.9,2952 / 3089
Evelynn,48.9,2139 / 2233
Dr. Mundo,48.8,4638 / 4870
Leona,48.8,4052 / 4245
Riven,48.8,3612 / 3791
Singed,48.8,2972 / 3116
Sion,48.7,1595 / 1680
Hecarim,48.7,1385 / 1457
Skarner,48.7,1155 / 1218
Quinn,48.6,4357 / 4602
Diana,48.6,2055 / 2177
Master Yi,48.6,978 / 1035
Aurelion Sol,48.5,2127 / 2263
Gragas,48.4,2129 / 2266
Mordekaiser,48.3,3932 / 4208
Illaoi,48.3,1004 / 1075
Akali,48.2,7003 / 7537
Swain,48.2,4280 / 4608
Camille,48.2,4014 / 4322
Rakan,48.1,5715 / 6175
Veigar,48.1,1538 / 1662
Fiora,48.1,1268 / 1366
Qiyana,48.0,4082 / 4419
Zed,47.9,4737 / 5145
Kled,47.9,1455 / 1582
Sona,47.8,1820 / 1985
Nidalee,47.6,2287 / 2519
Vladimir,47.5,4104 / 4532
Lissandra,47.5,372 / 411
Taliyah,47.3,1130 / 1257
Aphelios,47.2,5505 / 6150
Irelia,47.2,2076 / 2319
Nasus,47.2,1436 / 1605
Braum,47.0,3021 / 3412
Karma,47.0,2731 / 3082
Elise,47.0,2336 / 2639
Thresh,46.9,3893 / 4407
Annie,46.9,1968 / 2230
Kha'Zix,46.8,1278 / 1455
Anivia,46.8,732 / 831
Yorick,46.8,653 / 741
Aatrox,46.7,4620 / 5267
Ashe,46.7,4230 / 4832
Miss Fortune,46.6,3735 / 4272
Trundle,46.6,1621 / 1857
Nocturne,46.6,1351 / 1548
Lee Sin,46.5,3419 / 3935
Lillia,46.4,2038 / 2353
Ryze,46.4,1810 / 2095
Teemo,46.4,1311 / 1512
Vayne,46.3,2744 / 3180
Tristana,46.2,2501 / 2911
Gnar,46.2,1134 / 1318
Jhin,46.1,2653 / 3107
Zilean,46.0,2400 / 2817
Zyra,45.9,917 / 1082
Graves,45.8,2062 / 2445
Xerath,45.8,1769 / 2090
Darius,45.8,1440 / 1707
Brand,45.7,867 / 1030
Rengar,45.6,1395 / 1662
Varus,45.5,2138 / 2559
Jayce,45.5,1135 / 1362
Twitch,45.4,3689 / 4435
Caitlyn,45.3,4038 / 4884
Draven,45.3,2006 / 2425
Soraka,45.1,1036 / 1263
Sivir,44.9,1169 / 1433
Shaco,44.7,650 / 803
Rumble,44.6,694 / 863
Kog'Maw,44.4,1656 / 2077
Kalista,44.4,1589 / 1992
Jax,44.3,1585 / 1994
Fiddlesticks,44.3,1518 / 1905
Yasuo,44.2,3293 / 4156
Sylas,44.1,2137 / 2713
Taric,44.1,1097 / 1393
Jinx,44.0,1586 / 2015
Tryndamere,43.6,521 / 675
Shyvana,43.3,718 / 940
Viktor,42.8,1029 / 1376
Yuumi,42.4,1422 / 1928
Lulu,42.4,1232 / 1671
Kindred,42.4,813 / 1104
Olaf,42.1,1151 / 1583
Corki,42.1,808 / 1112
Lucian,41.9,1520 / 2110
Malzahar,41.8,663 / 924
Nami,41.5,1053 / 1483
Cassiopeia,41.5,966 / 1364
Heimerdinger,41.5,783 / 1102
Orianna,41.4,1182 / 1672
Janna,41.2,1212 / 1729
Xin Zhao,40.7,307 / 448
Morgana,40.1,1341 / 2001
Azir,39.9,1081 / 1630
Kennen,39.6,675 / 1028
Lux,39.4,465 / 716
Ziggs,38.8,330 / 521
Gangplank,38.7,1010 / 1600
Kayle,38.6,417 / 664
Vel'Koz,37.0,615 / 1049
Twisted Fate,36.7,397 / 684
Senna,36.6,1111 / 1926
