Champion name,Win rate(%),Wins / losses
Karthus,55.2,49282 / 40022
Pyke,55.2,36146 / 29281
Ahri,53.6,55475 / 47979
Nunu,53.6,20190 / 17457
Renekton,53.4,42324 / 36982
Ekko,52.3,33182 / 30267
Nautilus,52.3,30393 / 27697
Sett,52.0,15655 / 14448
Bard,51.4,36668 / 34646
Kassadin,51.4,11446 / 10820
Ornn,51.4,9258 / 8771
Sejuani,51.3,18716 / 17769
Maokai,51.3,7096 / 6732
Blitzcrank,51.2,21013 / 20034
Poppy,51.2,12811 / 12228
Fizz,51.1,3464 / 3320
Galio,50.9,7207 / 6940
Neeko,50.7,23280 / 22613
Volibear,50.7,15467 / 15025
Wukong,50.6,5441 / 5321
Amumu,50.6,3289 / 3216
Cho'Gath,50.5,8772 / 8611
Garen,50.4,7433 / 7315
Shen,50.2,13603 / 13494
Pantheon,50.2,11711 / 11614
LeBlanc,50.1,7066 / 7050
Udyr,50.0,4507 / 4499
Jarvan IV,50.0,3687 / 3681
Rammus,49.8,3020 / 3045
Xayah,49.7,6669 / 6760
Talon,49.7,4092 / 4136
Warwick,49.6,3861 / 3922
Tahm Kench,49.6,2767 / 2812
Vi,49.5,4149 / 4238
Ivern,49.5,3885 / 3970
Rek'Sai,49.4,2370 / 2424
Zoe,49.3,6560 / 6756
Alistar,49.3,5679 / 5840
Urgot,49.3,2687 / 2768
Skarner,49.3,1617 / 1662
Zac,49.1,7574 / 7864
Kai'Sa,49.0,11697 / 12155
Ezreal,49.0,8450 / 8779
Dr. Mundo,49.0,6270 / 6536
Leona,48.8,5536 / 5812
Aurelion Sol,48.8,2809 / 2950
Hecarim,48.8,1840 / 1932
Quinn,48.7,5801 / 6099
Riven,48.7,4833 / 5092
Diana,48.7,2970 / 3129
Syndra,48.6,4562 / 4833
Singed,48.6,4367 / 4615
Malphite,48.6,3921 / 4142
Gragas,48.6,2857 / 3020
Evelynn,48.6,2851 / 3012
Qiyana,48.5,5571 / 5922
Mordekaiser,48.5,5303 / 5642
Katarina,48.5,3794 / 4022
Illaoi,48.4,1197 / 1277
Rakan,48.3,7644 / 8182
Swain,48.3,5717 / 6123
Master Yi,48.3,1364 / 1458
Akali,48.1,9045 / 9773
Camille,48.1,5449 / 5872
Zed,48.0,6172 / 6683
Vladimir,47.9,5486 / 5970
Nidalee,47.7,3067 / 3359
Sion,47.7,2180 / 2388
Veigar,47.7,2146 / 2353
Aphelios,47.6,7763 / 8562
Kled,47.6,1899 / 2088
Fiora,47.5,1731 / 1912
Taliyah,47.5,1527 / 1687
Braum,47.4,3962 / 4399
Sona,47.4,2510 / 2782
Anivia,47.4,1019 / 1130
Nocturne,47.3,1854 / 2067
Lissandra,47.3,498 / 555
Karma,47.2,3922 / 4392
Lillia,47.2,2644 / 2955
Aatrox,47.1,6137 / 6899
Lee Sin,47.1,4830 / 5420
Ashe,47.0,5708 / 6444
Miss Fortune,47.0,5006 / 5655
Elise,47.0,3160 / 3570
Nasus,47.0,1879 / 2118
Teemo,46.9,1706 / 1931
Tristana,46.8,3416 / 3878
Annie,46.8,2622 / 2980
Thresh,46.7,5248 / 5983
Jhin,46.6,3605 / 4128
Irelia,46.6,2788 / 3198
Trundle,46.5,2159 / 2482
Kha'Zix,46.5,1791 / 2060
Rengar,46.3,1893 / 2196
Yorick,46.3,926 / 1075
Varus,46.2,2842 / 3314
Darius,46.2,1857 / 2160
Vayne,46.1,3614 / 4220
Ryze,46.1,2486 / 2903
Xerath,45.8,2456 / 2910
Gnar,45.7,1464 / 1742
Caitlyn,45.6,5422 / 6475
Graves,45.6,2771 / 3303
Zyra,45.6,1255 / 1498
Twitch,45.5,4975 / 5964
Rumble,45.4,973 / 1172
Draven,45.2,2772 / 3359
Brand,45.2,1166 / 1414
Zilean,44.9,3153 / 3866
Kog'Maw,44.9,2332 / 2865
Jayce,44.8,1495 / 1840
Shaco,44.8,891 / 1096
Sivir,44.5,1597 / 1990
Soraka,44.4,1412 / 1767
Yasuo,44.3,4486 / 5641
Fiddlesticks,44.3,2000 / 2516
Taric,44.3,1401 / 1759
Jax,44.2,2085 / 2628
Jinx,44.1,2192 / 2782
Sylas,43.9,2766 / 3537
Malzahar,43.9,959 / 1226
Kalista,43.8,2131 / 2729
Shyvana,43.8,999 / 1282
Viktor,43.5,1454 / 1888
Olaf,42.9,1578 / 2099
Xin Zhao,42.8,438 / 585
Nami,42.6,1413 / 1906
Tryndamere,42.6,664 / 893
Yuumi,42.5,2098 / 2840
Corki,42.2,1092 / 1498
Heimerdinger,42.1,1098 / 1510
Kindred,42.0,1089 / 1501
Lucian,41.9,2107 / 2919
Lulu,41.8,1632 / 2276
Orianna,41.7,1579 / 2210
Cassiopeia,41.2,1307 / 1865
Janna,41.1,1541 / 2209
Azir,40.5,1482 / 2174
Ziggs,40.2,504 / 750
Kennen,40.0,903 / 1357
Morgana,39.8,1758 / 2659
Lux,39.5,622 / 952
Gangplank,39.1,1443 / 2252
Twisted Fate,38.7,612 / 969
Kayle,37.4,550 / 922
Senna,37.1,1471 / 2494
Vel'Koz,37.0,872 / 1484
