Champion name,Win rate(%),Wins / losses
Karthus,55.2,55854 / 45240
Pyke,55.2,41063 / 33263
Ahri,53.6,62430 / 54004
Nunu,53.6,23000 / 19914
Renekton,53.4,47966 / 41915
Ekko,52.4,37587 / 34172
Nautilus,52.3,34285 / 31294
Sett,51.9,17979 / 16683
Bard,51.5,41303 / 38948
Sejuani,51.3,20949 / 19892
Poppy,51.3,14440 / 13726
Ornn,51.3,10563 / 10017
Maokai,51.3,8094 / 7675
Kassadin,51.2,13070 / 12467
Blitzcrank,51.1,23619 / 22602
Galio,51.1,8387 / 8034
Fizz,51.0,3999 / 3837
Neeko,50.8,26265 / 25474
Volibear,50.7,17907 / 17391
Wukong,50.7,6184 / 6025
Amumu,50.6,3767 / 3675
Cho'Gath,50.5,9775 / 9589
Garen,50.4,8481 / 8360
Shen,50.3,15418 / 15263
Pantheon,50.2,13063 / 12970
LeBlanc,50.1,7974 / 7948
Udyr,50.1,5023 / 5001
Rek'Sai,50.1,2771 / 2756
Xayah,50.0,7629 / 7643
Talon,50.0,4580 / 4583
Rammus,49.9,3343 / 3352
Jarvan IV,49.8,4137 / 4177
Skarner,49.6,1903 / 1935
Warwick,49.5,4333 / 4426
Vi,49.4,4617 / 4724
Ivern,49.3,4335 / 4451
Hecarim,49.3,2114 / 2170
Zoe,49.2,7423 / 7675
Alistar,49.2,6439 / 6647
Tahm Kench,49.2,3178 / 3275
Urgot,49.1,3063 / 3181
Kai'Sa,49.0,13043 / 13555
Ezreal,49.0,9579 / 9976
Zac,49.0,8463 / 8816
Dr. Mundo,49.0,7103 / 7379
Riven,48.8,5503 / 5772
Malphite,48.8,4441 / 4661
Leona,48.7,6263 / 6608
Singed,48.7,5141 / 5405
Gragas,48.7,3309 / 3485
Quinn,48.6,6549 / 6932
Aurelion Sol,48.6,3134 / 3318
Rakan,48.5,8574 / 9088
Katarina,48.5,4267 / 4536
Qiyana,48.4,6327 / 6745
Syndra,48.4,5120 / 5460
Diana,48.4,3398 / 3618
Evelynn,48.4,3159 / 3371
Swain,48.3,6366 / 6807
Illaoi,48.3,1321 / 1412
Akali,48.2,10066 / 10838
Zed,48.2,6977 / 7510
Mordekaiser,48.2,5927 / 6365
Camille,48.1,6259 / 6764
Braum,48.1,4602 / 4957
Vladimir,47.9,6220 / 6755
Lissandra,47.8,642 / 700
Aphelios,47.7,8892 / 9762
Nidalee,47.7,3453 / 3790
Veigar,47.6,2425 / 2665
Taliyah,47.6,1704 / 1874
Fiora,47.5,1940 / 2144
Anivia,47.5,1172 / 1295
Aatrox,47.4,6950 / 7726
Lillia,47.4,2992 / 3326
Sion,47.4,2571 / 2853
Teemo,47.4,1993 / 2211
Master Yi,47.4,1558 / 1728
Karma,47.2,4560 / 5102
Sona,47.1,2892 / 3242
Nasus,47.1,2134 / 2400
Kled,47.1,2092 / 2352
Miss Fortune,47.0,5692 / 6414
Lee Sin,47.0,5504 / 6216
Ashe,46.9,6419 / 7264
Thresh,46.9,6031 / 6841
Nocturne,46.9,2082 / 2353
Elise,46.8,3589 / 4082
Tristana,46.7,3954 / 4515
Annie,46.6,2968 / 3396
Jhin,46.5,4097 / 4705
Kha'Zix,46.5,2015 / 2322
Vayne,46.4,4112 / 4741
Irelia,46.4,3113 / 3594
Rengar,46.4,2127 / 2458
Yorick,46.4,1075 / 1242
Varus,46.2,3195 / 3727
Ryze,46.2,2808 / 3276
Trundle,46.1,2449 / 2864
Darius,46.0,2039 / 2391
Zyra,45.9,1475 / 1742
Caitlyn,45.6,6125 / 7306
Xerath,45.6,2816 / 3359
Twitch,45.5,5586 / 6695
Graves,45.5,3082 / 3694
Jayce,45.5,1752 / 2099
Rumble,45.4,1109 / 1336
Gnar,45.3,1652 / 1993
Kog'Maw,45.2,2712 / 3283
Draven,45.1,3139 / 3825
Zilean,44.9,3547 / 4348
Brand,44.9,1312 / 1613
Sivir,44.6,1827 / 2266
Soraka,44.6,1628 / 2019
Yasuo,44.5,5091 / 6359
Taric,44.2,1554 / 1958
Fiddlesticks,44.1,2240 / 2845
Kalista,44.0,2387 / 3043
Jax,44.0,2320 / 2957
Shaco,44.0,999 / 1271
Malzahar,43.9,1066 / 1361
Jinx,43.7,2518 / 3243
Sylas,43.6,3089 / 3995
Shyvana,43.6,1172 / 1513
Xin Zhao,43.5,509 / 661
Viktor,43.1,1672 / 2203
Yuumi,42.9,2430 / 3237
Corki,42.8,1248 / 1670
Olaf,42.7,1788 / 2398
Nami,42.7,1612 / 2167
Tryndamere,42.4,731 / 993
Heimerdinger,42.3,1318 / 1798
Kindred,42.2,1220 / 1670
Lulu,42.1,1876 / 2581
Lucian,41.8,2389 / 3329
Orianna,41.8,1798 / 2501
Janna,41.1,1732 / 2481
Cassiopeia,40.8,1470 / 2131
Azir,40.7,1686 / 2452
Ziggs,40.6,637 / 931
Morgana,40.0,1981 / 2966
Kennen,39.9,1020 / 1535
Lux,39.6,722 / 1103
Gangplank,39.2,1699 / 2635
Twisted Fate,38.7,722 / 1143
Vel'Koz,37.6,1075 / 1786
Senna,36.9,1649 / 2814
Kayle,36.7,628 / 1084
