Champion name,Win rate(%),Wins / losses
Pyke,54.8,88458 / 73065
Nautilus,53.8,78800 / 67615
Draven,52.8,24506 / 21896
Thresh,52.6,28021 / 25271
Sivir,52.2,9599 / 8802
Maokai,51.7,31873 / 29744
Riven,51.7,15943 / 14877
Senna,51.6,29598 / 27804
Janna,51.6,11796 / 11068
Amumu,51.6,6189 / 5813
Leona,51.5,11978 / 11287
Tryndamere,51.3,3421 / 3248
Lissandra,51.3,2386 / 2269
Quinn,51.2,7539 / 7196
Shen,51.1,23372 / 22373
Poppy,51.1,21689 / 20792
Vi,51.1,4377 / 4194
Ezreal,51.0,20901 / 20050
Aurelion Sol,51.0,11847 / 11382
Heimerdinger,50.9,7227 / 6975
Sejuani,50.8,34113 / 33008
Udyr,50.8,4584 / 4434
Ryze,50.7,12239 / 11904
Ziggs,50.6,3337 / 3260
Sett,50.5,42404 / 41630
Yasuo,50.5,19379 / 18973
Warwick,50.5,8470 / 8309
Anivia,50.5,2192 / 2146
Ivern,50.4,40985 / 40281
Ornn,50.4,21628 / 21305
LeBlanc,50.4,14719 / 14502
Fiora,50.4,6548 / 6433
Ekko,50.3,38199 / 37789
Talon,50.3,6792 / 6722
Xayah,50.2,24723 / 24499
Irelia,50.2,8642 / 8585
Fizz,50.2,8582 / 8499
Wukong,50.1,8730 / 8685
Viktor,50.1,3839 / 3820
Neeko,50.0,30855 / 30836
Qiyana,50.0,15892 / 15899
Akali,50.0,15437 / 15444
Kog'Maw,50.0,13572 / 13573
Evelynn,50.0,5139 / 5133
Cho'Gath,49.9,28844 / 28903
Galio,49.9,13931 / 13993
Lucian,49.8,10673 / 10776
Jhin,49.8,7826 / 7893
Yuumi,49.8,7304 / 7362
Jayce,49.8,4864 / 4896
Ahri,49.6,69531 / 70545
Renekton,49.6,47611 / 48435
Aphelios,49.6,30664 / 31098
Camille,49.6,16611 / 16871
Pantheon,49.6,14085 / 14320
Azir,49.6,4953 / 5026
Karthus,49.5,34077 / 34775
Nunu,49.5,21365 / 21829
Vayne,49.5,11463 / 11698
Yone,49.5,10484 / 10675
Miss Fortune,49.5,7610 / 7751
Cassiopeia,49.4,7154 / 7317
Braum,49.4,6940 / 7103
Varus,49.4,6446 / 6608
Kassadin,49.3,13613 / 14009
Syndra,49.3,4400 / 4516
Rumble,49.3,2550 / 2623
Xerath,49.3,2354 / 2420
Caitlyn,49.2,13050 / 13462
Katarina,49.2,6735 / 6955
Rammus,49.2,6271 / 6463
Bard,49.1,37197 / 38524
Malphite,49.1,5527 / 5737
Taric,49.1,1885 / 1958
Kai'Sa,49.0,16766 / 17474
Volibear,49.0,16590 / 17237
Zed,49.0,7678 / 8005
Gangplank,49.0,5304 / 5524
Hecarim,49.0,3291 / 3429
Illaoi,49.0,670 / 697
Garen,48.9,11541 / 12082
Jinx,48.8,9399 / 9843
Lillia,48.8,9228 / 9682
Graves,48.8,4077 / 4271
Twitch,48.7,11831 / 12446
Mordekaiser,48.7,5388 / 5666
Rek'Sai,48.7,4956 / 5224
Veigar,48.6,4234 / 4470
Rakan,48.4,33884 / 36116
Kennen,48.4,6011 / 6399
Lee Sin,48.4,5852 / 6229
Sion,48.4,4655 / 4969
Gragas,48.4,4068 / 4344
Orianna,48.4,3877 / 4130
Gnar,48.4,3446 / 3672
Karma,48.3,12398 / 13288
Singed,48.3,5593 / 5982
Tahm Kench,48.3,3822 / 4087
Blitzcrank,48.2,18590 / 19988
Jarvan IV,48.2,14219 / 15278
Ashe,48.2,9157 / 9833
Zoe,48.2,8769 / 9410
Diana,48.2,7935 / 8524
Kalista,48.2,4663 / 5020
Dr. Mundo,48.2,3735 / 4022
Rengar,48.1,7196 / 7768
Tristana,48.1,4008 / 4325
Taliyah,48.1,1599 / 1722
Yorick,48.1,1395 / 1508
Alistar,48.0,7071 / 7669
Kayn,48.0,3033 / 3280
Teemo,47.8,3726 / 4074
Nocturne,47.8,2429 / 2650
Corki,47.8,1995 / 2179
Darius,47.7,8830 / 9680
Aatrox,47.7,8275 / 9070
Nasus,47.7,3320 / 3639
Zilean,47.6,3736 / 4111
Skarner,47.6,1660 / 1825
Twisted Fate,47.6,1384 / 1526
Vladimir,47.4,5902 / 6554
Zac,47.3,7409 / 8249
Sylas,47.3,4453 / 4960
Urgot,47.3,3435 / 3828
Swain,47.2,4861 / 5440
Kled,47.1,3680 / 4125
Vel'Koz,46.8,2141 / 2436
Nidalee,46.7,4072 / 4643
Lux,46.7,1416 / 1619
Lulu,46.5,17434 / 20080
Morgana,46.4,6320 / 7292
Elise,46.3,3496 / 4062
Zyra,46.1,1648 / 1926
Malzahar,46.1,1193 / 1394
Nami,45.8,4286 / 5079
Jax,45.8,3940 / 4671
Annie,45.7,1955 / 2324
Kayle,45.7,1771 / 2106
Kindred,45.3,1490 / 1799
Master Yi,45.2,1949 / 2366
Trundle,44.0,2678 / 3407
Soraka,43.7,3665 / 4725
Sona,43.7,3168 / 4078
Kha'Zix,43.1,2680 / 3535
Fiddlesticks,43.0,2413 / 3199
Brand,43.0,1492 / 1976
Shyvana,42.5,2187 / 2957
Olaf,40.7,1930 / 2809
Shaco,40.2,1154 / 1715
Xin Zhao,37.1,565 / 958
