Champion name,Win rate(%),Wins / losses
Karthus,58.9,3877 / 2700
Talon,57.4,62 / 46
Quinn,56.4,154 / 119
Wukong,55.5,379 / 304
Tahm Kench,55.2,37 / 30
Sett,54.8,742 / 611
Nautilus,54.4,3039 / 2548
Bard,54.4,384 / 322
Leona,54.4,222 / 186
Malphite,54.0,3489 / 2976
Malzahar,54.0,88 / 75
Ekko,53.8,378 / 325
Dr. Mundo,53.7,1902 / 1637
Maokai,53.7,591 / 510
Kassadin,53.7,327 / 282
Alistar,53.3,1191 / 1043
Syndra,53.0,269 / 239
Katarina,52.9,109 / 97
LeBlanc,52.8,84 / 75
Cho'Gath,52.7,1241 / 1113
Vladimir,52.7,251 / 225
Volibear,52.6,424 / 382
Shen,52.5,2158 / 1953
Pantheon,52.4,992 / 902
Ahri,52.3,1176 / 1073
Rakan,52.2,2333 / 2137
Ornn,52.2,771 / 706
Jarvan IV,52.0,526 / 486
Blitzcrank,52.0,451 / 417
Evelynn,51.6,328 / 308
Garen,51.5,601 / 567
Braum,51.3,872 / 829
Sejuani,51.3,613 / 583
Renekton,51.3,192 / 182
Udyr,51.2,1324 / 1262
Warwick,51.2,441 / 420
Riven,51.2,409 / 390
Fizz,51.2,172 / 164
Zac,51.1,2085 / 1996
Nidalee,50.8,611 / 591
Singed,50.8,498 / 482
Poppy,50.6,439 / 428
Sion,50.6,353 / 345
Urgot,50.5,2575 / 2524
Skarner,50.5,1050 / 1028
Galio,50.3,2380 / 2354
Camille,50.3,443 / 437
Nunu,50.3,372 / 368
Zed,50.2,345 / 342
Rammus,50.2,262 / 260
Lee Sin,49.9,595 / 598
Veigar,49.8,217 / 219
Karma,49.7,1221 / 1237
Xayah,49.5,476 / 485
Brand,49.4,325 / 333
Tryndamere,49.3,511 / 525
Nocturne,49.2,213 / 220
Diana,49.2,94 / 97
Ryze,49.1,395 / 409
Fiddlesticks,49.1,57 / 59
Ashe,48.9,522 / 546
Darius,48.9,522 / 546
Zyra,48.9,86 / 90
Trundle,48.8,335 / 351
Zilean,48.5,313 / 333
Illaoi,48.1,750 / 809
Aatrox,48.1,155 / 167
Viktor,48.1,64 / 69
Amumu,48.0,164 / 178
Pyke,47.9,1283 / 1393
Teemo,47.6,30 / 33
Ivern,47.5,266 / 294
Swain,47.5,105 / 116
Master Yi,47.3,343 / 382
Zoe,47.2,481 / 537
Draven,47.2,75 / 84
Aphelios,47.1,1222 / 1374
Mordekaiser,47.1,179 / 201
Lissandra,47.0,77 / 87
Kog'Maw,46.9,199 / 225
Rek'Sai,46.9,196 / 222
Elise,46.8,253 / 288
Qiyana,46.8,133 / 151
Akali,46.5,199 / 229
Annie,46.5,47 / 54
Hecarim,46.4,594 / 686
Anivia,46.3,241 / 279
Nasus,46.1,149 / 174
Caitlyn,46.0,215 / 252
Thresh,45.8,477 / 565
Graves,45.7,546 / 648
Kha'Zix,45.6,237 / 283
Irelia,45.5,909 / 1088
Shaco,45.5,112 / 134
Tristana,45.5,81 / 97
Sylas,45.3,208 / 251
Aurelion Sol,45.1,166 / 202
Twitch,45.0,238 / 291
Kayle,45.0,18 / 22
Xin Zhao,44.8,56 / 69
Olaf,44.7,161 / 199
Sona,44.6,378 / 469
Taric,44.6,181 / 225
Yasuo,44.1,455 / 577
Fiora,44.0,300 / 382
Yuumi,43.8,486 / 624
Xerath,43.7,854 / 1099
Soraka,43.6,95 / 123
Miss Fortune,43.5,236 / 306
Ezreal,43.3,216 / 283
Jinx,43.0,287 / 380
Janna,43.0,250 / 332
Neeko,42.9,126 / 168
Jax,42.6,46 / 62
Corki,42.4,117 / 159
Jhin,42.4,56 / 76
Gnar,42.4,50 / 68
Vayne,42.0,170 / 235
Vi,41.9,13 / 18
Kled,41.2,40 / 57
Cassiopeia,41.1,163 / 234
Varus,40.9,218 / 315
Heimerdinger,40.8,29 / 42
Orianna,40.7,277 / 403
Gragas,40.7,46 / 67
Kalista,40.5,104 / 153
Azir,40.5,90 / 132
Rengar,40.4,44 / 65
Vel'Koz,40.0,48 / 72
Senna,39.7,942 / 1430
Kennen,39.3,79 / 122
Morgana,39.1,92 / 143
Nami,38.7,103 / 163
Yorick,38.6,17 / 27
Lucian,38.4,38 / 61
Kai'Sa,38.2,96 / 155
Shyvana,38.2,39 / 63
Twisted Fate,37.9,81 / 133
Lux,37.4,55 / 92
Kindred,36.3,37 / 65
Sivir,33.3,27 / 54
Gangplank,33.2,114 / 229
Lulu,32.4,84 / 175
Jayce,28.7,25 / 62
Rumble,26.3,5 / 14
Ziggs,24.0,12 / 38
Taliyah,20.4,11 / 43
