Champion name,Win rate(%),Wins / losses
Fiora,59.8,79 / 53
Lux,59.0,46 / 32
Swain,58.7,61 / 43
Teemo,57.4,35 / 26
Shen,55.4,769 / 620
Rakan,54.5,1016 / 848
Mordekaiser,54.5,61 / 51
Nautilus,54.3,1183 / 994
LeBlanc,54.2,52 / 44
Dr. Mundo,54.1,910 / 773
Galio,53.8,1290 / 1106
Ziggs,53.8,7 / 6
Urgot,53.7,1492 / 1284
Ryze,53.4,141 / 123
Illaoi,53.1,428 / 378
Zilean,53.0,134 / 119
Poppy,52.7,248 / 223
Maokai,52.7,149 / 134
Miss Fortune,52.5,166 / 150
Nasus,52.5,73 / 66
Jhin,52.5,32 / 29
Vel'Koz,52.4,44 / 40
Cho'Gath,52.2,586 / 536
Malzahar,52.2,36 / 33
Renekton,52.2,36 / 33
Sona,52.1,186 / 171
Ekko,52.0,77 / 71
Sejuani,51.9,358 / 332
Malphite,51.8,1249 / 1160
Alistar,51.8,367 / 341
Xerath,51.7,584 / 546
Olaf,51.7,62 / 58
Jarvan IV,51.2,247 / 235
Zac,51.1,726 / 695
Blitzcrank,51.1,141 / 135
Pantheon,50.9,265 / 256
Sion,50.9,145 / 140
Taric,50.9,88 / 85
Skarner,50.8,556 / 539
Ahri,50.8,256 / 248
Quinn,50.6,83 / 81
Braum,50.4,315 / 310
Volibear,50.4,133 / 131
Cassiopeia,50.4,62 / 61
Leona,50.3,99 / 98
Brand,50.2,114 / 113
Morgana,50.0,112 / 112
Amumu,50.0,82 / 82
Darius,50.0,81 / 81
Aatrox,50.0,51 / 51
Nami,50.0,48 / 48
Kindred,50.0,47 / 47
Karma,49.8,646 / 650
Aphelios,49.7,717 / 727
Karthus,49.6,685 / 695
Lee Sin,49.2,293 / 303
Kassadin,49.2,62 / 64
Syndra,49.0,70 / 73
Senna,48.7,596 / 628
Yuumi,48.5,232 / 246
Hecarim,48.5,142 / 151
Camille,48.5,129 / 137
Janna,48.5,128 / 136
Anivia,48.5,95 / 101
Udyr,48.4,451 / 481
Warwick,48.3,200 / 214
Riven,48.2,175 / 188
Caitlyn,48.1,149 / 161
Twisted Fate,47.9,46 / 50
Azir,47.6,39 / 43
Thresh,47.4,268 / 297
Irelia,47.1,319 / 359
Shyvana,47.1,8 / 9
Wukong,47.0,63 / 71
Lissandra,47.0,47 / 53
Rengar,46.9,30 / 34
Orianna,46.8,156 / 177
Ivern,46.8,104 / 118
Nidalee,46.5,287 / 330
Xayah,46.5,160 / 184
Graves,46.4,209 / 241
Ezreal,46.4,70 / 81
Varus,46.3,163 / 189
Soraka,46.3,37 / 43
Sylas,46.2,85 / 99
Pyke,46.1,349 / 408
Singed,46.1,172 / 201
Sett,46.0,163 / 191
Nunu,45.7,160 / 190
Tahm Kench,45.7,42 / 50
Ashe,45.5,179 / 214
Ornn,45.3,250 / 302
Yasuo,45.0,198 / 242
Fiddlesticks,44.7,21 / 26
Elise,44.7,21 / 26
Rammus,44.7,21 / 26
Kai'Sa,44.4,16 / 20
Corki,44.4,16 / 20
Annie,44.4,8 / 10
Rumble,44.4,8 / 10
Neeko,44.2,57 / 72
Rek'Sai,44.1,94 / 119
Tryndamere,44.1,79 / 100
Garen,43.7,93 / 120
Katarina,43.5,37 / 48
Vladimir,43.3,29 / 38
Kled,43.2,32 / 42
Nocturne,43.0,40 / 53
Zed,42.2,68 / 93
Shaco,42.0,29 / 40
Jayce,41.2,14 / 20
Master Yi,41.1,88 / 126
Bard,41.1,67 / 96
Akali,41.0,57 / 82
Trundle,40.9,72 / 104
Aurelion Sol,40.9,45 / 65
Talon,40.9,9 / 13
Zyra,40.7,35 / 51
Gragas,40.7,11 / 16
Gangplank,40.6,28 / 41
Tristana,40.0,16 / 24
Taliyah,40.0,16 / 24
Xin Zhao,39.6,19 / 29
Kha'Zix,39.4,28 / 43
Diana,39.3,11 / 17
Fizz,39.1,27 / 42
Jinx,38.5,40 / 64
Kennen,38.5,30 / 48
Lulu,37.5,63 / 105
Veigar,37.1,43 / 73
Kalista,37.1,13 / 22
Vi,37.1,13 / 22
Evelynn,36.8,21 / 36
Jax,36.8,14 / 24
Kog'Maw,35.2,69 / 127
Yorick,34.3,12 / 23
Lucian,34.0,16 / 31
Qiyana,33.3,19 / 38
Heimerdinger,33.3,10 / 20
Vayne,33.1,42 / 85
Twitch,32.7,18 / 37
Draven,32.2,19 / 40
Viktor,32.1,9 / 19
Zoe,31.6,31 / 67
Sivir,31.3,10 / 22
Gnar,29.8,14 / 33
Kayle,0.0,0 / 6
