Champion name,Win rate(%),Wins / losses
Qiyana,63.2,24 / 14
Annie,61.3,19 / 12
Karthus,60.1,1564 / 1040
Tahm Kench,58.6,17 / 12
Katarina,58.4,59 / 42
Wukong,57.1,193 / 145
Fizz,57.1,64 / 48
Maokai,56.8,269 / 205
Sett,55.6,319 / 255
Nautilus,54.9,1362 / 1117
Malphite,54.8,1622 / 1336
Singed,54.8,212 / 175
Garen,54.3,261 / 220
Ekko,54.2,141 / 119
Leona,54.2,115 / 97
Syndra,54.2,90 / 76
Ahri,54.1,441 / 374
Shen,53.9,938 / 803
Diana,53.8,43 / 37
Pantheon,53.6,398 / 344
Nocturne,53.4,101 / 88
Dr. Mundo,53.2,935 / 824
Rakan,53.1,1063 / 939
Sejuani,53.0,357 / 316
Braum,52.9,451 / 401
Ornn,52.8,308 / 275
Cho'Gath,52.5,619 / 560
Trundle,52.5,127 / 115
Warwick,52.2,169 / 155
Alistar,52.1,516 / 475
Jarvan IV,52.1,292 / 268
Sion,52.0,156 / 144
Bard,52.0,127 / 117
Skarner,51.9,546 / 506
Volibear,51.9,195 / 181
Kassadin,51.8,114 / 106
Urgot,51.7,1352 / 1265
Nunu,51.5,169 / 159
Tryndamere,51.3,299 / 284
Blitzcrank,51.3,197 / 187
Vladimir,51.3,99 / 94
Viktor,51.3,39 / 37
Veigar,51.2,107 / 102
Darius,51.1,291 / 278
Ashe,51.1,261 / 250
Evelynn,51.1,119 / 114
Zac,50.8,948 / 917
Poppy,50.7,210 / 204
Riven,50.6,195 / 190
Udyr,50.5,605 / 592
Aatrox,50.3,76 / 75
Camille,50.2,157 / 156
Fiddlesticks,50.0,24 / 24
Quinn,50.0,21 / 21
Talon,50.0,12 / 12
Zed,49.7,166 / 168
Zyra,49.5,53 / 54
Malzahar,49.4,40 / 41
Nidalee,49.3,314 / 323
Rammus,49.1,80 / 83
Karma,48.9,567 / 593
Xayah,48.8,224 / 235
Ryze,48.8,198 / 208
LeBlanc,48.7,37 / 39
Zilean,48.5,159 / 169
Brand,48.5,116 / 123
Kog'Maw,48.5,99 / 105
Galio,48.4,1038 / 1107
Shaco,48.4,59 / 63
Ivern,48.2,106 / 114
Elise,48.1,89 / 96
Renekton,48.0,83 / 90
Pyke,47.8,522 / 569
Zoe,47.6,339 / 373
Swain,47.5,58 / 64
Tristana,47.4,36 / 40
Rek'Sai,47.2,94 / 105
Hecarim,47.1,351 / 394
Aurelion Sol,47.1,65 / 73
Lee Sin,47.0,248 / 280
Aphelios,46.9,583 / 659
Master Yi,46.8,131 / 149
Thresh,46.7,241 / 275
Jax,46.4,26 / 30
Amumu,46.3,82 / 95
Mordekaiser,46.2,96 / 112
Fiora,45.6,199 / 237
Miss Fortune,45.6,140 / 167
Graves,45.5,236 / 283
Yuumi,45.5,231 / 277
Vi,45.5,5 / 6
Anivia,45.1,111 / 135
Teemo,45.1,23 / 28
Irelia,44.9,408 / 500
Vel'Koz,44.4,20 / 25
Ezreal,44.3,90 / 113
Xin Zhao,44.3,27 / 34
Gnar,44.2,19 / 24
Illaoi,44.0,349 / 444
Yasuo,44.0,212 / 270
Orianna,44.0,169 / 215
Lissandra,43.9,36 / 46
Neeko,43.6,88 / 114
Twitch,43.6,68 / 88
Gragas,43.6,24 / 31
Xerath,43.5,458 / 594
Olaf,43.5,74 / 96
Kha'Zix,43.4,79 / 103
Janna,43.2,137 / 180
Corki,43.2,89 / 117
Sylas,43.0,102 / 135
Nami,43.0,74 / 98
Taric,42.8,77 / 103
Caitlyn,42.7,99 / 133
Jinx,42.6,113 / 152
Varus,42.4,112 / 152
Akali,42.4,72 / 98
Draven,42.3,30 / 41
Vayne,42.0,76 / 105
Nasus,41.9,62 / 86
Heimerdinger,41.5,17 / 24
Soraka,41.2,47 / 67
Shyvana,40.9,9 / 13
Sona,40.8,172 / 250
Morgana,40.7,55 / 80
Rengar,40.0,22 / 33
Yorick,40.0,10 / 15
Kai'Sa,39.8,53 / 80
Cassiopeia,39.6,90 / 137
Jhin,39.5,30 / 46
Azir,38.9,51 / 80
Kayle,38.9,7 / 11
Senna,38.7,455 / 721
Kled,38.5,20 / 32
Kennen,37.7,40 / 66
Kalista,37.6,44 / 73
Twisted Fate,36.8,28 / 48
Lucian,35.7,15 / 27
Sivir,35.4,17 / 31
Gangplank,35.3,48 / 88
Lux,32.1,25 / 53
Lulu,29.8,50 / 118
Kindred,29.7,19 / 45
Ziggs,29.2,7 / 17
Jayce,24.0,6 / 19
Taliyah,20.8,5 / 19
Rumble,14.3,1 / 6
