Champion name,Win rate(%),Wins / losses
Fizz,76.2,16 / 5
Talon,75.0,6 / 2
Wukong,63.7,79 / 45
Quinn,62.5,15 / 9
Tahm Kench,62.5,10 / 6
Karthus,62.3,649 / 393
Maokai,59.8,104 / 70
Evelynn,59.3,32 / 22
Katarina,57.6,34 / 25
Bard,57.3,55 / 41
Malphite,57.0,744 / 562
Nautilus,56.5,629 / 485
Sett,56.4,127 / 98
Garen,56.4,84 / 65
Braum,55.6,173 / 138
Blitzcrank,55.6,90 / 72
Shen,55.4,435 / 350
Darius,54.8,91 / 75
Qiyana,54.5,6 / 5
Vladimir,54.0,54 / 46
Annie,53.8,7 / 6
Cho'Gath,53.7,350 / 302
Zed,53.6,59 / 51
Rakan,53.5,517 / 450
Ekko,53.4,47 / 41
Dr. Mundo,52.9,467 / 416
Jarvan IV,52.9,139 / 124
Leona,52.9,46 / 41
Sion,52.8,86 / 77
Warwick,52.8,84 / 75
Shaco,52.7,29 / 26
Brand,52.6,72 / 65
Volibear,52.5,93 / 84
Pantheon,52.3,174 / 159
Udyr,52.1,272 / 250
Urgot,52.0,685 / 633
Tryndamere,52.0,106 / 98
Zac,51.9,440 / 408
Alistar,51.9,255 / 236
Kassadin,51.5,50 / 47
Xayah,51.4,111 / 105
Rammus,51.4,19 / 18
Skarner,51.2,272 / 259
Zyra,51.2,22 / 21
Zoe,51.0,173 / 166
Riven,51.0,103 / 99
Zilean,50.7,77 / 75
Renekton,50.7,37 / 36
Nunu,50.6,80 / 78
Sejuani,50.5,164 / 161
Fiora,50.5,95 / 93
Nocturne,50.0,42 / 42
Neeko,50.0,38 / 38
Lissandra,50.0,24 / 24
Draven,50.0,20 / 20
Viktor,50.0,18 / 18
Vel'Koz,50.0,11 / 11
Ahri,49.8,141 / 142
Ashe,49.7,88 / 89
Singed,49.6,62 / 63
Trundle,49.5,49 / 50
Ryze,49.2,87 / 90
Swain,49.1,26 / 27
Elise,49.0,24 / 25
Nidalee,48.8,166 / 174
Poppy,48.6,101 / 107
Ornn,48.4,123 / 131
Veigar,48.1,39 / 42
Galio,48.0,514 / 556
Xin Zhao,48.0,12 / 13
Mordekaiser,47.8,44 / 48
Teemo,47.8,22 / 24
Gragas,47.8,11 / 12
Thresh,47.7,112 / 123
Ivern,47.4,45 / 50
Aurelion Sol,47.2,34 / 38
Jinx,46.9,53 / 60
Camille,46.3,68 / 79
Syndra,46.3,31 / 36
Karma,46.2,276 / 322
Lee Sin,46.1,124 / 145
Corki,46.0,63 / 74
Irelia,45.9,199 / 235
Yuumi,45.9,113 / 133
Twitch,45.7,32 / 38
Aphelios,45.6,286 / 341
Master Yi,45.5,56 / 67
Olaf,45.5,50 / 60
Yorick,45.5,5 / 6
Orianna,45.4,88 / 106
Caitlyn,45.4,49 / 59
Rek'Sai,44.6,41 / 51
Pyke,44.5,194 / 242
Hecarim,44.4,139 / 174
Azir,44.4,24 / 30
Soraka,44.3,31 / 39
Anivia,44.1,45 / 57
Tristana,44.0,11 / 14
Kog'Maw,43.9,47 / 60
Illaoi,43.6,160 / 207
Sylas,43.5,54 / 70
Ezreal,43.5,40 / 52
LeBlanc,43.3,13 / 17
Janna,43.1,62 / 82
Akali,43.1,28 / 37
Aatrox,43.1,28 / 37
Graves,42.9,100 / 133
Vi,42.9,3 / 4
Amumu,42.4,39 / 53
Xerath,42.3,234 / 319
Cassiopeia,42.3,41 / 56
Vayne,42.2,38 / 52
Yasuo,42.1,98 / 135
Senna,42.0,251 / 347
Morgana,41.9,26 / 36
Nami,41.6,37 / 52
Gangplank,41.5,27 / 38
Taric,41.3,31 / 44
Nasus,41.3,26 / 37
Kha'Zix,40.8,29 / 42
Varus,40.1,55 / 82
Miss Fortune,39.5,58 / 89
Gnar,38.9,7 / 11
Jhin,38.7,12 / 19
Kled,37.9,11 / 18
Sona,37.7,81 / 134
Sivir,37.5,12 / 20
Twisted Fate,36.8,14 / 24
Kai'Sa,36.4,24 / 42
Kayle,35.7,5 / 9
Malzahar,35.5,11 / 20
Jax,35.3,6 / 11
Fiddlesticks,34.8,8 / 15
Rengar,34.5,10 / 19
Kennen,33.8,22 / 43
Lux,33.3,10 / 20
Diana,33.3,8 / 16
Heimerdinger,33.3,6 / 12
Lucian,31.8,7 / 15
Kalista,31.4,16 / 35
Shyvana,30.8,4 / 9
Ziggs,30.0,3 / 7
Jayce,29.4,5 / 12
Kindred,27.3,9 / 24
Lulu,26.8,26 / 71
Rumble,25.0,1 / 3
Taliyah,15.4,2 / 11
