Champion name,Win rate(%),Wins / losses
Karthus,58.7,5342 / 3762
LeBlanc,58.1,132 / 95
Talon,54.7,244 / 202
Sett,54.4,996 / 834
Nautilus,54.2,4111 / 3477
Malphite,53.6,4676 / 4053
Dr. Mundo,53.6,2512 / 2172
Kassadin,53.5,455 / 396
Malzahar,53.4,126 / 110
Maokai,53.3,781 / 683
Katarina,53.2,149 / 131
Alistar,53.1,1654 / 1461
Cho'Gath,53.0,1590 / 1410
Bard,52.9,578 / 515
Shen,52.6,3011 / 2708
Leona,52.6,277 / 250
Volibear,52.5,654 / 592
Renekton,52.5,299 / 270
Sejuani,52.4,748 / 679
Syndra,52.4,354 / 322
Poppy,52.2,580 / 531
Wukong,52.2,519 / 476
Ornn,52.1,1025 / 942
Ekko,52.0,551 / 508
Rakan,51.8,3107 / 2889
Ahri,51.8,1574 / 1463
Braum,51.7,1171 / 1096
Quinn,51.7,461 / 430
Blitzcrank,51.6,603 / 565
Nidalee,51.5,796 / 749
Vladimir,51.5,338 / 318
Jarvan IV,51.3,651 / 618
Riven,51.3,536 / 508
Evelynn,51.2,420 / 400
Warwick,51.1,589 / 563
Pantheon,51.0,1318 / 1264
Udyr,50.9,1784 / 1721
Rammus,50.9,388 / 375
Zac,50.8,2800 / 2714
Skarner,50.8,1394 / 1352
Garen,50.8,808 / 783
Camille,50.7,678 / 660
Singed,50.7,661 / 642
Galio,50.6,3227 / 3156
Urgot,50.5,3281 / 3218
Tryndamere,50.5,668 / 655
Veigar,50.5,287 / 281
Nocturne,50.3,295 / 292
Fiddlesticks,50.3,86 / 85
Diana,50.2,137 / 136
Zed,50.0,492 / 492
Xayah,49.6,645 / 655
Zyra,49.6,115 / 117
Tahm Kench,49.6,57 / 58
Ryze,49.4,511 / 524
Karma,49.3,1538 / 1581
Nunu,49.2,495 / 512
Sion,49.0,453 / 472
Elise,48.9,393 / 410
Ashe,48.8,694 / 729
Lee Sin,48.6,738 / 779
Mordekaiser,48.6,226 / 239
Swain,48.5,146 / 155
Pyke,48.4,1787 / 1907
Illaoi,48.4,989 / 1056
Darius,48.4,669 / 712
Brand,48.4,435 / 463
Amumu,48.1,231 / 249
Zoe,48.0,591 / 639
Fizz,48.0,196 / 212
Zilean,47.9,408 / 444
Annie,47.9,67 / 73
Lissandra,47.8,88 / 96
Thresh,47.7,644 / 707
Trundle,47.7,423 / 463
Rek'Sai,47.7,267 / 293
Anivia,47.6,324 / 356
Aatrox,47.6,200 / 220
Master Yi,47.4,463 / 514
Teemo,47.1,32 / 36
Aphelios,46.9,1659 / 1879
Kog'Maw,46.9,263 / 298
Nasus,46.9,200 / 226
Caitlyn,46.8,309 / 351
Qiyana,46.8,199 / 226
Jhin,46.8,80 / 91
Hecarim,46.7,773 / 882
Kha'Zix,46.7,313 / 357
Ivern,46.6,342 / 392
Graves,46.4,780 / 902
Xin Zhao,46.4,77 / 89
Vi,46.3,19 / 22
Kled,46.1,71 / 83
Aurelion Sol,45.8,219 / 259
Twitch,45.7,370 / 439
Draven,45.7,102 / 121
Irelia,45.6,1224 / 1461
Jax,45.6,77 / 92
Taric,45.5,254 / 304
Tristana,45.5,107 / 128
Akali,44.9,285 / 350
Shaco,44.9,175 / 215
Kayle,44.9,22 / 27
Sona,44.8,493 / 608
Sylas,44.8,274 / 338
Viktor,44.8,78 / 96
Olaf,44.7,238 / 295
Soraka,44.3,139 / 175
Yuumi,43.9,609 / 779
Fiora,43.8,345 / 443
Xerath,43.7,1045 / 1348
Yasuo,43.5,615 / 798
Miss Fortune,43.5,283 / 368
Jinx,43.4,384 / 501
Ezreal,43.0,286 / 379
Kai'Sa,42.6,152 / 205
Janna,42.5,319 / 431
Gnar,42.3,77 / 105
Yorick,42.2,27 / 37
Vel'Koz,41.8,69 / 96
Rengar,41.7,53 / 74
Neeko,41.6,132 / 185
Gragas,41.4,60 / 85
Kalista,41.3,141 / 200
Vayne,41.2,221 / 315
Azir,41.2,120 / 171
Heimerdinger,41.1,39 / 56
Varus,41.0,297 / 427
Corki,40.9,130 / 188
Orianna,40.6,334 / 488
Cassiopeia,40.4,190 / 280
Senna,40.1,1238 / 1847
Morgana,39.1,118 / 184
Kennen,38.6,102 / 162
Kindred,38.6,51 / 81
Twisted Fate,37.0,104 / 177
Nami,36.9,116 / 198
Shyvana,36.9,52 / 89
Lucian,36.4,51 / 89
Lux,36.3,69 / 121
Lulu,34.3,111 / 213
Ziggs,34.2,26 / 50
Jayce,33.3,39 / 78
Gangplank,32.0,148 / 315
Sivir,30.9,29 / 65
Taliyah,27.7,26 / 68
Rumble,25.0,6 / 18
