Champion name,Win rate(%),Wins / losses
Karthus,59.2,3387 / 2337
Talon,59.2,42 / 29
Quinn,58.7,71 / 50
Tahm Kench,57.4,35 / 26
Wukong,56.2,330 / 257
Sett,55.5,661 / 529
Bard,55.0,323 / 264
Nautilus,54.6,2664 / 2215
Malphite,54.4,3117 / 2608
Leona,54.4,202 / 169
LeBlanc,54.2,77 / 65
Ekko,54.1,322 / 273
Kassadin,53.9,281 / 240
Maokai,53.6,534 / 463
Malzahar,53.5,76 / 66
Dr. Mundo,53.3,1671 / 1466
Syndra,53.3,233 / 204
Alistar,53.1,1031 / 909
Shen,53.0,1915 / 1698
Cho'Gath,52.9,1136 / 1012
Vladimir,52.9,220 / 196
Fizz,52.9,154 / 137
Evelynn,52.8,299 / 267
Blitzcrank,52.7,402 / 361
Volibear,52.6,377 / 340
Ahri,52.4,1002 / 909
Pantheon,52.4,875 / 796
Jarvan IV,52.4,484 / 440
Katarina,52.1,98 / 90
Rakan,52.0,2072 / 1909
Ornn,51.6,668 / 626
Garen,51.5,528 / 497
Zac,51.3,1829 / 1737
Braum,51.2,782 / 745
Warwick,51.2,374 / 357
Nunu,51.2,333 / 318
Udyr,51.1,1175 / 1124
Sejuani,51.1,562 / 538
Singed,51.1,437 / 419
Urgot,50.9,2331 / 2252
Skarner,50.9,947 / 914
Nidalee,50.9,544 / 525
Sion,50.8,301 / 292
Annie,50.6,44 / 43
Galio,50.2,2093 / 2075
Poppy,50.1,404 / 402
Riven,50.0,370 / 370
Lee Sin,49.9,527 / 530
Ashe,49.8,474 / 478
Camille,49.8,376 / 379
Tryndamere,49.7,483 / 489
Draven,49.7,72 / 73
Zed,49.6,302 / 307
Rammus,49.5,210 / 214
Xayah,49.4,428 / 439
Trundle,49.4,291 / 298
Diana,49.4,83 / 85
Karma,49.3,1067 / 1099
Darius,49.2,490 / 505
Brand,49.2,269 / 278
Veigar,49.2,195 / 201
Ryze,48.9,339 / 354
Renekton,48.9,158 / 165
Aatrox,48.8,144 / 151
Zyra,48.8,79 / 83
Nocturne,48.7,188 / 198
Amumu,48.7,150 / 158
Fiddlesticks,48.6,52 / 55
Zilean,48.3,281 / 301
Pyke,48.1,1125 / 1212
Illaoi,48.0,659 / 713
Rek'Sai,47.8,177 / 193
Zoe,47.7,462 / 506
Ivern,47.6,241 / 265
Teemo,47.6,30 / 33
Mordekaiser,47.5,170 / 188
Swain,47.5,94 / 104
Master Yi,47.3,303 / 338
Elise,47.2,220 / 246
Viktor,47.2,59 / 66
Kog'Maw,47.1,181 / 203
Qiyana,47.0,108 / 122
Lissandra,47.0,63 / 71
Nasus,46.9,137 / 155
Aphelios,46.6,1079 / 1235
Shaco,46.5,100 / 115
Thresh,46.2,432 / 504
Hecarim,46.1,543 / 636
Akali,45.8,170 / 201
Kha'Zix,45.4,207 / 249
Caitlyn,45.4,194 / 233
Irelia,45.3,813 / 981
Tristana,45.2,76 / 92
Graves,45.1,465 / 566
Anivia,44.8,212 / 261
Xin Zhao,44.8,52 / 64
Yasuo,44.7,423 / 524
Yuumi,44.4,442 / 554
Taric,44.4,163 / 204
Aurelion Sol,44.4,147 / 184
Sona,44.3,340 / 428
Olaf,44.3,144 / 181
Fiora,44.2,293 / 370
Twitch,44.0,205 / 261
Ezreal,44.0,193 / 246
Sylas,44.0,176 / 224
Soraka,44.0,85 / 108
Xerath,43.6,792 / 1023
Miss Fortune,43.5,215 / 279
Neeko,43.4,125 / 163
Gnar,43.4,46 / 60
Jinx,43.2,260 / 342
Vayne,42.6,146 / 197
Kled,42.2,38 / 52
Corki,42.1,112 / 154
Janna,42.0,227 / 313
Heimerdinger,42.0,29 / 40
Orianna,41.9,263 / 364
Jax,41.8,41 / 57
Gragas,41.7,43 / 60
Cassiopeia,41.4,156 / 221
Vi,41.4,12 / 17
Shyvana,41.0,34 / 49
Kalista,40.7,92 / 134
Kayle,40.0,12 / 18
Rengar,39.8,41 / 62
Varus,39.6,190 / 290
Nami,39.6,99 / 151
Morgana,39.6,86 / 131
Senna,39.2,840 / 1304
Kai'Sa,38.8,92 / 145
Azir,38.8,76 / 120
Jhin,38.8,45 / 71
Kennen,38.7,70 / 111
Vel'Koz,38.5,42 / 67
Kindred,38.5,37 / 59
Yorick,38.5,15 / 24
Twisted Fate,38.1,67 / 109
Lux,37.0,50 / 85
Lucian,36.4,32 / 56
Gangplank,33.1,101 / 204
Lulu,31.6,78 / 169
Sivir,31.0,22 / 49
Jayce,28.8,23 / 57
Ziggs,25.0,11 / 33
Taliyah,19.1,9 / 38
Rumble,14.3,2 / 12
