Champion name,Win rate(%),Wins / losses
Karthus,58.5,5685 / 4037
LeBlanc,58.2,153 / 110
Sett,54.3,1058 / 889
Talon,54.2,297 / 251
Nautilus,54.1,4385 / 3716
Kassadin,54.0,504 / 430
Malphite,53.5,4969 / 4312
Dr. Mundo,53.5,2690 / 2338
Malzahar,53.5,137 / 119
Katarina,53.2,159 / 140
Cho'Gath,53.1,1692 / 1493
Bard,53.1,632 / 559
Alistar,52.9,1747 / 1555
Sejuani,52.9,787 / 702
Shen,52.8,3228 / 2891
Maokai,52.8,824 / 738
Quinn,52.5,536 / 485
Poppy,52.3,623 / 569
Syndra,52.2,375 / 344
Ornn,52.1,1086 / 1000
Wukong,52.0,548 / 506
Vladimir,52.0,363 / 335
Rakan,51.9,3293 / 3057
Volibear,51.8,718 / 667
Leona,51.8,284 / 264
Renekton,51.7,315 / 294
Blitzcrank,51.6,635 / 595
Rammus,51.6,428 / 401
Veigar,51.6,308 / 289
Tahm Kench,51.6,64 / 60
Ahri,51.5,1645 / 1549
Braum,51.5,1256 / 1182
Evelynn,51.5,453 / 427
Ekko,51.4,586 / 554
Nidalee,51.2,831 / 791
Pantheon,51.1,1394 / 1335
Udyr,51.0,1902 / 1825
Zac,50.9,2987 / 2878
Jarvan IV,50.9,666 / 643
Camille,50.8,730 / 708
Warwick,50.8,634 / 615
Riven,50.8,584 / 566
Skarner,50.7,1486 / 1445
Garen,50.7,846 / 823
Nocturne,50.7,313 / 304
Urgot,50.6,3465 / 3388
Galio,50.6,3450 / 3362
Zed,50.6,538 / 526
Diana,50.4,143 / 141
Tryndamere,50.3,706 / 698
Singed,50.2,685 / 680
Elise,49.9,439 / 440
Ryze,49.8,547 / 551
Sion,49.4,484 / 495
Xayah,49.3,677 / 697
Karma,49.2,1625 / 1678
Fiddlesticks,49.2,89 / 92
Nunu,49.0,526 / 547
Illaoi,48.8,1053 / 1106
Brand,48.8,472 / 495
Lee Sin,48.7,771 / 813
Darius,48.6,705 / 745
Zyra,48.5,117 / 124
Mordekaiser,48.4,235 / 251
Ashe,48.3,730 / 782
Fizz,48.3,201 / 215
Pyke,48.2,1888 / 2027
Rek'Sai,48.2,287 / 309
Zoe,48.1,611 / 658
Trundle,48.1,452 / 488
Swain,48.0,147 / 159
Jhin,47.8,89 / 97
Lissandra,47.8,88 / 96
Anivia,47.7,347 / 381
Vi,47.7,21 / 23
Thresh,47.6,676 / 745
Zilean,47.6,427 / 470
Amumu,47.5,240 / 265
Aatrox,47.5,207 / 229
Master Yi,47.2,495 / 553
Teemo,47.1,32 / 36
Annie,46.9,69 / 78
Aphelios,46.8,1749 / 1986
Ivern,46.8,360 / 410
Aurelion Sol,46.8,237 / 269
Hecarim,46.7,823 / 938
Qiyana,46.6,218 / 250
Kog'Maw,46.5,277 / 319
Caitlyn,46.4,327 / 377
Nasus,46.4,208 / 240
Graves,46.3,828 / 961
Kha'Zix,46.2,323 / 376
Tristana,46.1,112 / 131
Viktor,46.1,82 / 96
Kled,46.0,74 / 87
Taric,45.7,267 / 317
Xin Zhao,45.7,80 / 95
Twitch,45.6,410 / 490
Akali,45.6,314 / 374
Irelia,45.4,1297 / 1562
Sylas,45.2,295 / 357
Shaco,45.1,190 / 231
Draven,45.1,107 / 130
Kayle,45.1,23 / 28
Sona,44.8,511 / 630
Olaf,44.7,254 / 314
Soraka,44.4,142 / 178
Jax,44.3,82 / 103
Fiora,44.2,357 / 450
Yuumi,44.0,631 / 803
Jinx,43.8,406 / 521
Yasuo,43.7,646 / 832
Miss Fortune,43.7,290 / 374
Xerath,43.4,1079 / 1405
Rengar,43.4,59 / 77
Kai'Sa,43.1,159 / 210
Ezreal,42.9,300 / 399
Janna,42.1,331 / 455
Neeko,41.4,132 / 187
Vel'Koz,41.4,72 / 102
Varus,41.2,315 / 449
Corki,41.2,136 / 194
Heimerdinger,41.0,41 / 59
Kalista,40.8,146 / 212
Azir,40.8,124 / 180
Vayne,40.6,228 / 333
Orianna,40.5,348 / 511
Gragas,40.5,60 / 88
Senna,40.3,1291 / 1910
Yorick,40.3,27 / 40
Cassiopeia,40.1,193 / 288
Gnar,39.7,81 / 123
Morgana,38.5,121 / 193
Kennen,38.3,105 / 169
Twisted Fate,38.1,112 / 182
Kindred,38.0,52 / 85
Lux,36.6,74 / 128
Nami,36.3,119 / 209
Lucian,36.3,53 / 93
Shyvana,35.1,52 / 96
Lulu,33.0,113 / 229
Jayce,32.5,39 / 81
Ziggs,32.1,26 / 55
Gangplank,31.7,153 / 330
Sivir,31.0,31 / 69
Taliyah,27.3,27 / 72
Rumble,21.4,6 / 22
