Champion name,Win rate(%),Wins / losses
Karthus,59.0,4922 / 3426
LeBlanc,57.9,125 / 91
Sett,55.0,927 / 757
Nautilus,54.4,3812 / 3191
Talon,54.2,182 / 154
Malzahar,53.8,113 / 97
Malphite,53.7,4333 / 3733
Kassadin,53.6,413 / 358
Maokai,53.5,729 / 633
Dr. Mundo,53.4,2305 / 2010
Katarina,53.4,140 / 122
Fiddlesticks,53.3,80 / 70
Alistar,53.1,1518 / 1342
Bard,53.1,517 / 457
Shen,52.9,2757 / 2455
Ekko,52.9,507 / 451
Wukong,52.9,477 / 424
Cho'Gath,52.8,1475 / 1320
Sejuani,52.5,714 / 647
Leona,52.4,264 / 240
Quinn,52.3,357 / 325
Ahri,52.1,1464 / 1346
Volibear,52.0,572 / 528
Poppy,52.0,541 / 500
Renekton,52.0,268 / 247
Vladimir,51.9,320 / 296
Ornn,51.8,945 / 878
Syndra,51.8,324 / 301
Rakan,51.7,2871 / 2678
Blitzcrank,51.7,553 / 517
Garen,51.6,755 / 707
Diana,51.6,129 / 121
Jarvan IV,51.3,621 / 589
Riven,51.3,487 / 462
Pantheon,51.2,1212 / 1154
Nidalee,51.2,751 / 717
Evelynn,51.2,395 / 376
Braum,51.1,1069 / 1023
Warwick,51.0,543 / 521
Zac,50.9,2587 / 2500
Camille,50.9,620 / 599
Rammus,50.9,360 / 347
Skarner,50.7,1274 / 1239
Udyr,50.6,1641 / 1602
Singed,50.6,616 / 602
Urgot,50.5,3055 / 2989
Galio,50.3,2970 / 2934
Zed,50.3,443 / 437
Tryndamere,50.2,621 / 617
Veigar,50.2,266 / 264
Tahm Kench,50.0,54 / 54
Ryze,49.7,487 / 492
Xayah,49.6,588 / 598
Nocturne,49.6,270 / 274
Sion,49.5,426 / 434
Karma,49.3,1442 / 1484
Ashe,49.2,647 / 668
Nunu,49.1,457 / 474
Zyra,49.1,109 / 113
Aatrox,48.9,192 / 201
Lee Sin,48.8,691 / 726
Brand,48.8,403 / 423
Elise,48.7,348 / 367
Fizz,48.7,193 / 203
Teemo,48.5,32 / 34
Darius,48.4,616 / 657
Illaoi,48.1,922 / 996
Pyke,48.0,1636 / 1775
Trundle,48.0,399 / 432
Zilean,48.0,381 / 413
Amumu,48.0,204 / 221
Annie,48.0,60 / 65
Mordekaiser,47.9,210 / 228
Swain,47.9,137 / 149
Rek'Sai,47.7,244 / 268
Tristana,47.7,104 / 114
Zoe,47.6,559 / 616
Master Yi,47.4,422 / 469
Ivern,47.4,323 / 359
Anivia,47.3,297 / 331
Draven,47.3,97 / 108
Caitlyn,47.2,291 / 326
Aphelios,47.1,1535 / 1725
Thresh,47.1,599 / 672
Hecarim,46.9,727 / 823
Aurelion Sol,46.8,210 / 239
Lissandra,46.7,84 / 96
Kog'Maw,46.4,244 / 282
Nasus,46.4,185 / 214
Jhin,46.2,72 / 84
Qiyana,46.1,173 / 202
Viktor,46.1,76 / 89
Graves,46.0,712 / 835
Irelia,45.8,1137 / 1343
Kha'Zix,45.7,283 / 336
Olaf,45.5,225 / 269
Twitch,45.4,323 / 389
Xin Zhao,45.4,69 / 83
Taric,45.0,232 / 283
Sona,44.9,462 / 567
Akali,44.9,253 / 310
Shaco,44.6,153 / 190
Jax,44.4,68 / 85
Soraka,44.3,135 / 170
Sylas,44.0,255 / 325
Yuumi,43.9,571 / 729
Fiora,43.9,336 / 430
Kled,43.9,61 / 78
Xerath,43.8,994 / 1275
Gnar,43.8,71 / 91
Yasuo,43.7,570 / 734
Vi,43.6,17 / 22
Jinx,43.2,361 / 475
Miss Fortune,43.2,269 / 353
Janna,42.7,297 / 399
Ezreal,42.7,268 / 360
Heimerdinger,42.7,38 / 51
Kayle,42.2,19 / 26
Neeko,42.0,131 / 181
Rengar,42.0,50 / 69
Kai'Sa,41.6,138 / 194
Vayne,41.5,207 / 292
Varus,41.4,277 / 392
Kalista,41.3,129 / 183
Corki,41.2,127 / 181
Vel'Koz,41.2,61 / 87
Azir,40.9,114 / 165
Gragas,40.7,55 / 80
Yorick,40.7,24 / 35
Orianna,40.6,314 / 459
Cassiopeia,40.5,181 / 266
Senna,40.0,1163 / 1748
Morgana,39.2,111 / 172
Lucian,38.8,50 / 79
Kennen,37.7,93 / 154
Twisted Fate,37.5,100 / 167
Kindred,37.4,46 / 77
Shyvana,37.3,50 / 84
Nami,37.1,112 / 190
Lux,36.5,65 / 113
Ziggs,34.3,23 / 44
Lulu,32.9,99 / 202
Jayce,32.4,34 / 71
Gangplank,32.3,140 / 293
Sivir,32.2,28 / 59
Taliyah,27.1,23 / 62
Rumble,23.8,5 / 16
