Champion name,Win rate(%),Wins / losses
Qiyana,63.5,40 / 23
Karthus,60.4,1806 / 1184
Talon,59.4,19 / 13
Sett,57.0,387 / 292
Quinn,56.4,31 / 24
Vi,56.3,9 / 7
Wukong,56.2,212 / 165
Katarina,55.9,71 / 56
Fizz,55.0,77 / 63
Nautilus,54.9,1538 / 1266
Leona,54.5,134 / 112
Tahm Kench,54.5,18 / 15
Malphite,54.4,1816 / 1520
Maokai,54.3,309 / 260
Shen,54.1,1069 / 907
Bard,53.8,163 / 140
Syndra,53.7,109 / 94
Malzahar,53.7,51 / 44
Ahri,53.6,519 / 449
Cho'Gath,53.3,697 / 610
Annie,53.3,24 / 21
Pantheon,53.2,465 / 409
Ekko,53.2,165 / 145
Volibear,53.1,231 / 204
Dr. Mundo,53.0,1038 / 922
Garen,53.0,311 / 276
Singed,53.0,263 / 233
Alistar,52.9,584 / 520
Ornn,52.9,359 / 319
Rakan,52.8,1217 / 1090
Warwick,52.8,195 / 174
Diana,52.6,50 / 45
Blitzcrank,52.5,238 / 215
Fiddlesticks,52.5,31 / 28
Sion,52.4,183 / 166
Veigar,52.4,130 / 118
Braum,52.3,501 / 457
Jarvan IV,52.3,323 / 295
Kassadin,52.3,137 / 125
Sejuani,52.1,390 / 358
Nunu,52.1,198 / 182
Urgot,51.8,1506 / 1402
Skarner,51.7,603 / 563
Tryndamere,51.6,332 / 312
Vladimir,51.6,116 / 109
Poppy,51.5,238 / 224
Riven,51.2,235 / 224
Trundle,50.9,163 / 157
Zed,50.8,193 / 187
Camille,50.7,193 / 188
Nocturne,50.7,116 / 113
Aatrox,50.6,90 / 88
Viktor,50.6,43 / 42
Evelynn,50.5,143 / 140
Zac,50.3,1065 / 1051
Udyr,50.2,691 / 686
Darius,50.2,327 / 324
Zilean,49.9,184 / 185
Ashe,49.8,291 / 293
Karma,49.6,648 / 659
Nidalee,49.5,340 / 347
Xayah,49.4,267 / 273
Ivern,49.3,138 / 142
Galio,49.2,1193 / 1230
LeBlanc,48.9,43 / 45
Ryze,48.6,230 / 243
Renekton,48.5,100 / 106
Mordekaiser,48.4,123 / 131
Kog'Maw,48.3,114 / 122
Zyra,48.3,58 / 62
Brand,48.2,135 / 145
Amumu,48.2,94 / 101
Rammus,48.2,82 / 88
Vel'Koz,48.2,27 / 29
Zoe,48.1,384 / 415
Lissandra,47.8,44 / 48
Aphelios,47.6,680 / 749
Thresh,47.6,277 / 305
Teemo,47.2,25 / 28
Pyke,47.1,618 / 693
Hecarim,47.1,397 / 446
Olaf,47.1,97 / 109
Swain,47.1,66 / 74
Elise,47.0,103 / 116
Lee Sin,46.9,283 / 320
Tristana,46.9,46 / 52
Master Yi,46.3,149 / 173
Jax,46.0,29 / 34
Shaco,45.9,62 / 73
Xin Zhao,45.8,33 / 39
Rek'Sai,45.7,106 / 126
Aurelion Sol,45.7,79 / 94
Graves,45.4,275 / 331
Gnar,45.3,24 / 29
Miss Fortune,45.2,159 / 193
Yuumi,45.1,273 / 332
Akali,45.1,93 / 113
Twitch,45.1,83 / 101
Nasus,45.1,83 / 101
Sylas,44.9,119 / 146
Draven,44.9,40 / 49
Ezreal,44.8,116 / 143
Caitlyn,44.5,118 / 147
Illaoi,44.2,385 / 486
Yasuo,44.1,256 / 324
Orianna,44.0,191 / 243
Neeko,44.0,99 / 126
Irelia,43.9,468 / 598
Fiora,43.8,227 / 291
Anivia,43.8,127 / 163
Gragas,43.8,28 / 36
Xerath,43.0,497 / 659
Corki,42.7,93 / 125
Sona,42.6,210 / 283
Morgana,42.5,65 / 88
Jinx,42.3,142 / 194
Janna,42.1,151 / 208
Rengar,42.1,24 / 33
Nami,41.9,80 / 111
Varus,41.5,129 / 182
Vayne,41.1,85 / 122
Kha'Zix,40.8,97 / 141
Kled,40.7,24 / 35
Shyvana,40.7,11 / 16
Kai'Sa,40.4,59 / 87
Heimerdinger,40.4,21 / 31
Soraka,40.3,52 / 77
Jhin,40.2,33 / 49
Cassiopeia,39.9,109 / 164
Taric,39.5,90 / 138
Kalista,39.4,54 / 83
Kayle,39.1,9 / 14
Kennen,38.9,51 / 80
Azir,38.6,56 / 89
Senna,38.3,523 / 841
Yorick,37.9,11 / 18
Twisted Fate,36.3,33 / 58
Gangplank,36.2,59 / 104
Sivir,35.8,19 / 34
Kindred,34.7,25 / 47
Lux,34.4,32 / 61
Lucian,33.3,17 / 34
Lulu,32.0,57 / 121
Jayce,28.6,16 / 40
Ziggs,28.6,8 / 20
Rumble,20.0,2 / 8
Taliyah,18.5,5 / 22
