Champion name,Win rate(%),Wins / losses
Karthus,59.0,4120 / 2863
Quinn,56.9,203 / 154
Talon,55.3,78 / 63
Sett,55.0,781 / 639
Malzahar,55.0,99 / 81
Nautilus,54.6,3226 / 2686
Wukong,54.5,408 / 340
LeBlanc,54.2,90 / 76
Ekko,54.1,406 / 345
Malphite,53.9,3676 / 3147
Kassadin,53.7,346 / 298
Leona,53.7,234 / 202
Maokai,53.6,626 / 541
Tahm Kench,53.6,37 / 32
Dr. Mundo,53.5,1991 / 1728
Bard,53.4,406 / 355
Alistar,53.1,1274 / 1124
Shen,52.9,2311 / 2054
Cho'Gath,52.6,1298 / 1170
Volibear,52.4,455 / 413
Syndra,52.4,279 / 253
Ahri,52.2,1240 / 1137
Ornn,52.2,813 / 745
Rakan,52.1,2447 / 2250
Pantheon,52.1,1038 / 956
Vladimir,52.1,261 / 240
Katarina,52.1,110 / 101
Blitzcrank,51.8,471 / 439
Garen,51.6,632 / 593
Braum,51.5,921 / 869
Jarvan IV,51.4,553 / 522
Sejuani,51.3,638 / 605
Warwick,51.3,466 / 442
Renekton,51.3,214 / 203
Diana,51.2,108 / 103
Nidalee,51.0,643 / 619
Zac,50.9,2202 / 2120
Udyr,50.9,1397 / 1349
Riven,50.9,417 / 402
Evelynn,50.8,335 / 325
Fizz,50.8,182 / 176
Sion,50.7,374 / 364
Skarner,50.6,1094 / 1068
Singed,50.5,526 / 516
Camille,50.5,478 / 469
Urgot,50.4,2687 / 2641
Poppy,50.4,461 / 454
Zed,50.4,363 / 357
Galio,50.2,2511 / 2492
Tryndamere,50.1,538 / 535
Veigar,50.0,230 / 230
Rammus,49.9,281 / 282
Ryze,49.7,419 / 424
Nunu,49.7,391 / 395
Xayah,49.6,500 / 508
Brand,49.5,345 / 352
Karma,49.4,1272 / 1301
Lee Sin,49.2,609 / 628
Fiddlesticks,49.2,59 / 61
Ashe,49.1,548 / 569
Nocturne,48.9,219 / 229
Darius,48.6,539 / 570
Zilean,48.6,329 / 348
Zyra,48.6,88 / 93
Illaoi,48.3,787 / 844
Annie,48.1,51 / 55
Trundle,48.0,350 / 379
Pyke,47.9,1353 / 1472
Aatrox,47.9,160 / 174
Elise,47.7,275 / 301
Mordekaiser,47.7,186 / 204
Ivern,47.6,278 / 306
Amumu,47.6,172 / 189
Teemo,47.6,30 / 33
Rek'Sai,47.5,208 / 230
Viktor,47.5,67 / 74
Kog'Maw,47.3,212 / 236
Swain,47.3,112 / 125
Draven,47.3,80 / 89
Lissandra,47.3,79 / 88
Zoe,47.2,497 / 555
Aphelios,47.1,1291 / 1451
Master Yi,47.1,360 / 405
Caitlyn,46.9,232 / 263
Qiyana,46.8,140 / 159
Hecarim,46.7,628 / 717
Akali,46.7,212 / 242
Anivia,46.6,250 / 286
Thresh,46.5,506 / 582
Aurelion Sol,46.4,179 / 207
Graves,45.9,575 / 679
Kha'Zix,45.7,247 / 293
Olaf,45.7,175 / 208
Tristana,45.7,84 / 100
Nasus,45.6,156 / 186
Irelia,45.5,953 / 1141
Shaco,45.2,117 / 142
Twitch,45.1,256 / 312
Sylas,45.1,223 / 272
Sona,45.0,398 / 487
Kayle,45.0,18 / 22
Xin Zhao,44.9,57 / 70
Taric,44.8,189 / 233
Jhin,44.2,61 / 77
Yasuo,44.1,476 / 603
Fiora,43.9,309 / 395
Xerath,43.7,888 / 1146
Yuumi,43.5,495 / 642
Miss Fortune,43.3,244 / 320
Kled,43.1,47 / 62
Ezreal,42.8,228 / 305
Janna,42.7,263 / 353
Neeko,42.4,126 / 171
Vi,42.4,14 / 19
Jinx,42.3,290 / 395
Soraka,42.3,101 / 138
Jax,42.3,47 / 64
Corki,42.1,120 / 165
Yorick,42.0,21 / 29
Vayne,41.9,179 / 248
Heimerdinger,41.9,31 / 43
Varus,41.5,231 / 326
Azir,41.1,95 / 136
Cassiopeia,40.8,165 / 239
Kalista,40.8,111 / 161
Vel'Koz,40.8,51 / 74
Orianna,40.7,285 / 416
Gnar,40.7,50 / 73
Rengar,40.0,44 / 66
Senna,39.9,997 / 1503
Morgana,39.4,98 / 151
Gragas,39.3,46 / 71
Lucian,38.6,39 / 62
Nami,38.4,103 / 165
Twisted Fate,38.4,86 / 138
Kennen,38.3,80 / 129
Kai'Sa,37.9,99 / 162
Lux,37.3,56 / 94
Shyvana,37.3,41 / 69
Kindred,36.4,39 / 68
Sivir,33.3,27 / 54
Gangplank,33.2,123 / 248
Lulu,32.5,87 / 181
Jayce,27.8,25 / 65
Ziggs,26.3,15 / 42
Rumble,26.3,5 / 14
Taliyah,19.3,11 / 46
