Champion name,Win rate(%),Wins / losses
Annie,66.7,16 / 8
Qiyana,60.9,14 / 9
Karthus,60.8,1338 / 863
Fizz,58.9,53 / 37
Katarina,58.9,53 / 37
Sett,58.2,269 / 193
Tahm Kench,57.1,16 / 12
Ekko,57.0,110 / 83
Maokai,56.8,226 / 172
Wukong,56.3,147 / 114
Kassadin,55.9,104 / 82
Nautilus,55.0,1182 / 968
Malphite,54.9,1421 / 1166
Singed,54.9,178 / 146
Evelynn,54.5,104 / 87
Garen,54.3,208 / 175
Leona,53.8,100 / 86
Syndra,53.7,72 / 62
Rakan,53.6,922 / 798
Pantheon,53.5,327 / 284
Bard,53.5,116 / 101
Trundle,53.5,106 / 92
Shen,53.4,787 / 688
Warwick,53.4,149 / 130
Ahri,53.3,358 / 314
Blitzcrank,53.3,170 / 149
Zyra,53.2,50 / 44
Jarvan IV,53.1,274 / 242
Sion,53.1,136 / 120
Sejuani,52.9,313 / 279
Diana,52.9,36 / 32
Dr. Mundo,52.6,817 / 736
Braum,52.6,384 / 346
Skarner,52.4,487 / 443
Alistar,52.4,467 / 424
Cho'Gath,52.2,559 / 511
Talon,52.2,12 / 11
Ashe,52.1,232 / 213
Vladimir,52.1,85 / 78
Darius,52.0,250 / 231
Rammus,51.8,72 / 67
Veigar,51.7,89 / 83
Ornn,51.6,252 / 236
Poppy,51.5,183 / 172
Volibear,51.5,170 / 160
Nunu,51.3,142 / 135
Urgot,51.0,1185 / 1139
Zac,51.0,821 / 788
Malzahar,50.7,34 / 33
Camille,50.6,137 / 134
Nocturne,50.6,81 / 79
Tryndamere,50.4,266 / 262
Udyr,50.1,527 / 524
Shaco,50.0,54 / 54
Viktor,50.0,33 / 33
Zed,49.8,147 / 148
Master Yi,49.6,119 / 121
Elise,49.6,62 / 63
Ryze,49.4,172 / 176
Xayah,49.3,201 / 207
Riven,49.3,169 / 174
Aatrox,49.3,66 / 68
Lee Sin,48.8,231 / 242
Brand,48.8,102 / 107
Quinn,48.8,20 / 21
Galio,48.7,914 / 962
Karma,48.6,489 / 518
Aurelion Sol,48.3,56 / 60
Nidalee,48.2,273 / 293
Zilean,47.7,135 / 148
Jax,47.7,21 / 23
Zoe,47.6,300 / 330
Fiora,47.6,177 / 195
Miss Fortune,47.5,131 / 145
Fiddlesticks,47.5,19 / 21
Thresh,47.4,218 / 242
Ivern,47.3,88 / 98
Swain,47.2,50 / 56
Pyke,47.0,419 / 472
Hecarim,46.8,300 / 341
Kog'Maw,46.8,88 / 100
Aphelios,46.5,512 / 590
Rek'Sai,46.4,78 / 90
Tristana,46.2,30 / 35
Amumu,46.0,74 / 87
Renekton,46.0,69 / 81
LeBlanc,46.0,29 / 34
Teemo,46.0,23 / 27
Lissandra,45.7,32 / 38
Mordekaiser,45.6,83 / 99
Ezreal,45.5,80 / 96
Graves,45.2,205 / 249
Neeko,45.2,84 / 102
Gnar,44.7,17 / 21
Yuumi,44.4,196 / 245
Vi,44.4,4 / 5
Irelia,44.2,350 / 441
Anivia,44.2,95 / 120
Xin Zhao,44.2,23 / 29
Twitch,44.0,55 / 70
Olaf,43.9,69 / 88
Vel'Koz,43.9,18 / 23
Illaoi,43.8,304 / 390
Sylas,43.5,94 / 122
Gragas,43.5,20 / 26
Yasuo,43.4,183 / 239
Orianna,43.4,149 / 194
Draven,43.3,29 / 38
Soraka,43.0,43 / 57
Janna,42.9,118 / 157
Corki,42.9,78 / 104
Taric,42.9,51 / 68
Shyvana,42.9,9 / 12
Xerath,42.6,388 / 522
Morgana,42.3,52 / 71
Vayne,42.1,69 / 95
Jinx,42.0,95 / 131
Nami,41.9,67 / 93
Varus,41.6,99 / 139
Nasus,41.6,52 / 73
Caitlyn,41.4,84 / 119
Azir,41.2,47 / 67
Rengar,41.2,21 / 30
Cassiopeia,41.0,84 / 121
Kha'Zix,40.4,57 / 84
Senna,39.9,419 / 630
Lucian,39.5,15 / 23
Akali,39.4,56 / 86
Jhin,39.4,28 / 43
Kalista,39.0,41 / 64
Sona,38.9,144 / 226
Kayle,38.9,7 / 11
Kled,38.3,18 / 29
Kai'Sa,38.0,46 / 75
Sivir,37.8,17 / 28
Heimerdinger,37.5,12 / 20
Gangplank,36.6,41 / 71
Yorick,36.4,8 / 14
Twisted Fate,35.2,25 / 46
Kennen,35.1,33 / 61
Kindred,32.8,19 / 39
Lux,32.4,22 / 46
Lulu,30.6,48 / 109
Ziggs,25.0,5 / 15
Jayce,22.7,5 / 17
Taliyah,21.7,5 / 18
Rumble,14.3,1 / 6
