Champion name,Win rate(%),Wins / losses
Quinn,59.8,61 / 41
Karthus,59.4,3141 / 2144
Tahm Kench,58.9,33 / 23
Talon,57.1,32 / 24
Sett,56.3,624 / 485
Wukong,56.1,308 / 241
Bard,55.8,287 / 227
Leona,54.7,186 / 154
Malphite,54.5,2909 / 2433
Nautilus,54.4,2481 / 2081
Ekko,54.4,296 / 248
LeBlanc,53.9,69 / 59
Alistar,53.6,966 / 837
Dr. Mundo,53.3,1577 / 1381
Syndra,53.3,212 / 186
Kassadin,53.2,252 / 222
Volibear,53.1,356 / 315
Shen,53.0,1775 / 1575
Cho'Gath,53.0,1080 / 958
Maokai,53.0,493 / 438
Katarina,52.8,94 / 84
Evelynn,52.4,273 / 248
Ahri,52.3,910 / 831
Malzahar,52.2,72 / 66
Rakan,52.0,1928 / 1778
Fizz,52.0,145 / 134
Pantheon,51.9,796 / 737
Blitzcrank,51.9,363 / 337
Vladimir,51.9,195 / 181
Ornn,51.8,624 / 581
Jarvan IV,51.8,439 / 408
Nunu,51.8,310 / 289
Warwick,51.7,344 / 321
Garen,51.5,495 / 466
Zac,51.3,1682 / 1596
Sejuani,51.3,541 / 514
Braum,51.1,739 / 706
Sion,51.1,285 / 273
Udyr,51.0,1080 / 1038
Skarner,50.9,892 / 861
Singed,50.9,408 / 393
Nidalee,50.7,502 / 489
Urgot,50.6,2186 / 2133
Poppy,50.5,359 / 352
Galio,50.4,1964 / 1934
Rammus,50.3,190 / 188
Diana,50.3,78 / 77
Tryndamere,49.9,465 / 467
Ashe,49.9,446 / 447
Aatrox,49.8,133 / 134
Zed,49.7,278 / 281
Lee Sin,49.5,472 / 482
Darius,49.5,455 / 465
Karma,49.4,1002 / 1025
Xayah,49.4,389 / 399
Camille,49.4,340 / 348
Veigar,49.3,183 / 188
Amumu,49.3,140 / 144
Riven,49.1,334 / 346
Brand,49.1,242 / 251
Ryze,49.0,317 / 330
Qiyana,49.0,98 / 102
Zyra,49.0,75 / 78
Ivern,48.8,227 / 238
Rek'Sai,48.8,158 / 166
Renekton,48.8,144 / 151
Trundle,48.6,263 / 278
Kog'Maw,48.4,171 / 182
Zilean,48.2,264 / 284
Master Yi,48.1,289 / 312
Annie,48.1,37 / 40
Nocturne,48.0,170 / 184
Fiddlesticks,48.0,49 / 53
Elise,47.9,203 / 221
Pyke,47.7,1020 / 1118
Shaco,47.7,92 / 101
Lissandra,47.7,63 / 69
Zoe,47.6,446 / 490
Swain,47.6,90 / 99
Viktor,47.4,55 / 61
Illaoi,47.3,603 / 672
Aphelios,47.1,991 / 1115
Teemo,46.8,29 / 33
Xin Zhao,46.7,49 / 56
Mordekaiser,46.6,158 / 181
Gnar,46.5,46 / 53
Thresh,46.4,408 / 471
Nasus,46.4,128 / 148
Hecarim,46.0,507 / 595
Anivia,46.0,199 / 234
Draven,46.0,58 / 68
Kha'Zix,45.6,193 / 230
Tristana,45.6,68 / 81
Yuumi,45.5,419 / 502
Irelia,45.4,738 / 887
Caitlyn,45.3,183 / 221
Graves,45.0,426 / 520
Sona,44.9,325 / 399
Yasuo,44.7,381 / 472
Ezreal,44.4,171 / 214
Akali,44.3,144 / 181
Olaf,44.0,133 / 169
Aurelion Sol,43.9,140 / 179
Xerath,43.8,757 / 970
Miss Fortune,43.7,203 / 262
Twitch,43.7,183 / 236
Sylas,43.7,160 / 206
Fiora,43.6,280 / 362
Neeko,43.4,124 / 162
Taric,43.1,141 / 186
Vayne,43.1,134 / 177
Jinx,42.3,238 / 325
Orianna,42.1,252 / 347
Soraka,42.0,76 / 105
Kled,42.0,37 / 51
Corki,41.9,106 / 147
Janna,41.8,213 / 296
Vi,41.7,10 / 14
Kalista,41.1,85 / 122
Cassiopeia,40.7,144 / 210
Gragas,40.6,39 / 57
Jax,40.4,38 / 56
Heimerdinger,40.3,27 / 40
Rengar,40.2,41 / 61
Morgana,40.0,80 / 120
Kayle,40.0,12 / 18
Varus,39.8,180 / 272
Azir,39.8,74 / 112
Nami,39.7,93 / 141
Kai'Sa,39.6,86 / 131
Kennen,39.5,66 / 101
Senna,39.0,777 / 1217
Shyvana,39.0,30 / 47
Vel'Koz,38.6,39 / 62
Twisted Fate,38.5,62 / 99
Kindred,38.5,35 / 56
Jhin,38.2,42 / 68
Yorick,38.2,13 / 21
Lucian,36.7,29 / 50
Lux,34.4,44 / 84
Gangplank,33.0,95 / 193
Lulu,31.3,73 / 160
Sivir,30.8,20 / 45
Jayce,28.4,21 / 53
Ziggs,27.0,10 / 27
Taliyah,22.0,9 / 32
Rumble,14.3,2 / 12
