Champion name,Win rate(%),Wins / losses
Swain,62.1,59 / 36
Teemo,61.7,29 / 18
Fiora,60.7,71 / 46
Ziggs,60.0,6 / 4
Mordekaiser,57.7,56 / 41
Lux,56.3,36 / 28
Rakan,54.6,902 / 751
Shen,54.6,666 / 553
Nasus,54.2,65 / 55
Vel'Koz,54.2,39 / 33
Nautilus,54.0,1028 / 876
Illaoi,54.0,379 / 323
Galio,53.9,1125 / 962
Urgot,53.8,1299 / 1117
Dr. Mundo,53.7,786 / 679
Quinn,53.7,80 / 69
Zilean,53.6,119 / 103
Poppy,53.3,216 / 189
Malzahar,53.2,33 / 29
Olaf,53.0,44 / 39
Cho'Gath,52.5,505 / 456
LeBlanc,52.4,43 / 39
Maokai,52.3,135 / 123
Brand,52.3,104 / 95
Renekton,52.3,34 / 31
Morgana,52.0,105 / 97
Leona,51.9,94 / 87
Xerath,51.8,514 / 479
Miss Fortune,51.8,146 / 136
Jhin,51.8,29 / 27
Malphite,51.7,1095 / 1024
Alistar,51.7,316 / 295
Sejuani,51.7,311 / 291
Corki,51.6,16 / 15
Ahri,51.5,230 / 217
Ekko,51.5,50 / 47
Amumu,51.4,75 / 71
Taric,51.3,78 / 74
Braum,51.2,281 / 268
Sona,51.2,154 / 147
Pantheon,51.1,228 / 218
Volibear,50.9,118 / 114
Cassiopeia,50.9,56 / 54
Skarner,50.7,495 / 481
Jarvan IV,50.7,208 / 202
Ryze,50.7,114 / 111
Darius,50.7,73 / 71
Azir,50.7,37 / 36
Aatrox,50.6,43 / 42
Kindred,50.5,47 / 46
Zac,50.3,622 / 614
Karma,50.3,571 / 565
Sion,50.2,127 / 126
Aphelios,50.0,639 / 640
Syndra,50.0,64 / 64
Soraka,50.0,32 / 32
Lee Sin,49.8,264 / 266
Hecarim,49.8,130 / 131
Warwick,49.6,188 / 191
Blitzcrank,49.6,117 / 119
Karthus,49.2,594 / 613
Kassadin,49.1,53 / 55
Sylas,48.8,80 / 84
Udyr,48.7,400 / 421
Senna,48.6,525 / 555
Wukong,48.3,57 / 61
Twisted Fate,48.3,43 / 46
Lissandra,48.2,41 / 44
Riven,48.1,155 / 167
Yuumi,47.9,204 / 222
Graves,47.9,182 / 198
Caitlyn,47.9,124 / 135
Irelia,47.8,289 / 316
Thresh,47.8,237 / 259
Janna,47.8,108 / 118
Anivia,47.8,85 / 93
Rammus,47.7,21 / 23
Nunu,47.6,149 / 164
Rengar,47.5,29 / 32
Ivern,47.2,93 / 104
Rumble,47.1,8 / 9
Pyke,46.9,312 / 353
Nidalee,46.9,248 / 281
Fiddlesticks,46.9,15 / 17
Xayah,46.7,141 / 161
Elise,46.5,20 / 23
Singed,46.3,161 / 187
Varus,46.3,149 / 173
Camille,45.9,105 / 124
Nocturne,45.7,37 / 44
Sett,45.6,141 / 168
Orianna,45.5,126 / 151
Kai'Sa,45.5,15 / 18
Ashe,45.3,155 / 187
Nami,45.2,33 / 40
Ezreal,44.7,59 / 73
Ornn,44.6,218 / 271
Tryndamere,44.3,66 / 83
Yasuo,44.1,174 / 221
Katarina,43.6,34 / 44
Tahm Kench,43.4,36 / 47
Gangplank,43.3,26 / 34
Xin Zhao,42.9,18 / 24
Shyvana,42.9,6 / 8
Rek'Sai,42.7,79 / 106
Kled,42.6,29 / 39
Shaco,42.6,26 / 35
Master Yi,41.7,80 / 112
Garen,41.7,78 / 109
Trundle,41.7,65 / 91
Zed,41.5,59 / 83
Neeko,41.2,47 / 67
Kha'Zix,41.1,23 / 33
Tristana,41.0,16 / 23
Zyra,40.5,32 / 47
Aurelion Sol,40.4,36 / 53
Taliyah,40.0,14 / 21
Gragas,40.0,10 / 15
Talon,40.0,8 / 12
Akali,39.2,49 / 76
Vladimir,39.0,23 / 36
Bard,38.6,54 / 86
Jinx,38.6,34 / 54
Jax,38.2,13 / 21
Lulu,37.3,59 / 99
Kennen,37.3,25 / 42
Veigar,37.1,36 / 61
Fizz,37.1,23 / 39
Vi,36.4,12 / 21
Yorick,36.4,12 / 21
Qiyana,36.0,18 / 32
Jayce,35.7,10 / 18
Kog'Maw,34.7,61 / 115
Draven,33.3,18 / 36
Evelynn,33.3,17 / 34
Lucian,33.3,15 / 30
Gnar,33.3,13 / 26
Kalista,33.3,10 / 20
Diana,33.3,7 / 14
Annie,33.3,5 / 10
Vayne,33.0,38 / 77
Zoe,31.9,29 / 62
Sivir,31.0,9 / 20
Twitch,29.4,15 / 36
Heimerdinger,28.6,8 / 20
Viktor,28.0,7 / 18
Kayle,0.0,0 / 6
