Champion name,Win rate(%),Wins / losses
Karthus,58.8,4364 / 3059
LeBlanc,55.0,104 / 85
Sett,54.8,833 / 687
Nautilus,54.6,3429 / 2850
Quinn,54.5,256 / 214
Malzahar,54.5,102 / 85
Tahm Kench,54.1,40 / 34
Maokai,53.9,657 / 562
Kassadin,53.9,366 / 313
Malphite,53.7,3876 / 3343
Bard,53.6,457 / 396
Ekko,53.5,444 / 386
Wukong,53.5,430 / 373
Leona,53.5,247 / 215
Dr. Mundo,53.4,2076 / 1813
Shen,53.2,2471 / 2176
Cho'Gath,53.0,1365 / 1210
Syndra,53.0,294 / 261
Alistar,52.9,1354 / 1205
Diana,52.9,118 / 105
Talon,52.9,101 / 90
Katarina,52.6,122 / 110
Ahri,52.3,1320 / 1205
Vladimir,52.1,282 / 259
Volibear,52.0,483 / 446
Rakan,51.9,2588 / 2402
Ornn,51.9,858 / 794
Garen,51.8,680 / 633
Sejuani,51.7,662 / 618
Blitzcrank,51.6,492 / 462
Pantheon,51.5,1098 / 1035
Renekton,51.5,233 / 219
Riven,51.4,437 / 413
Braum,51.3,969 / 919
Evelynn,51.2,355 / 338
Warwick,51.1,494 / 472
Poppy,51.1,491 / 470
Skarner,50.9,1149 / 1110
Camille,50.9,524 / 506
Zac,50.8,2323 / 2250
Udyr,50.8,1479 / 1432
Jarvan IV,50.7,577 / 560
Nidalee,50.6,678 / 661
Singed,50.6,550 / 537
Urgot,50.5,2803 / 2748
Galio,50.3,2662 / 2631
Tryndamere,50.3,572 / 565
Zed,50.3,385 / 381
Ryze,50.1,445 / 443
Nunu,50.0,413 / 413
Sion,50.0,390 / 390
Fizz,50.0,190 / 190
Veigar,49.8,242 / 244
Xayah,49.7,530 / 536
Rammus,49.6,299 / 304
Fiddlesticks,49.6,65 / 66
Karma,49.4,1336 / 1371
Brand,49.3,363 / 373
Lee Sin,49.0,641 / 667
Ashe,49.0,575 / 599
Nocturne,49.0,236 / 246
Darius,48.7,567 / 597
Rek'Sai,48.4,225 / 240
Zyra,48.4,93 / 99
Aatrox,48.3,175 / 187
Elise,48.2,297 / 319
Pyke,48.1,1457 / 1570
Mordekaiser,48.1,198 / 214
Illaoi,47.9,829 / 901
Trundle,47.9,360 / 392
Zilean,47.9,348 / 379
Viktor,47.9,69 / 75
Amumu,47.8,183 / 200
Draven,47.8,87 / 95
Lissandra,47.6,81 / 89
Teemo,47.6,30 / 33
Zoe,47.5,526 / 582
Swain,47.5,124 / 137
Kog'Maw,47.4,224 / 249
Annie,47.4,54 / 60
Master Yi,47.2,381 / 427
Aphelios,47.1,1373 / 1540
Ivern,47.0,292 / 329
Tristana,46.9,92 / 104
Anivia,46.8,262 / 298
Thresh,46.7,537 / 613
Caitlyn,46.7,266 / 304
Kha'Zix,46.6,267 / 306
Hecarim,46.4,657 / 758
Olaf,46.3,198 / 230
Aurelion Sol,46.3,189 / 219
Graves,46.1,639 / 746
Akali,46.0,227 / 266
Xin Zhao,45.9,62 / 73
Nasus,45.8,162 / 192
Shaco,45.6,128 / 153
Irelia,45.5,1020 / 1220
Qiyana,45.5,151 / 181
Sona,45.2,417 / 505
Twitch,45.0,269 / 329
Kayle,45.0,18 / 22
Taric,44.9,205 / 252
Gnar,44.9,61 / 75
Jhin,44.8,64 / 79
Sylas,44.7,238 / 295
Jax,44.2,61 / 77
Yasuo,44.1,506 / 641
Fiora,44.1,319 / 404
Xerath,43.9,925 / 1183
Yuumi,43.4,513 / 668
Miss Fortune,43.4,253 / 330
Jinx,42.9,329 / 438
Soraka,42.9,115 / 153
Kled,42.9,51 / 68
Vayne,42.7,192 / 258
Neeko,42.6,129 / 174
Heimerdinger,42.5,34 / 46
Vi,42.4,14 / 19
Janna,42.3,272 / 371
Ezreal,42.2,237 / 325
Azir,41.9,104 / 144
Lucian,41.7,45 / 63
Varus,41.6,248 / 348
Corki,41.5,124 / 175
Rengar,41.2,47 / 67
Cassiopeia,41.1,172 / 246
Vel'Koz,40.7,55 / 80
Kai'Sa,40.6,126 / 184
Kalista,40.5,113 / 166
Yorick,40.4,21 / 31
Orianna,40.3,294 / 435
Senna,40.0,1059 / 1588
Morgana,38.9,102 / 160
Kennen,38.8,88 / 139
Gragas,38.7,48 / 76
Twisted Fate,38.5,92 / 147
Nami,38.2,107 / 173
Kindred,36.6,41 / 71
Lux,36.4,59 / 103
Shyvana,36.3,45 / 79
Gangplank,33.7,132 / 260
Sivir,32.9,27 / 55
Lulu,31.8,88 / 189
Jayce,28.7,27 / 67
Ziggs,25.4,15 / 44
Rumble,25.0,5 / 15
Taliyah,21.5,14 / 51
