Champion name,Win rate(%),Wins / losses
Karma,59.6,2189 / 1486
Senna,58.8,1815 / 1274
Trundle,58.6,208 / 147
Karthus,58.5,2615 / 1853
Vel'Koz,56.6,86 / 66
Illaoi,56.4,173 / 134
Rengar,55.7,34 / 27
Ezreal,55.4,633 / 510
Blitzcrank,54.9,357 / 293
Renekton,54.5,48 / 40
Lux,54.3,25 / 21
Sona,54.2,752 / 635
Nunu,54.2,169 / 143
Volibear,53.9,385 / 329
Jayce,53.6,150 / 130
Miss Fortune,53.4,746 / 651
Hecarim,53.2,216 / 190
Rakan,52.9,1597 / 1423
Udyr,52.7,1502 / 1346
Nasus,52.5,186 / 168
Pyke,52.0,1546 / 1428
Sejuani,51.8,99 / 92
Shen,51.7,445 / 416
Xerath,51.5,966 / 911
Zac,51.5,371 / 349
Dr. Mundo,51.4,149 / 141
Nocturne,51.2,248 / 236
Alistar,51.1,115 / 110
Graves,50.8,1045 / 1014
Kai'Sa,50.8,211 / 204
Ornn,50.6,426 / 416
Cassiopeia,50.4,138 / 136
Ahri,50.3,424 / 419
Gragas,50.3,78 / 77
Ryze,50.2,227 / 225
Anivia,50.2,119 / 118
Corki,50.0,56 / 56
Kayle,50.0,43 / 43
Brand,50.0,29 / 29
Thresh,49.7,227 / 230
Syndra,49.7,157 / 159
LeBlanc,49.6,62 / 63
Bard,49.5,393 / 401
Shaco,49.5,52 / 53
Kha'Zix,49.3,137 / 141
Caitlyn,49.2,335 / 346
Galio,49.0,97 / 101
Ekko,48.9,116 / 121
Kassadin,48.8,106 / 111
Quinn,48.6,71 / 75
Yasuo,48.5,853 / 905
Xayah,48.5,612 / 651
Sion,48.5,159 / 169
Morgana,48.5,33 / 35
Urgot,48.4,74 / 79
Fizz,48.4,46 / 49
Qiyana,48.1,51 / 55
Ivern,48.0,295 / 319
Nautilus,48.0,192 / 208
Leona,47.9,226 / 246
Taliyah,47.9,23 / 25
Lee Sin,47.7,397 / 436
Skarner,47.7,286 / 313
Viktor,47.7,41 / 45
Fiddlesticks,47.6,120 / 132
Amumu,47.6,40 / 44
Lissandra,47.4,45 / 50
Zoe,47.2,125 / 140
Braum,47.1,256 / 288
Zed,46.9,69 / 78
Zyra,46.8,74 / 84
Tryndamere,46.7,516 / 590
Poppy,46.7,92 / 105
Gangplank,46.7,86 / 98
Swain,46.7,57 / 65
Riven,46.6,228 / 261
Tahm Kench,46.4,128 / 148
Ashe,46.3,450 / 521
Nidalee,46.1,209 / 244
Janna,45.7,148 / 176
Warwick,45.6,113 / 135
Talon,45.5,105 / 126
Maokai,45.5,81 / 97
Jhin,45.5,66 / 79
Vladimir,45.5,61 / 73
Irelia,45.2,937 / 1137
Draven,45.1,223 / 272
Ziggs,45.0,99 / 121
Taric,44.7,55 / 68
Singed,44.6,378 / 469
Yuumi,44.6,216 / 268
Xin Zhao,44.6,33 / 41
Camille,44.5,420 / 523
Varus,44.5,145 / 181
Zilean,44.5,137 / 171
Gnar,44.5,73 / 91
Pantheon,44.2,137 / 173
Evelynn,44.2,119 / 150
Master Yi,44.1,216 / 274
Wukong,44.1,83 / 105
Malzahar,44.1,78 / 99
Twisted Fate,44.1,67 / 85
Nami,44.0,62 / 79
Lucian,43.8,96 / 123
Orianna,43.6,211 / 273
Aatrox,43.5,207 / 269
Jinx,43.5,91 / 118
Fiora,43.4,152 / 198
Rek'Sai,43.4,108 / 141
Tristana,42.6,142 / 191
Heimerdinger,42.6,49 / 66
Yorick,42.3,112 / 153
Kalista,42.1,24 / 33
Sett,42.0,146 / 202
Mordekaiser,41.8,150 / 209
Akali,41.1,162 / 232
Vi,41.1,23 / 33
Teemo,40.6,52 / 76
Cho'Gath,40.6,43 / 63
Aphelios,40.4,432 / 637
Jarvan IV,40.3,64 / 95
Aurelion Sol,40.1,69 / 103
Sylas,40.0,88 / 132
Sivir,39.7,60 / 91
Annie,39.7,58 / 88
Soraka,39.6,19 / 29
Veigar,39.5,98 / 150
Kindred,39.1,54 / 84
Twitch,38.8,57 / 90
Kled,38.8,33 / 52
Katarina,38.6,44 / 70
Darius,38.5,67 / 107
Kennen,38.4,157 / 252
Azir,38.3,69 / 111
Olaf,38.1,74 / 120
Jax,37.9,64 / 105
Vayne,37.8,163 / 268
Rumble,37.8,14 / 23
Neeko,36.9,24 / 41
Rammus,36.8,14 / 24
Shyvana,34.4,11 / 21
Lulu,34.1,30 / 58
Malphite,33.3,7 / 14
Diana,32.7,17 / 35
Kog'Maw,32.2,74 / 156
Elise,25.5,14 / 41
Garen,16.7,3 / 15
