Champion name,Win rate(%),Wins / losses
Lux,62.5,20 / 12
Taliyah,62.1,18 / 11
Karthus,59.8,1811 / 1219
Senna,59.8,1200 / 806
Karma,59.4,1455 / 995
Vel'Koz,58.9,66 / 46
Trundle,58.7,149 / 105
Illaoi,56.8,92 / 70
Renekton,56.5,35 / 27
Sejuani,56.2,73 / 57
Nunu,56.0,112 / 88
Ezreal,55.9,436 / 344
Blitzcrank,55.9,251 / 198
Sona,55.6,449 / 358
Hecarim,55.5,162 / 130
Jayce,55.0,82 / 67
Miss Fortune,54.8,517 / 427
Corki,54.4,37 / 31
Alistar,54.2,83 / 70
Dr. Mundo,53.6,112 / 97
Volibear,53.3,270 / 237
Nasus,53.1,139 / 123
Rakan,52.6,1115 / 1005
Pyke,52.4,1116 / 1014
Udyr,52.1,1088 / 1001
Nocturne,52.0,168 / 155
Ekko,52.0,93 / 86
Shen,51.8,293 / 273
Ahri,51.5,300 / 282
Rengar,51.2,21 / 20
Graves,51.0,798 / 768
Xerath,51.0,689 / 661
Ivern,51.0,236 / 227
Morgana,51.0,26 / 25
Syndra,50.9,109 / 105
Fiddlesticks,50.8,97 / 94
Zac,50.7,268 / 261
Ryze,50.7,183 / 178
Anivia,50.3,83 / 82
Bard,50.2,291 / 289
Lee Sin,50.2,280 / 278
Brand,50.0,20 / 20
Ornn,49.8,322 / 325
Galio,49.7,76 / 77
Maokai,49.6,66 / 67
Yasuo,49.4,625 / 639
Shaco,49.4,43 / 44
Kai'Sa,49.3,149 / 153
Cassiopeia,49.2,94 / 97
Nautilus,48.9,152 / 159
LeBlanc,48.9,45 / 47
Swain,48.9,43 / 45
Nidalee,48.8,158 / 166
Kayle,48.5,32 / 34
Sion,48.4,109 / 116
Zoe,48.3,101 / 108
Kha'Zix,48.3,100 / 107
Xayah,48.2,439 / 472
Caitlyn,48.1,236 / 255
Gragas,48.0,60 / 65
Thresh,47.9,158 / 172
Qiyana,47.9,46 / 50
Braum,47.8,187 / 204
Ashe,47.4,332 / 369
Skarner,47.4,203 / 225
Amumu,47.4,27 / 30
Leona,47.2,167 / 187
Tryndamere,47.0,401 / 453
Zed,46.9,53 / 60
Quinn,46.8,44 / 50
Zyra,46.8,36 / 41
Jhin,46.7,49 / 56
Singed,46.3,304 / 352
Kassadin,46.3,76 / 88
Gangplank,46.1,59 / 69
Talon,45.9,79 / 93
Malzahar,45.8,60 / 71
Vladimir,45.8,44 / 52
Irelia,45.7,704 / 835
Riven,45.7,161 / 191
Twisted Fate,45.5,50 / 60
Vi,45.5,20 / 24
Varus,45.3,110 / 133
Evelynn,45.3,91 / 110
Warwick,45.0,68 / 83
Urgot,45.0,50 / 61
Janna,44.9,118 / 145
Lissandra,44.9,31 / 38
Yuumi,44.3,159 / 200
Aatrox,44.3,156 / 196
Camille,44.2,320 / 404
Fizz,44.2,34 / 43
Draven,44.1,166 / 210
Rek'Sai,44.1,78 / 99
Ziggs,44.1,75 / 95
Orianna,44.0,164 / 209
Sett,43.6,120 / 155
Master Yi,43.3,156 / 204
Wukong,43.3,61 / 80
Tristana,43.2,102 / 134
Fiora,43.1,110 / 145
Tahm Kench,42.6,86 / 116
Poppy,42.6,58 / 78
Jarvan IV,42.6,52 / 70
Taric,42.6,43 / 58
Lucian,42.4,67 / 91
Xin Zhao,42.3,22 / 30
Mordekaiser,42.1,115 / 158
Akali,42.0,131 / 181
Jinx,41.7,68 / 95
Teemo,41.6,37 / 52
Zilean,41.4,89 / 126
Yorick,41.2,87 / 124
Nami,41.2,42 / 60
Viktor,41.0,25 / 36
Sylas,40.7,70 / 102
Gnar,40.7,46 / 67
Kalista,40.4,21 / 31
Azir,40.3,56 / 83
Veigar,39.8,74 / 112
Sivir,39.7,46 / 70
Kled,39.7,27 / 41
Pantheon,39.6,91 / 139
Darius,39.6,55 / 84
Neeko,39.5,17 / 26
Aphelios,39.3,318 / 491
Twitch,38.8,45 / 71
Kennen,38.6,117 / 186
Heimerdinger,38.4,33 / 53
Aurelion Sol,38.3,49 / 79
Annie,38.1,43 / 70
Jax,38.0,46 / 75
Olaf,37.9,58 / 95
Cho'Gath,37.7,29 / 48
Vayne,37.3,112 / 188
Katarina,37.1,33 / 56
Diana,36.8,14 / 24
Kindred,36.6,34 / 59
Shyvana,35.0,7 / 13
Rumble,33.3,8 / 16
Malphite,33.3,5 / 10
Kog'Maw,33.2,63 / 127
Lulu,32.1,18 / 38
Soraka,32.1,9 / 19
Rammus,31.3,10 / 22
Elise,28.0,14 / 36
Garen,16.7,3 / 15
