Champion name,Win rate(%),Wins / losses
Lux,80.0,16 / 4
Vel'Koz,69.1,47 / 21
Trundle,62.2,107 / 65
Senna,61.7,701 / 435
Karthus,60.6,1083 / 703
Karma,60.4,808 / 530
Corki,58.8,30 / 21
Sona,58.7,247 / 174
Maokai,58.6,51 / 36
Morgana,58.6,17 / 12
Miss Fortune,58.0,298 / 216
Jayce,57.3,55 / 41
Ezreal,56.9,263 / 199
Nasus,56.8,104 / 79
Blitzcrank,56.0,139 / 109
Nocturne,55.2,100 / 81
Hecarim,55.2,90 / 73
Alistar,54.7,58 / 48
Lee Sin,54.4,160 / 134
Nunu,54.3,63 / 53
Fiddlesticks,54.2,65 / 55
Dr. Mundo,54.0,68 / 58
Sejuani,53.8,43 / 37
Pyke,53.1,734 / 648
Illaoi,53.1,34 / 30
Vi,53.1,17 / 15
Galio,52.6,51 / 46
Ahri,52.5,197 / 178
Rakan,52.1,662 / 609
Ivern,52.0,156 / 144
Zyra,51.6,16 / 15
Caitlyn,51.4,170 / 161
Shen,51.4,165 / 156
Jhin,51.4,37 / 35
Graves,51.1,516 / 493
Nidalee,51.1,92 / 88
Kai'Sa,51.1,92 / 88
Ekko,50.9,57 / 55
Udyr,50.8,679 / 657
Xerath,50.8,424 / 410
Volibear,50.5,164 / 161
Bard,50.3,188 / 186
Zac,50.0,166 / 166
Syndra,50.0,64 / 64
Rengar,50.0,13 / 13
Taliyah,50.0,8 / 8
Skarner,49.8,130 / 131
Ornn,49.5,207 / 211
Ryze,49.5,135 / 138
Anivia,49.2,58 / 60
Wukong,49.0,50 / 52
Mordekaiser,48.9,89 / 93
Kayle,48.9,23 / 24
Braum,48.8,126 / 132
Renekton,48.8,21 / 22
Amumu,48.8,20 / 21
Kassadin,48.6,53 / 56
Qiyana,48.6,36 / 38
Brand,48.6,17 / 18
Shaco,48.4,31 / 33
Warwick,48.2,41 / 44
Yasuo,48.0,401 / 434
Cassiopeia,47.9,57 / 62
Malzahar,47.8,43 / 47
Xayah,47.2,253 / 283
Leona,47.2,109 / 122
Twisted Fate,47.1,33 / 37
Tryndamere,47.0,270 / 305
Swain,46.9,30 / 34
Fizz,46.9,23 / 26
Gangplank,46.8,36 / 41
Camille,46.7,210 / 240
Yorick,46.6,69 / 79
Irelia,46.3,450 / 521
Sion,46.0,64 / 75
Talon,45.8,49 / 58
Gragas,45.8,38 / 45
Kha'Zix,45.7,59 / 70
Zed,45.5,35 / 42
Ashe,45.2,198 / 240
Jarvan IV,45.2,38 / 46
Aatrox,45.0,98 / 120
Fiora,45.0,76 / 93
Evelynn,45.0,63 / 77
Zoe,44.9,62 / 76
Orianna,44.8,99 / 122
Nautilus,44.8,95 / 117
Vladimir,44.8,26 / 32
Janna,44.7,72 / 89
Thresh,44.4,88 / 110
Riven,44.2,88 / 111
Sylas,44.1,56 / 71
Yuumi,43.8,103 / 132
Quinn,43.8,21 / 27
Lucian,43.6,44 / 57
Lissandra,43.5,20 / 26
Singed,43.4,194 / 253
Olaf,43.3,42 / 55
Varus,42.7,67 / 90
Tristana,42.7,64 / 86
Teemo,42.6,29 / 39
Nami,42.6,26 / 35
Kled,42.6,20 / 27
Master Yi,42.3,102 / 139
Akali,42.2,89 / 122
Draven,42.1,101 / 139
Zilean,41.8,51 / 71
Urgot,41.8,33 / 46
Heimerdinger,41.8,23 / 32
Sett,41.7,75 / 105
Xin Zhao,41.7,15 / 21
Azir,41.6,42 / 59
Taric,41.4,29 / 41
Ziggs,41.2,42 / 60
Gnar,41.1,30 / 43
Viktor,40.9,18 / 26
Neeko,40.5,15 / 22
Pantheon,40.4,67 / 99
Jinx,40.0,44 / 66
Kindred,40.0,26 / 39
LeBlanc,40.0,22 / 33
Diana,40.0,8 / 12
Kalista,39.4,13 / 20
Tahm Kench,39.3,48 / 74
Sivir,39.3,33 / 51
Annie,39.0,30 / 47
Darius,38.6,34 / 54
Cho'Gath,38.6,22 / 35
Aphelios,38.5,202 / 323
Katarina,38.5,20 / 32
Rek'Sai,37.8,45 / 74
Kennen,37.6,71 / 118
Poppy,37.5,36 / 60
Rammus,37.5,9 / 15
Veigar,37.4,46 / 77
Vayne,37.3,72 / 121
Lulu,37.1,13 / 22
Twitch,37.0,30 / 51
Shyvana,36.4,4 / 7
Aurelion Sol,35.7,30 / 54
Jax,35.5,27 / 49
Soraka,33.3,5 / 10
Rumble,31.3,5 / 11
Kog'Maw,30.4,38 / 87
Garen,22.2,2 / 7
Elise,20.0,7 / 28
Malphite,11.1,1 / 8
