Champion name,Win rate(%),Wins / losses
Karma,59.6,2597 / 1760
Karthus,58.1,3029 / 2187
Senna,57.9,2133 / 1554
Illaoi,57.6,240 / 177
Trundle,57.2,242 / 181
Vel'Koz,56.7,106 / 81
Volibear,54.7,456 / 377
Ezreal,54.4,747 / 625
Nunu,54.4,198 / 166
Sona,54.1,947 / 802
Blitzcrank,54.0,406 / 346
Jayce,53.4,198 / 173
Dr. Mundo,53.4,183 / 160
Rakan,53.1,1863 / 1644
Miss Fortune,53.0,834 / 739
Hecarim,52.8,244 / 218
Lux,52.7,29 / 26
Udyr,52.4,1719 / 1564
Pyke,52.1,1739 / 1598
Nasus,52.1,209 / 192
Rengar,52.1,38 / 35
Shen,51.7,506 / 473
Xerath,51.4,1102 / 1044
Renekton,51.4,54 / 51
Sejuani,51.0,104 / 100
Zac,50.8,419 / 406
Corki,50.8,62 / 60
Gragas,50.6,89 / 87
Graves,50.5,1170 / 1148
Kai'Sa,50.5,238 / 233
Syndra,50.4,189 / 186
Ornn,50.2,480 / 477
Kassadin,50.2,129 / 128
Ryze,50.1,252 / 251
Cassiopeia,50.0,149 / 149
Bard,49.9,444 / 446
Quinn,49.7,79 / 80
Nocturne,49.6,272 / 276
Ahri,49.5,480 / 490
Thresh,49.5,265 / 270
Alistar,49.4,125 / 128
Urgot,49.4,83 / 85
Yasuo,49.2,1005 / 1036
Qiyana,49.2,63 / 65
Shaco,49.2,58 / 60
Taliyah,49.1,26 / 27
LeBlanc,49.0,77 / 80
Amumu,49.0,48 / 50
Xayah,48.9,711 / 742
Ivern,48.9,343 / 359
Anivia,48.9,128 / 134
Skarner,48.5,330 / 351
Nautilus,48.3,218 / 233
Lissandra,48.2,53 / 57
Sion,48.0,177 / 192
Leona,47.9,256 / 278
Ekko,47.9,127 / 138
Riven,47.7,264 / 290
Kha'Zix,47.7,153 / 168
Fiddlesticks,47.6,137 / 151
Caitlyn,47.5,376 / 415
Brand,47.5,29 / 32
Lee Sin,47.4,446 / 495
Galio,47.4,108 / 120
Poppy,47.4,102 / 113
Zyra,47.4,83 / 92
Jhin,47.1,74 / 83
Vladimir,47.1,73 / 82
Tryndamere,46.8,568 / 646
Braum,46.8,290 / 330
Swain,46.8,59 / 67
Kayle,46.6,54 / 62
Janna,46.5,167 / 192
Zed,46.4,77 / 89
Tahm Kench,46.3,142 / 165
Fizz,46.2,48 / 56
Ashe,46.1,503 / 588
Talon,46.1,124 / 145
Nidalee,45.9,231 / 272
Zoe,45.9,135 / 159
Warwick,45.8,131 / 155
Draven,45.7,247 / 293
Irelia,45.6,1068 / 1275
Lucian,45.1,114 / 139
Morgana,45.0,36 / 44
Maokai,44.9,89 / 109
Camille,44.8,462 / 569
Zilean,44.8,159 / 196
Viktor,44.7,42 / 52
Pantheon,44.6,157 / 195
Singed,44.5,428 / 533
Wukong,44.3,97 / 122
Master Yi,44.0,239 / 304
Jinx,43.9,104 / 133
Gangplank,43.8,92 / 118
Taric,43.8,60 / 77
Rek'Sai,43.7,122 / 157
Orianna,43.6,233 / 301
Evelynn,43.5,130 / 169
Fiora,43.4,179 / 233
Twisted Fate,43.4,82 / 107
Tristana,43.3,164 / 215
Ziggs,43.3,106 / 139
Varus,43.2,162 / 213
Aatrox,43.1,237 / 313
Yuumi,43.0,244 / 324
Malzahar,43.0,102 / 135
Sett,42.8,174 / 233
Gnar,42.8,83 / 111
Yorick,42.6,123 / 166
Teemo,42.6,63 / 85
Kalista,42.6,26 / 35
Mordekaiser,42.4,165 / 224
Heimerdinger,42.1,61 / 84
Akali,41.9,177 / 245
Aurelion Sol,41.9,80 / 111
Aphelios,41.7,505 / 706
Kindred,41.7,63 / 88
Jarvan IV,41.6,77 / 108
Annie,41.3,66 / 94
Cho'Gath,41.3,50 / 71
Vi,41.3,26 / 37
Rumble,40.9,18 / 26
Xin Zhao,40.7,37 / 54
Veigar,40.4,115 / 170
Nami,40.4,72 / 106
Sivir,40.2,70 / 104
Azir,40.0,78 / 117
Sylas,39.9,93 / 140
Kennen,39.5,176 / 270
Jax,39.0,73 / 114
Kled,38.9,35 / 55
Katarina,38.5,52 / 83
Vayne,38.4,193 / 309
Olaf,38.1,82 / 133
Neeko,37.1,26 / 44
Darius,36.7,76 / 131
Twitch,36.7,61 / 105
Rammus,36.4,16 / 28
Soraka,36.2,21 / 37
Malphite,34.8,8 / 15
Shyvana,34.3,12 / 23
Lulu,33.6,37 / 73
Diana,33.3,19 / 38
Kog'Maw,33.1,81 / 164
Elise,24.1,14 / 44
Garen,19.0,4 / 17
