Champion name,Win rate(%),Wins / losses
Karma,59.7,1647 / 1111
Senna,59.5,1347 / 916
Karthus,59.2,2014 / 1387
Corki,58.7,44 / 31
Trundle,58.6,167 / 118
Vel'Koz,58.5,69 / 49
Lux,57.9,22 / 16
Illaoi,57.4,112 / 83
Taliyah,56.8,21 / 16
Ezreal,56.6,492 / 377
Renekton,56.1,37 / 29
Hecarim,55.3,184 / 149
Miss Fortune,55.1,583 / 476
Sona,55.1,506 / 412
Blitzcrank,55.0,274 / 224
Jayce,54.8,97 / 80
Volibear,54.2,303 / 256
Nasus,54.1,153 / 130
Sejuani,54.0,75 / 64
Nocturne,53.8,196 / 168
Nunu,53.4,124 / 108
Rengar,53.3,24 / 21
Rakan,52.8,1240 / 1109
Alistar,52.6,91 / 82
Dr. Mundo,52.5,125 / 113
Pyke,52.2,1225 / 1122
Udyr,52.1,1185 / 1089
Ahri,52.1,333 / 306
Ekko,51.8,100 / 93
Shen,51.4,338 / 320
Xerath,51.2,766 / 731
Ryze,51.2,195 / 186
Brand,51.2,21 / 20
Morgana,50.9,28 / 27
Bard,50.8,316 / 306
Kha'Zix,50.7,116 / 113
Graves,50.6,860 / 839
Zac,50.6,295 / 288
Ivern,50.0,251 / 251
Nautilus,50.0,168 / 168
Kai'Sa,50.0,166 / 166
Syndra,50.0,119 / 119
Ornn,49.9,350 / 351
Fiddlesticks,49.8,103 / 104
Maokai,49.3,71 / 73
Anivia,49.2,88 / 91
Lee Sin,49.0,313 / 326
LeBlanc,49.0,47 / 49
Skarner,48.9,229 / 239
Swain,48.9,46 / 48
Shaco,48.9,45 / 47
Yasuo,48.8,664 / 697
Xayah,48.7,493 / 520
Zoe,48.6,108 / 114
Kayle,48.6,35 / 37
Caitlyn,48.4,254 / 271
Galio,48.2,79 / 85
Kassadin,48.1,89 / 96
Gragas,48.1,63 / 68
Zyra,48.0,49 / 53
Cassiopeia,47.9,102 / 111
Nidalee,47.7,165 / 181
Ashe,47.6,365 / 402
Leona,47.5,182 / 201
Sion,47.4,120 / 133
Qiyana,47.4,46 / 51
Thresh,47.3,169 / 188
Vladimir,47.2,50 / 56
Lissandra,47.2,34 / 38
Twisted Fate,47.1,57 / 64
Jhin,46.9,53 / 60
Braum,46.8,202 / 230
Amumu,46.8,29 / 33
Tryndamere,46.6,426 / 488
Warwick,46.5,79 / 91
Riven,46.4,181 / 209
Gangplank,46.2,66 / 77
Quinn,46.2,48 / 56
Evelynn,46.1,101 / 118
Vi,45.8,22 / 26
Singed,45.7,327 / 388
Yuumi,45.5,179 / 214
Wukong,45.2,70 / 85
Malzahar,45.1,64 / 78
Zed,45.1,55 / 67
Irelia,45.0,759 / 928
Fizz,45.0,36 / 44
Varus,44.9,119 / 146
Camille,44.8,353 / 435
Urgot,44.8,52 / 64
Aatrox,44.5,171 / 213
Tahm Kench,44.1,97 / 123
Talon,44.1,82 / 104
Taric,44.1,49 / 62
Xin Zhao,44.1,26 / 33
Draven,43.7,177 / 228
Viktor,43.5,30 / 39
Rek'Sai,43.4,85 / 111
Orianna,43.3,175 / 229
Ziggs,43.3,78 / 102
Poppy,43.3,65 / 85
Janna,43.2,121 / 159
Sett,43.1,127 / 168
Master Yi,42.8,172 / 230
Mordekaiser,42.8,128 / 171
Tristana,42.6,109 / 147
Zilean,42.4,104 / 141
Lucian,42.4,75 / 102
Fiora,42.3,119 / 162
Jinx,42.1,72 / 99
Jarvan IV,41.8,56 / 78
Nami,41.3,45 / 64
Akali,41.1,137 / 196
Pantheon,40.6,99 / 145
Yorick,40.6,93 / 136
Sivir,40.5,51 / 75
Teemo,40.4,40 / 59
Kled,40.3,29 / 43
Aurelion Sol,40.0,56 / 84
Cho'Gath,40.0,34 / 51
Aphelios,39.6,346 / 528
Sylas,39.6,72 / 110
Darius,39.6,57 / 87
Kalista,39.6,21 / 32
Gnar,39.5,49 / 75
Veigar,39.3,79 / 122
Heimerdinger,38.9,35 / 55
Annie,38.8,47 / 74
Azir,38.3,57 / 92
Twitch,38.2,47 / 76
Olaf,37.9,61 / 100
Jax,37.9,53 / 87
Kennen,37.6,124 / 206
Katarina,37.6,35 / 58
Vayne,37.2,124 / 209
Soraka,37.1,13 / 22
Rammus,37.1,13 / 22
Kindred,37.0,37 / 63
Neeko,37.0,17 / 29
Diana,34.1,15 / 29
Lulu,33.3,21 / 42
Malphite,33.3,6 / 12
Rumble,32.1,9 / 19
Kog'Maw,32.0,65 / 138
Shyvana,30.4,7 / 16
Elise,26.9,14 / 38
Garen,16.7,3 / 15
