Champion name,Win rate(%),Wins / losses
Pyke,54.8,81164 / 67016
Nautilus,53.9,72209 / 61849
Draven,52.7,21813 / 19566
Thresh,52.6,25500 / 22940
Sivir,52.3,8831 / 8066
Maokai,51.8,29307 / 27307
Riven,51.7,14693 / 13705
Janna,51.6,10897 / 10211
Senna,51.4,26853 / 25396
Leona,51.4,10932 / 10332
Amumu,51.3,5664 / 5383
Shen,51.1,21645 / 20737
Poppy,51.1,20178 / 19286
Ezreal,51.1,19227 / 18413
Quinn,51.1,6899 / 6589
Vi,51.1,3985 / 3819
Tryndamere,51.1,3037 / 2905
Lissandra,51.1,2179 / 2086
Sejuani,50.9,31543 / 30390
Aurelion Sol,50.9,11097 / 10696
Udyr,50.9,4288 / 4142
Anivia,50.8,2019 / 1957
Ryze,50.7,11146 / 10840
Heimerdinger,50.7,6610 / 6422
Ziggs,50.7,3089 / 3000
Warwick,50.6,7977 / 7777
Ivern,50.5,38369 / 37621
Yasuo,50.5,17836 / 17464
Sett,50.4,38923 / 38234
Ornn,50.4,20050 / 19747
Fiora,50.4,6096 / 5991
Ekko,50.3,35479 / 35001
LeBlanc,50.3,13545 / 13388
Wukong,50.3,8044 / 7950
Xayah,50.2,23003 / 22839
Kog'Maw,50.2,12563 / 12456
Irelia,50.2,7913 / 7861
Fizz,50.2,7883 / 7832
Talon,50.1,6272 / 6235
Evelynn,50.1,4714 / 4690
Viktor,50.1,3432 / 3413
Neeko,50.0,28577 / 28587
Cho'Gath,50.0,27194 / 27221
Qiyana,50.0,14769 / 14741
Akali,50.0,14203 / 14216
Galio,49.8,12793 / 12882
Lucian,49.8,9733 / 9809
Jhin,49.8,7142 / 7186
Jayce,49.8,4468 / 4503
Ahri,49.7,64936 / 65753
Aphelios,49.7,28716 / 29055
Camille,49.7,15439 / 15621
Yuumi,49.7,6678 / 6748
Azir,49.7,4579 / 4629
Karthus,49.6,31667 / 32237
Yone,49.6,9739 / 9900
Braum,49.6,6447 / 6554
Xerath,49.6,2070 / 2105
Renekton,49.5,44301 / 45201
Pantheon,49.5,13017 / 13260
Miss Fortune,49.5,6904 / 7046
Syndra,49.5,4004 / 4093
Rumble,49.5,2349 / 2392
Nunu,49.4,19864 / 20348
Vayne,49.4,10327 / 10562
Kassadin,49.3,12675 / 13044
Cassiopeia,49.3,6689 / 6887
Varus,49.3,5938 / 6105
Volibear,49.2,15557 / 16068
Caitlyn,49.2,11946 / 12312
Katarina,49.2,6163 / 6361
Malphite,49.2,5131 / 5292
Gangplank,49.2,4866 / 5015
Bard,49.1,34675 / 35947
Zed,49.1,7118 / 7369
Rammus,49.1,5807 / 6022
Mordekaiser,49.1,4988 / 5166
Kai'Sa,48.9,15587 / 16303
Garen,48.9,10839 / 11336
Jinx,48.9,8493 / 8878
Twitch,48.8,10964 / 11516
Hecarim,48.8,3012 / 3154
Illaoi,48.8,634 / 664
Lillia,48.7,8554 / 9019
Orianna,48.7,3619 / 3810
Kennen,48.6,5554 / 5884
Rek'Sai,48.6,4569 / 4826
Graves,48.6,3641 / 3849
Gnar,48.6,3199 / 3378
Taric,48.6,1711 / 1809
Veigar,48.5,3879 / 4116
Tahm Kench,48.5,3480 / 3692
Rakan,48.4,31789 / 33955
Jarvan IV,48.3,13462 / 14426
Karma,48.3,11396 / 12219
Diana,48.3,7411 / 7945
Lee Sin,48.3,5384 / 5758
Blitzcrank,48.2,17344 / 18637
Ashe,48.2,8295 / 8898
Zoe,48.2,8136 / 8736
Singed,48.2,5173 / 5550
Sion,48.2,4144 / 4450
Gragas,48.2,3730 / 4001
Dr. Mundo,48.2,3482 / 3746
Kayn,48.2,2832 / 3047
Alistar,48.1,6505 / 7024
Rengar,48.1,6490 / 7001
Skarner,48.0,1573 / 1702
Kalista,47.9,4244 / 4611
Tristana,47.9,3647 / 3963
Teemo,47.9,3445 / 3743
Taliyah,47.9,1454 / 1579
Yorick,47.8,1268 / 1385
Darius,47.7,8124 / 8898
Aatrox,47.7,7651 / 8379
Nasus,47.6,3033 / 3336
Nocturne,47.6,2088 / 2300
Sylas,47.5,4037 / 4460
Zilean,47.5,3486 / 3846
Zac,47.3,6853 / 7645
Corki,47.3,1803 / 2008
Vladimir,47.2,5413 / 6050
Urgot,47.2,3207 / 3584
Vel'Koz,47.2,1943 / 2172
Nidalee,47.1,3812 / 4281
Kled,47.1,3465 / 3892
Twisted Fate,47.1,1241 / 1396
Swain,47.0,4507 / 5092
Morgana,46.5,5879 / 6768
Lux,46.5,1288 / 1481
Lulu,46.3,16427 / 19020
Elise,46.0,3174 / 3727
Zyra,45.9,1488 / 1753
Annie,45.8,1758 / 2078
Nami,45.7,4044 / 4811
Jax,45.6,3584 / 4279
Kayle,45.4,1581 / 1902
Master Yi,45.3,1766 / 2131
Malzahar,45.1,1044 / 1272
Kindred,44.4,1244 / 1559
Trundle,44.2,2438 / 3076
Sona,43.9,2974 / 3799
Soraka,43.6,3462 / 4475
Kha'Zix,43.5,2439 / 3171
Brand,43.2,1357 / 1783
Fiddlesticks,42.6,2135 / 2874
Shyvana,42.4,2010 / 2730
Shaco,40.8,1083 / 1573
Olaf,40.6,1733 / 2538
Xin Zhao,37.1,502 / 852
