Champion name,Win rate(%),Wins / losses
Pyke,54.8,81628 / 67446
Nautilus,53.9,72669 / 62250
Draven,52.7,21961 / 19707
Thresh,52.6,25672 / 23089
Sivir,52.2,8872 / 8113
Maokai,51.8,29487 / 27467
Riven,51.7,14787 / 13796
Janna,51.6,10962 / 10287
Senna,51.4,27010 / 25559
Leona,51.4,10998 / 10398
Amumu,51.3,5700 / 5418
Shen,51.1,21766 / 20833
Poppy,51.1,20277 / 19378
Ezreal,51.1,19324 / 18501
Quinn,51.1,6945 / 6637
Vi,51.1,4012 / 3837
Tryndamere,51.1,3059 / 2922
Lissandra,51.1,2193 / 2098
Aurelion Sol,51.0,11150 / 10731
Sejuani,50.9,31749 / 30582
Udyr,50.9,4302 / 4158
Ziggs,50.8,3102 / 3010
Ryze,50.7,11189 / 10893
Heimerdinger,50.7,6658 / 6463
Anivia,50.7,2025 / 1971
Warwick,50.6,8015 / 7821
Sett,50.5,39122 / 38420
Ivern,50.5,38536 / 37810
Yasuo,50.5,17923 / 17548
Ornn,50.4,20158 / 19839
Fiora,50.4,6125 / 6025
Ekko,50.3,35659 / 35207
LeBlanc,50.3,13622 / 13448
Wukong,50.3,8082 / 7992
Xayah,50.2,23120 / 22934
Kog'Maw,50.2,12627 / 12517
Irelia,50.2,7962 / 7902
Fizz,50.2,7927 / 7862
Talon,50.2,6294 / 6249
Evelynn,50.2,4743 / 4712
Viktor,50.1,3453 / 3437
Neeko,50.0,28694 / 28734
Qiyana,50.0,14831 / 14807
Cho'Gath,49.9,27298 / 27359
Akali,49.9,14281 / 14312
Jhin,49.9,7175 / 7217
Galio,49.8,12847 / 12934
Lucian,49.8,9773 / 9855
Yuumi,49.8,6722 / 6783
Jayce,49.8,4498 / 4535
Ahri,49.7,65289 / 66093
Aphelios,49.7,28845 / 29207
Camille,49.7,15501 / 15692
Azir,49.7,4602 / 4655
Karthus,49.6,31855 / 32426
Pantheon,49.6,13083 / 13320
Yone,49.6,9797 / 9961
Braum,49.6,6469 / 6585
Xerath,49.6,2088 / 2123
Renekton,49.5,44518 / 45400
Miss Fortune,49.5,6936 / 7086
Rumble,49.5,2358 / 2403
Nunu,49.4,19971 / 20460
Vayne,49.4,10388 / 10636
Syndra,49.4,4019 / 4114
Kassadin,49.3,12742 / 13101
Cassiopeia,49.3,6722 / 6915
Varus,49.3,5970 / 6139
Volibear,49.2,15622 / 16152
Caitlyn,49.2,11997 / 12367
Zed,49.2,7161 / 7408
Katarina,49.2,6193 / 6392
Rammus,49.2,5854 / 6056
Malphite,49.2,5148 / 5321
Gangplank,49.2,4895 / 5045
Bard,49.1,34852 / 36106
Mordekaiser,49.1,5008 / 5197
Kai'Sa,48.9,15672 / 16372
Garen,48.9,10875 / 11378
Illaoi,48.9,636 / 665
Jinx,48.8,8536 / 8946
Hecarim,48.8,3022 / 3167
Twitch,48.7,11000 / 11580
Lillia,48.7,8609 / 9079
Orianna,48.7,3632 / 3826
Kennen,48.6,5586 / 5913
Rek'Sai,48.6,4596 / 4855
Graves,48.6,3664 / 3875
Tahm Kench,48.6,3501 / 3710
Gnar,48.6,3213 / 3392
Taric,48.6,1714 / 1811
Veigar,48.5,3904 / 4140
Rakan,48.4,31933 / 34101
Lee Sin,48.4,5419 / 5776
Karma,48.3,11500 / 12318
Ashe,48.3,8351 / 8947
Diana,48.3,7462 / 7983
Singed,48.3,5201 / 5576
Gragas,48.3,3752 / 4016
Blitzcrank,48.2,17417 / 18735
Jarvan IV,48.2,13494 / 14475
Zoe,48.2,8177 / 8779
Sion,48.2,4166 / 4473
Kayn,48.2,2842 / 3058
Alistar,48.1,6529 / 7050
Rengar,48.1,6526 / 7048
Dr. Mundo,48.1,3491 / 3763
Tristana,48.0,3664 / 3973
Kalista,47.9,4260 / 4630
Teemo,47.9,3461 / 3760
Skarner,47.9,1577 / 1712
Taliyah,47.9,1459 / 1585
Darius,47.7,8168 / 8939
Aatrox,47.7,7682 / 8409
Yorick,47.7,1275 / 1399
Nasus,47.6,3045 / 3351
Nocturne,47.6,2095 / 2309
Sylas,47.5,4062 / 4488
Zilean,47.5,3499 / 3861
Corki,47.4,1814 / 2016
Zac,47.3,6890 / 7677
Vladimir,47.3,5446 / 6070
Urgot,47.3,3227 / 3601
Vel'Koz,47.2,1955 / 2186
Nidalee,47.1,3825 / 4290
Kled,47.1,3477 / 3907
Twisted Fate,47.1,1249 / 1405
Swain,46.9,4523 / 5115
Morgana,46.5,5909 / 6793
Lux,46.5,1294 / 1489
Lulu,46.3,16495 / 19094
Zyra,46.0,1497 / 1760
Elise,45.9,3184 / 3746
Annie,45.7,1762 / 2093
Nami,45.6,4053 / 4826
Jax,45.6,3597 / 4293
Kayle,45.5,1595 / 1912
Master Yi,45.3,1777 / 2144
Malzahar,45.2,1056 / 1281
Kindred,44.4,1256 / 1573
Trundle,44.2,2447 / 3086
Sona,43.9,2988 / 3815
Soraka,43.6,3477 / 4490
Kha'Zix,43.5,2456 / 3196
Brand,43.2,1360 / 1787
Fiddlesticks,42.7,2150 / 2884
Shyvana,42.3,2021 / 2753
Shaco,40.7,1087 / 1581
Olaf,40.6,1746 / 2550
Xin Zhao,37.0,503 / 856
