Champion name,Win rate(%),Wins / losses
Karthus,57.4,8707 / 6464
Sejuani,54.4,1195 / 1000
Nautilus,53.8,6408 / 5505
Dr. Mundo,53.8,4164 / 3580
Katarina,53.7,267 / 230
Malphite,53.5,7499 / 6527
Cho'Gath,53.5,2562 / 2229
Volibear,53.2,1258 / 1108
Alistar,53.0,2534 / 2243
LeBlanc,53.0,237 / 210
Kassadin,52.9,1033 / 919
Diana,52.9,326 / 290
Sett,52.8,1603 / 1432
Bard,52.8,1122 / 1005
Quinn,52.5,1095 / 989
Tahm Kench,52.5,85 / 77
Maokai,52.2,1211 / 1108
Poppy,52.2,943 / 863
Shen,52.1,4980 / 4583
Syndra,52.1,618 / 569
Leona,52.1,380 / 349
Ahri,51.8,2749 / 2554
Vladimir,51.8,521 / 485
Ornn,51.7,1607 / 1503
Talon,51.7,663 / 620
Malzahar,51.7,187 / 175
Blitzcrank,51.5,907 / 853
Rakan,51.4,5013 / 4741
Braum,51.4,1928 / 1825
Warwick,51.3,948 / 900
Wukong,51.2,883 / 841
Zac,51.1,4371 / 4187
Nidalee,51.1,1144 / 1094
Udyr,51.0,2919 / 2803
Pantheon,51.0,1983 / 1904
Galio,50.9,5170 / 4979
Garen,50.7,1357 / 1320
Ekko,50.7,1051 / 1023
Evelynn,50.7,622 / 604
Vi,50.7,35 / 34
Riven,50.6,962 / 940
Renekton,50.6,507 / 495
Skarner,50.4,2409 / 2373
Camille,50.3,1103 / 1091
Jarvan IV,50.2,929 / 921
Fiddlesticks,50.2,140 / 139
Rammus,50.1,613 / 610
Urgot,50.0,4984 / 4992
Zed,50.0,853 / 854
Elise,50.0,781 / 780
Tryndamere,49.9,1048 / 1051
Nocturne,49.9,391 / 393
Zyra,49.8,163 / 164
Nunu,49.6,772 / 786
Fizz,49.5,276 / 282
Singed,49.3,909 / 933
Sion,49.3,796 / 817
Karma,49.2,2307 / 2382
Lee Sin,48.9,1104 / 1154
Veigar,48.9,435 / 454
Xayah,48.6,1049 / 1109
Illaoi,48.5,1425 / 1511
Thresh,48.5,1046 / 1111
Mordekaiser,48.5,331 / 352
Lissandra,48.4,91 / 97
Pyke,48.3,2820 / 3022
Ryze,48.3,760 / 812
Rek'Sai,48.3,435 / 466
Trundle,48.2,679 / 731
Ashe,48.0,1053 / 1139
Darius,48.0,949 / 1027
Hecarim,47.9,1183 / 1288
Zoe,47.9,731 / 796
Qiyana,47.8,356 / 388
Aatrox,47.8,266 / 290
Kog'Maw,47.7,383 / 420
Amumu,47.7,369 / 405
Brand,47.6,738 / 811
Caitlyn,47.6,479 / 527
Master Yi,47.4,744 / 826
Zilean,47.4,593 / 659
Ivern,47.3,553 / 615
Aphelios,47.2,2547 / 2847
Aurelion Sol,47.2,360 / 402
Swain,47.2,210 / 235
Draven,46.7,165 / 188
Kled,46.7,140 / 160
Anivia,46.6,480 / 551
Kha'Zix,46.6,471 / 539
Taric,46.4,450 / 519
Akali,46.3,486 / 563
Nasus,46.2,307 / 358
Viktor,46.2,121 / 141
Sona,46.0,769 / 901
Olaf,46.0,383 / 450
Graves,45.9,1189 / 1404
Rengar,45.9,79 / 93
Tristana,45.8,146 / 173
Teemo,45.6,36 / 43
Jhin,45.4,122 / 147
Annie,45.4,113 / 136
Sylas,44.9,391 / 479
Jax,44.9,119 / 146
Twitch,44.6,606 / 754
Irelia,44.5,1805 / 2251
Yuumi,44.3,856 / 1075
Fiora,44.1,457 / 580
Neeko,44.0,181 / 230
Jinx,43.7,535 / 688
Xerath,43.4,1393 / 1813
Xin Zhao,43.4,98 / 128
Miss Fortune,43.3,353 / 462
Gragas,42.9,87 / 116
Yasuo,42.8,864 / 1153
Shaco,42.8,240 / 321
Kai'Sa,42.7,210 / 282
Vayne,42.2,324 / 444
Soraka,42.1,217 / 298
Varus,41.6,437 / 613
Kalista,41.5,194 / 274
Senna,41.0,1867 / 2688
Orianna,40.9,464 / 671
Janna,40.7,417 / 608
Azir,40.7,158 / 230
Gnar,40.5,136 / 200
Ezreal,40.4,388 / 573
Corki,39.9,160 / 241
Heimerdinger,39.7,58 / 88
Cassiopeia,39.4,255 / 392
Vel'Koz,39.2,112 / 174
Yorick,39.0,30 / 47
Jayce,38.9,72 / 113
Kindred,38.7,65 / 103
Morgana,38.3,164 / 264
Twisted Fate,38.2,161 / 261
Lux,38.2,139 / 225
Kayle,38.2,26 / 42
Nami,38.1,156 / 253
Lucian,37.7,77 / 127
Kennen,36.0,120 / 213
Shyvana,35.5,87 / 158
Sivir,34.6,44 / 83
Gangplank,34.1,212 / 410
Ziggs,34.0,35 / 68
Lulu,33.8,144 / 282
Taliyah,30.4,48 / 110
Rumble,25.7,9 / 26
