Champion name,Win rate(%),Wins / losses
Xin Zhao,83.3,5 / 1
Kayle,80.0,4 / 1
Rumble,75.0,6 / 2
LeBlanc,66.7,14 / 7
Nasus,63.0,34 / 20
Vi,62.5,5 / 3
Sivir,61.9,13 / 8
Swain,59.4,41 / 28
Sejuani,58.6,177 / 125
Fizz,57.9,22 / 16
Qiyana,57.9,11 / 8
Zyra,57.5,23 / 17
Jinx,56.9,33 / 25
Katarina,56.7,59 / 45
Karthus,56.6,850 / 651
Bard,55.6,159 / 127
Fiddlesticks,55.6,10 / 8
Nautilus,54.9,653 / 537
Leona,54.8,51 / 42
Malphite,54.6,784 / 652
Camille,54.0,216 / 184
Talon,54.0,162 / 138
Volibear,53.8,183 / 157
Ornn,53.8,147 / 126
Viktor,53.6,37 / 32
Aurelion Sol,53.4,31 / 27
Urgot,53.3,478 / 418
Taric,53.2,41 / 36
Zoe,53.0,35 / 31
Master Yi,52.7,109 / 98
Quinn,52.7,89 / 80
Evelynn,52.6,40 / 36
Jarvan IV,52.4,33 / 30
Kled,52.3,23 / 21
Ekko,52.2,192 / 176
Rakan,52.1,537 / 494
Twitch,52.1,62 / 57
Cho'Gath,51.9,331 / 307
Ashe,51.9,95 / 88
Shen,51.8,568 / 528
Kassadin,51.8,360 / 335
Braum,51.8,218 / 203
Alistar,51.7,233 / 218
Hecarim,51.7,123 / 115
Ivern,51.7,61 / 57
Annie,51.5,34 / 32
Miss Fortune,51.4,37 / 35
Nunu,51.3,96 / 91
Ahri,51.2,400 / 381
Dr. Mundo,50.9,441 / 425
Skarner,50.8,294 / 285
Rammus,50.8,66 / 64
Pantheon,50.7,114 / 111
Maokai,50.7,109 / 106
Garen,50.6,167 / 163
Syndra,50.4,61 / 60
Galio,50.1,478 / 477
Udyr,50.0,351 / 351
Elise,50.0,103 / 103
Aatrox,50.0,57 / 57
Amumu,50.0,50 / 50
Twisted Fate,50.0,13 / 13
Poppy,49.7,142 / 144
Thresh,49.6,117 / 119
Anivia,49.5,51 / 52
Wukong,48.9,114 / 119
Diana,48.9,91 / 95
Brand,48.9,66 / 69
Tryndamere,48.4,136 / 145
Morgana,48.3,14 / 15
Sion,48.1,104 / 112
Zed,47.9,79 / 86
Olaf,47.5,28 / 31
Teemo,47.4,18 / 20
Sona,47.3,26 / 29
Pyke,47.2,228 / 255
Warwick,47.2,85 / 95
Yasuo,47.1,80 / 90
Trundle,47.1,80 / 90
Kog'Maw,47.0,62 / 70
Zac,46.8,347 / 395
Lucian,46.7,7 / 8
Karma,46.6,184 / 211
Lee Sin,46.5,118 / 136
Riven,46.4,77 / 89
Sett,46.3,142 / 165
Renekton,46.3,62 / 72
Nidalee,46.1,65 / 76
Yuumi,45.9,85 / 100
Blitzcrank,45.9,79 / 93
Jhin,45.5,10 / 12
Aphelios,45.3,187 / 226
Senna,45.1,157 / 191
Graves,45.0,112 / 137
Draven,44.8,103 / 127
Shaco,44.8,13 / 16
Caitlyn,44.5,69 / 86
Singed,44.1,78 / 99
Gangplank,44.1,15 / 19
Corki,44.0,11 / 14
Malzahar,43.8,39 / 50
Irelia,43.6,143 / 185
Xayah,43.2,131 / 172
Ezreal,43.1,31 / 41
Illaoi,42.9,70 / 93
Darius,42.6,84 / 113
Jax,42.6,20 / 27
Ryze,42.5,71 / 96
Rek'Sai,42.5,37 / 50
Veigar,42.5,31 / 42
Janna,42.2,27 / 37
Kindred,42.1,8 / 11
Varus,41.7,30 / 42
Kai'Sa,41.7,15 / 21
Xerath,41.4,96 / 136
Vel'Koz,41.3,26 / 37
Kennen,41.0,16 / 23
Akali,40.0,24 / 36
Neeko,40.0,6 / 9
Rengar,40.0,4 / 6
Tahm Kench,39.3,11 / 17
Lissandra,39.0,16 / 25
Gragas,38.9,7 / 11
Kha'Zix,38.8,19 / 30
Kalista,38.7,12 / 19
Zilean,38.6,32 / 51
Gnar,38.5,10 / 16
Soraka,38.2,21 / 34
Mordekaiser,38.2,21 / 34
Vladimir,37.8,48 / 79
Azir,37.5,12 / 20
Nami,37.5,6 / 10
Lulu,37.3,53 / 89
Nocturne,35.7,10 / 18
Vayne,35.3,24 / 44
Cassiopeia,34.9,15 / 28
Fiora,34.7,17 / 32
Orianna,33.3,32 / 64
Tristana,33.3,6 / 12
Jayce,32.6,14 / 29
Sylas,32.4,11 / 23
Heimerdinger,27.3,6 / 16
Shyvana,25.0,2 / 6
Taliyah,22.2,2 / 7
Lux,18.8,3 / 13
Ziggs,0.0,0 / 8
Yorick,0.0,0 / 1
