Champion name,Win rate(%),Wins / losses
Karthus,57.4,8091 / 6012
Sejuani,54.3,1097 / 925
Nautilus,54.1,6045 / 5132
Dr. Mundo,53.8,3856 / 3314
LeBlanc,53.8,214 / 184
Malphite,53.5,7003 / 6078
Cho'Gath,53.5,2392 / 2075
Katarina,53.5,245 / 213
Kassadin,53.4,908 / 791
Sett,53.2,1493 / 1312
Diana,53.1,276 / 244
Volibear,53.0,1145 / 1014
Alistar,52.9,2364 / 2105
Bard,52.8,1007 / 901
Maokai,52.6,1144 / 1032
Quinn,52.6,985 / 886
Malzahar,52.5,179 / 162
Tahm Kench,52.3,81 / 74
Poppy,52.2,886 / 811
Shen,52.0,4585 / 4233
Syndra,52.0,575 / 531
Leona,52.0,359 / 332
Vladimir,51.9,496 / 459
Ornn,51.7,1511 / 1414
Braum,51.6,1809 / 1697
Warwick,51.6,899 / 844
Wukong,51.5,801 / 753
Rakan,51.4,4688 / 4433
Ahri,51.4,2493 / 2357
Nidalee,51.4,1088 / 1029
Renekton,51.2,463 / 441
Udyr,51.1,2719 / 2597
Blitzcrank,51.1,841 / 806
Talon,51.1,579 / 554
Zac,51.0,4124 / 3955
Ekko,51.0,956 / 917
Galio,50.9,4835 / 4667
Garen,50.9,1246 / 1202
Vi,50.8,33 / 32
Pantheon,50.7,1861 / 1806
Rammus,50.7,576 / 560
Camille,50.6,1035 / 1010
Skarner,50.4,2226 / 2191
Riven,50.4,898 / 883
Zed,50.4,800 / 786
Jarvan IV,50.3,876 / 864
Evelynn,50.3,592 / 584
Urgot,50.1,4694 / 4675
Elise,49.9,705 / 707
Nocturne,49.9,373 / 375
Tryndamere,49.8,961 / 967
Veigar,49.8,419 / 423
Singed,49.7,872 / 881
Sion,49.6,741 / 753
Karma,49.3,2176 / 2237
Nunu,49.2,723 / 747
Zyra,49.2,151 / 156
Fizz,49.1,260 / 270
Fiddlesticks,49.0,122 / 127
Lee Sin,48.8,1033 / 1083
Illaoi,48.6,1361 / 1440
Xayah,48.5,966 / 1024
Thresh,48.4,973 / 1037
Brand,48.4,694 / 740
Lissandra,48.4,91 / 97
Pyke,48.3,2665 / 2855
Rek'Sai,48.3,397 / 425
Darius,48.2,900 / 967
Kled,48.1,129 / 139
Ivern,48.0,520 / 564
Qiyana,48.0,347 / 376
Mordekaiser,48.0,302 / 327
Ryze,47.9,709 / 770
Trundle,47.9,627 / 683
Kog'Maw,47.9,362 / 393
Aatrox,47.9,255 / 277
Ashe,47.8,984 / 1073
Hecarim,47.7,1120 / 1229
Zoe,47.7,714 / 783
Amumu,47.7,340 / 373
Zilean,47.5,563 / 622
Aphelios,47.3,2392 / 2664
Master Yi,47.3,703 / 782
Draven,47.2,154 / 172
Aurelion Sol,47.0,333 / 375
Caitlyn,46.8,441 / 502
Swain,46.7,192 / 219
Rengar,46.7,77 / 88
Taric,46.6,438 / 502
Anivia,46.5,452 / 521
Jhin,46.5,120 / 138
Viktor,46.2,117 / 136
Graves,46.1,1123 / 1315
Sona,46.1,725 / 848
Kha'Zix,46.1,433 / 506
Nasus,46.0,282 / 331
Akali,45.9,462 / 544
Olaf,45.6,351 / 418
Tristana,45.6,139 / 166
Teemo,45.5,35 / 42
Annie,45.4,93 / 112
Sylas,45.2,374 / 454
Jax,45.0,113 / 138
Irelia,44.6,1695 / 2109
Yuumi,44.4,815 / 1021
Twitch,44.3,564 / 708
Fiora,44.1,437 / 555
Jinx,43.9,515 / 659
Xerath,43.5,1335 / 1734
Xin Zhao,43.4,96 / 125
Miss Fortune,43.2,338 / 444
Shaco,43.2,225 / 296
Neeko,43.1,160 / 211
Yasuo,43.0,822 / 1091
Gragas,42.9,84 / 112
Soraka,42.4,208 / 283
Vayne,42.3,307 / 418
Kai'Sa,42.1,198 / 272
Varus,41.6,411 / 577
Kalista,41.3,185 / 263
Azir,41.3,154 / 219
Ezreal,41.2,375 / 536
Senna,41.0,1765 / 2545
Heimerdinger,40.8,53 / 77
Janna,40.7,401 / 584
Orianna,40.3,439 / 651
Gnar,40.2,127 / 189
Corki,40.1,155 / 232
Cassiopeia,39.4,243 / 373
Kayle,39.4,26 / 40
Vel'Koz,39.3,101 / 156
Kindred,39.0,64 / 100
Yorick,39.0,30 / 47
Morgana,38.1,154 / 250
Nami,37.9,150 / 246
Lux,37.8,126 / 207
Twisted Fate,37.6,154 / 256
Lucian,37.0,70 / 119
Kennen,35.8,115 / 206
Jayce,35.3,55 / 101
Shyvana,34.4,77 / 147
Lulu,34.1,141 / 272
Gangplank,33.7,201 / 395
Ziggs,33.0,33 / 67
Sivir,32.8,40 / 82
Taliyah,30.8,44 / 99
Rumble,25.7,9 / 26
