Champion name,Win rate(%),Wins / losses
Karthus,57.5,7910 / 5856
Sejuani,54.5,1080 / 903
Nautilus,54.1,5919 / 5028
Kassadin,54.1,878 / 746
Dr. Mundo,53.8,3750 / 3220
Katarina,53.8,239 / 205
Malphite,53.5,6826 / 5933
Cho'Gath,53.5,2333 / 2030
Diana,53.3,264 / 231
Sett,53.2,1459 / 1285
Alistar,53.0,2320 / 2058
LeBlanc,53.0,201 / 178
Volibear,52.9,1102 / 982
Bard,52.9,973 / 867
Quinn,52.6,945 / 850
Tahm Kench,52.3,80 / 73
Maokai,52.2,1104 / 1012
Syndra,52.2,564 / 517
Vladimir,52.2,489 / 448
Poppy,52.1,863 / 794
Shen,52.0,4445 / 4097
Leona,52.0,351 / 324
Malzahar,51.9,174 / 161
Wukong,51.8,786 / 730
Ornn,51.7,1479 / 1381
Rakan,51.5,4586 / 4318
Ahri,51.5,2434 / 2295
Braum,51.5,1763 / 1658
Warwick,51.5,879 / 829
Nidalee,51.4,1070 / 1010
Garen,51.3,1228 / 1165
Talon,51.2,559 / 533
Zac,51.1,4045 / 3871
Renekton,51.0,453 / 436
Udyr,50.9,2640 / 2548
Blitzcrank,50.9,822 / 792
Zed,50.9,775 / 749
Rammus,50.9,566 / 547
Galio,50.8,4711 / 4561
Vi,50.8,31 / 30
Pantheon,50.6,1815 / 1770
Ekko,50.6,917 / 894
Skarner,50.5,2166 / 2124
Camille,50.5,1014 / 992
Evelynn,50.4,582 / 572
Riven,50.3,878 / 866
Jarvan IV,50.3,859 / 850
Urgot,50.1,4589 / 4578
Tryndamere,49.9,938 / 942
Nocturne,49.9,370 / 371
Singed,49.8,862 / 868
Veigar,49.8,408 / 412
Elise,49.7,677 / 686
Karma,49.2,2126 / 2195
Sion,49.2,717 / 739
Nunu,49.2,711 / 735
Fizz,49.0,256 / 266
Zyra,49.0,149 / 155
Xayah,48.8,945 / 991
Fiddlesticks,48.8,119 / 125
Lee Sin,48.7,1012 / 1066
Lissandra,48.7,91 / 96
Illaoi,48.5,1340 / 1424
Brand,48.5,680 / 723
Rek'Sai,48.5,392 / 416
Pyke,48.3,2616 / 2803
Aatrox,48.3,254 / 272
Thresh,48.2,950 / 1021
Darius,48.2,884 / 949
Qiyana,48.2,345 / 371
Ryze,48.1,697 / 753
Kled,48.1,125 / 135
Mordekaiser,48.0,298 / 323
Hecarim,47.9,1106 / 1201
Trundle,47.9,611 / 665
Zilean,47.9,558 / 607
Ivern,47.8,503 / 549
Kog'Maw,47.8,356 / 388
Ashe,47.7,964 / 1055
Zoe,47.7,710 / 779
Master Yi,47.5,682 / 753
Amumu,47.5,328 / 362
Aphelios,47.3,2340 / 2609
Aurelion Sol,47.3,328 / 366
Caitlyn,47.0,435 / 490
Draven,46.9,151 / 171
Jhin,46.8,118 / 134
Taric,46.7,431 / 492
Anivia,46.4,442 / 510
Graves,46.2,1109 / 1290
Viktor,46.2,115 / 134
Sona,46.1,708 / 827
Swain,46.1,185 / 216
Akali,46.0,459 / 538
Kha'Zix,46.0,425 / 498
Nasus,46.0,276 / 324
Rengar,46.0,75 / 88
Olaf,45.9,346 / 408
Annie,45.8,88 / 104
Tristana,45.4,137 / 165
Teemo,45.3,34 / 41
Sylas,45.2,368 / 446
Irelia,44.7,1668 / 2061
Yuumi,44.4,797 / 1000
Jax,44.3,108 / 136
Twitch,44.2,548 / 691
Fiora,44.0,430 / 547
Xerath,43.7,1317 / 1698
Jinx,43.6,504 / 652
Xin Zhao,43.6,95 / 123
Gragas,43.2,83 / 109
Miss Fortune,43.1,333 / 440
Shaco,43.1,223 / 294
Yasuo,43.0,808 / 1073
Neeko,42.9,155 / 206
Soraka,42.5,205 / 277
Vayne,42.4,303 / 411
Varus,42.0,408 / 564
Kai'Sa,42.0,193 / 266
Azir,41.5,152 / 214
Ezreal,41.2,368 / 525
Senna,41.0,1734 / 2496
Kalista,40.9,180 / 260
Corki,40.7,155 / 226
Janna,40.6,393 / 575
Orianna,40.2,433 / 644
Heimerdinger,40.2,51 / 76
Kayle,40.0,26 / 39
Cassiopeia,39.5,240 / 368
Vel'Koz,39.4,100 / 154
Gnar,39.3,119 / 184
Kindred,39.0,64 / 100
Yorick,39.0,30 / 47
Morgana,38.5,153 / 244
Nami,38.0,149 / 243
Twisted Fate,37.3,152 / 255
Lucian,37.3,69 / 116
Lux,36.9,120 / 205
Kennen,36.0,114 / 203
Shyvana,35.0,76 / 141
Lulu,34.0,140 / 272
Jayce,34.0,50 / 97
Gangplank,33.7,198 / 390
Sivir,33.3,40 / 80
Ziggs,32.7,32 / 66
Taliyah,31.2,44 / 97
Rumble,25.7,9 / 26
