Champion name,Win rate(%),Wins / losses
Karthus,57.6,7677 / 5656
Kassadin,54.2,829 / 701
Sejuani,54.1,1038 / 881
Nautilus,54.0,5753 / 4905
Dr. Mundo,53.8,3620 / 3110
Katarina,53.8,222 / 191
Cho'Gath,53.7,2277 / 1966
Malphite,53.6,6608 / 5729
Sett,53.3,1413 / 1239
LeBlanc,53.3,196 / 172
Volibear,53.0,1060 / 940
Bard,52.9,934 / 831
Alistar,52.8,2256 / 2016
Poppy,52.6,841 / 759
Quinn,52.5,891 / 807
Shen,52.2,4293 / 3927
Vladimir,52.1,474 / 436
Diana,52.1,237 / 218
Maokai,52.0,1069 / 987
Tahm Kench,52.0,78 / 72
Wukong,51.8,757 / 703
Talon,51.7,525 / 491
Leona,51.7,340 / 318
Braum,51.6,1699 / 1591
Syndra,51.6,523 / 490
Rakan,51.5,4419 / 4164
Ornn,51.5,1432 / 1350
Malzahar,51.5,169 / 159
Ahri,51.3,2335 / 2221
Garen,51.3,1190 / 1128
Warwick,51.3,837 / 796
Blitzcrank,51.3,809 / 769
Zac,51.2,3926 / 3748
Rammus,51.2,550 / 525
Nidalee,51.1,1028 / 983
Udyr,51.0,2551 / 2452
Ekko,50.9,885 / 854
Pantheon,50.8,1775 / 1716
Evelynn,50.8,571 / 554
Galio,50.7,4557 / 4435
Renekton,50.6,437 / 427
Zed,50.5,735 / 721
Camille,50.4,976 / 961
Riven,50.3,846 / 835
Jarvan IV,50.3,836 / 825
Skarner,50.2,2067 / 2048
Tryndamere,50.2,902 / 896
Urgot,50.1,4466 / 4440
Nocturne,50.1,359 / 357
Veigar,49.9,393 / 394
Elise,49.8,648 / 652
Singed,49.6,842 / 854
Karma,49.3,2063 / 2122
Zyra,49.3,145 / 149
Sion,49.2,693 / 716
Nunu,49.1,689 / 714
Vi,49.1,28 / 29
Lee Sin,48.8,982 / 1029
Xayah,48.8,895 / 938
Mordekaiser,48.7,292 / 307
Fiddlesticks,48.7,115 / 121
Lissandra,48.7,91 / 96
Illaoi,48.6,1317 / 1392
Brand,48.4,655 / 698
Aatrox,48.4,249 / 265
Fizz,48.4,247 / 263
Pyke,48.3,2522 / 2703
Darius,48.2,861 / 926
Ryze,48.1,675 / 727
Trundle,48.1,595 / 643
Thresh,48.0,914 / 992
Zoe,48.0,696 / 755
Rek'Sai,48.0,369 / 399
Kog'Maw,47.9,349 / 379
Qiyana,47.8,334 / 365
Hecarim,47.7,1069 / 1170
Ivern,47.7,483 / 529
Kled,47.7,113 / 124
Ashe,47.6,937 / 1033
Zilean,47.6,538 / 592
Master Yi,47.4,663 / 736
Draven,47.3,142 / 158
Aphelios,47.1,2259 / 2538
Taric,47.1,415 / 466
Amumu,47.1,311 / 349
Aurelion Sol,46.9,314 / 355
Jhin,46.7,113 / 129
Caitlyn,46.6,423 / 484
Akali,46.4,449 / 519
Nasus,46.4,271 / 313
Annie,46.4,83 / 96
Anivia,46.3,429 / 498
Viktor,46.3,112 / 130
Graves,46.1,1062 / 1241
Kha'Zix,46.1,413 / 483
Swain,46.1,181 / 212
Sona,45.9,687 / 809
Rengar,45.9,72 / 85
Teemo,45.8,33 / 39
Olaf,45.7,332 / 394
Sylas,45.3,361 / 436
Tristana,45.3,131 / 158
Irelia,44.9,1614 / 1979
Yuumi,44.4,776 / 970
Twitch,44.4,535 / 669
Fiora,44.3,424 / 534
Xerath,43.8,1288 / 1653
Jinx,43.7,496 / 638
Xin Zhao,43.7,94 / 121
Shaco,43.6,219 / 283
Jax,43.5,103 / 134
Yasuo,43.2,778 / 1022
Miss Fortune,43.1,327 / 432
Soraka,42.8,187 / 250
Neeko,42.6,153 / 206
Kai'Sa,42.2,188 / 257
Varus,42.0,394 / 545
Vayne,42.0,291 / 402
Azir,41.5,148 / 209
Gragas,41.5,76 / 107
Kayle,41.3,26 / 37
Ezreal,41.2,356 / 509
Senna,41.0,1682 / 2423
Heimerdinger,41.0,50 / 72
Janna,40.8,378 / 549
Corki,40.8,154 / 223
Kalista,40.6,177 / 259
Cassiopeia,40.0,237 / 356
Orianna,39.9,415 / 624
Yorick,39.5,30 / 46
Vel'Koz,39.3,97 / 150
Kindred,39.1,61 / 95
Morgana,38.9,152 / 239
Gnar,38.6,113 / 180
Nami,38.2,145 / 235
Twisted Fate,37.3,141 / 237
Lux,37.3,116 / 195
Lucian,37.3,66 / 111
Kennen,36.8,114 / 196
Shyvana,34.6,73 / 138
Jayce,34.3,49 / 94
Lulu,34.2,139 / 268
Ziggs,33.7,32 / 63
Gangplank,33.3,193 / 387
Sivir,33.3,38 / 76
Taliyah,30.3,40 / 92
Rumble,21.2,7 / 26
