Champion name,Win rate(%),Wins / losses
Karthus,58.2,6218 / 4475
LeBlanc,55.6,163 / 130
Kassadin,54.7,583 / 482
Sett,54.1,1150 / 974
Nautilus,53.9,4731 / 4051
Dr. Mundo,53.8,2944 / 2531
Malphite,53.6,5427 / 4695
Sejuani,53.6,857 / 742
Bard,53.5,723 / 629
Katarina,53.4,181 / 158
Cho'Gath,53.2,1825 / 1605
Malzahar,53.2,143 / 126
Maokai,53.0,909 / 806
Quinn,52.9,646 / 576
Diana,52.9,166 / 148
Talon,52.8,350 / 313
Alistar,52.5,1894 / 1716
Poppy,52.5,683 / 618
Shen,52.4,3530 / 3211
Volibear,52.3,815 / 743
Rakan,52.0,3632 / 3355
Blitzcrank,52.0,697 / 644
Rammus,52.0,482 / 445
Wukong,51.9,602 / 557
Tahm Kench,51.9,69 / 64
Braum,51.8,1386 / 1288
Syndra,51.7,416 / 388
Ahri,51.6,1807 / 1693
Ornn,51.6,1176 / 1105
Nidalee,51.6,901 / 845
Ekko,51.6,695 / 653
Renekton,51.6,355 / 333
Jarvan IV,51.3,732 / 694
Veigar,51.3,341 / 324
Leona,51.3,299 / 284
Zac,51.1,3265 / 3128
Pantheon,51.1,1504 / 1440
Vladimir,51.1,392 / 375
Udyr,51.0,2101 / 2019
Warwick,51.0,691 / 663
Riven,50.9,674 / 651
Skarner,50.7,1632 / 1586
Garen,50.7,917 / 893
Zed,50.7,601 / 585
Evelynn,50.7,480 / 466
Galio,50.6,3750 / 3661
Camille,50.6,827 / 809
Singed,50.6,743 / 725
Nocturne,50.5,328 / 321
Urgot,50.3,3729 / 3690
Tryndamere,50.2,758 / 751
Sion,49.8,547 / 551
Elise,49.7,489 / 494
Brand,49.3,529 / 544
Karma,49.1,1733 / 1798
Illaoi,48.9,1133 / 1183
Xayah,48.9,732 / 764
Ryze,48.9,581 / 606
Zyra,48.9,129 / 135
Nunu,48.7,580 / 610
Mordekaiser,48.7,255 / 269
Lee Sin,48.6,824 / 873
Pyke,48.5,2084 / 2217
Aatrox,48.5,227 / 241
Darius,48.4,748 / 798
Zoe,48.4,643 / 685
Kog'Maw,48.1,312 / 336
Ashe,48.0,792 / 857
Trundle,48.0,491 / 532
Vi,48.0,24 / 26
Aurelion Sol,47.9,271 / 295
Viktor,47.9,93 / 101
Lissandra,47.8,88 / 96
Zilean,47.7,467 / 513
Fiddlesticks,47.7,103 / 113
Rek'Sai,47.6,311 / 343
Fizz,47.5,211 / 233
Master Yi,47.4,548 / 608
Aphelios,47.2,1926 / 2154
Ivern,47.2,398 / 445
Thresh,47.1,738 / 828
Amumu,47.1,264 / 296
Qiyana,47.1,252 / 283
Hecarim,47.0,896 / 1009
Draven,47.0,125 / 141
Swain,46.9,159 / 180
Anivia,46.8,370 / 420
Akali,46.8,364 / 414
Caitlyn,46.5,357 / 410
Annie,46.5,74 / 85
Teemo,46.5,33 / 38
Graves,46.3,911 / 1056
Nasus,46.3,229 / 266
Kled,46.3,88 / 102
Jhin,46.1,94 / 110
Xin Zhao,46.1,88 / 103
Taric,45.9,291 / 343
Kayle,45.6,26 / 31
Kha'Zix,45.5,350 / 419
Sylas,45.3,323 / 390
Twitch,45.2,447 / 542
Irelia,45.1,1414 / 1723
Jax,44.8,91 / 112
Sona,44.7,555 / 688
Tristana,44.7,119 / 147
Yuumi,44.6,682 / 848
Fiora,44.5,376 / 469
Olaf,44.4,278 / 348
Shaco,44.3,196 / 246
Rengar,44.1,63 / 80
Soraka,43.7,155 / 200
Xerath,43.6,1154 / 1491
Jinx,43.4,436 / 568
Yasuo,43.3,689 / 901
Miss Fortune,43.3,300 / 393
Kai'Sa,42.9,173 / 230
Ezreal,42.4,328 / 445
Neeko,41.7,139 / 194
Varus,41.6,346 / 485
Azir,41.5,139 / 196
Yorick,41.4,29 / 41
Vayne,41.3,250 / 355
Janna,41.2,347 / 496
Kalista,41.1,161 / 231
Vel'Koz,40.8,78 / 113
Corki,40.5,139 / 204
Orianna,40.3,380 / 563
Gragas,40.3,64 / 95
Senna,40.2,1391 / 2067
Heimerdinger,40.0,42 / 63
Cassiopeia,39.9,207 / 312
Morgana,39.9,136 / 205
Gnar,39.0,92 / 144
Kennen,37.9,110 / 180
Kindred,37.8,54 / 89
Twisted Fate,37.7,126 / 208
Lux,37.7,101 / 167
Nami,37.1,129 / 219
Lucian,37.0,60 / 102
Jayce,35.2,45 / 83
Shyvana,34.9,61 / 114
Lulu,33.5,121 / 240
Gangplank,32.6,169 / 350
Sivir,31.4,33 / 72
Ziggs,31.0,27 / 60
Taliyah,28.4,31 / 78
Rumble,19.4,6 / 25
