Champion name,Win rate(%),Wins / losses
Karthus,57.6,7532 / 5542
Sejuani,54.2,1019 / 862
Kassadin,54.0,797 / 680
Nautilus,53.9,5650 / 4835
Dr. Mundo,53.9,3555 / 3046
Cho'Gath,53.7,2240 / 1929
Malphite,53.6,6498 / 5614
LeBlanc,53.6,192 / 166
Katarina,53.4,217 / 189
Sett,53.3,1389 / 1218
Bard,53.3,915 / 803
Volibear,53.2,1040 / 916
Poppy,53.1,826 / 731
Talon,52.8,516 / 462
Alistar,52.7,2213 / 1986
Quinn,52.7,859 / 772
Vladimir,52.3,471 / 429
Shen,52.2,4197 / 3846
Wukong,52.2,746 / 683
Diana,52.1,228 / 210
Maokai,52.0,1049 / 970
Tahm Kench,52.0,77 / 71
Leona,51.6,336 / 315
Rakan,51.5,4334 / 4079
Braum,51.5,1659 / 1565
Blitzcrank,51.5,802 / 755
Syndra,51.5,507 / 478
Malzahar,51.5,167 / 157
Ornn,51.4,1408 / 1329
Garen,51.4,1172 / 1108
Zac,51.3,3863 / 3665
Ahri,51.3,2277 / 2165
Nidalee,51.2,1016 / 967
Warwick,51.2,819 / 782
Rammus,51.0,539 / 517
Udyr,50.9,2497 / 2409
Ekko,50.9,874 / 844
Pantheon,50.8,1743 / 1690
Evelynn,50.8,566 / 548
Galio,50.7,4472 / 4356
Camille,50.5,965 / 946
Skarner,50.4,2028 / 1999
Riven,50.4,832 / 818
Veigar,50.4,391 / 385
Nocturne,50.4,357 / 352
Tryndamere,50.2,888 / 880
Jarvan IV,50.2,823 / 816
Zed,50.2,717 / 710
Elise,50.1,636 / 633
Renekton,50.1,425 / 424
Urgot,50.0,4386 / 4381
Singed,49.7,830 / 840
Karma,49.3,2027 / 2087
Sion,49.2,674 / 696
Zyra,49.1,144 / 149
Vi,49.1,27 / 28
Nunu,48.9,678 / 708
Brand,48.9,643 / 673
Xayah,48.8,877 / 920
Mordekaiser,48.8,289 / 303
Lee Sin,48.7,965 / 1017
Fiddlesticks,48.7,113 / 119
Lissandra,48.7,91 / 96
Illaoi,48.6,1295 / 1371
Darius,48.3,850 / 911
Ryze,48.3,669 / 715
Aatrox,48.3,246 / 263
Fizz,48.3,244 / 261
Pyke,48.2,2488 / 2671
Zoe,48.0,691 / 749
Trundle,48.0,585 / 633
Kog'Maw,48.0,345 / 374
Hecarim,47.8,1053 / 1150
Rek'Sai,47.8,363 / 397
Qiyana,47.8,326 / 356
Ashe,47.7,930 / 1019
Thresh,47.6,892 / 981
Draven,47.5,141 / 156
Jhin,47.5,112 / 124
Zilean,47.4,529 / 586
Ivern,47.4,471 / 522
Master Yi,47.1,652 / 731
Aurelion Sol,47.1,310 / 348
Aphelios,47.0,2221 / 2505
Taric,47.0,402 / 454
Amumu,46.9,302 / 342
Kled,46.8,108 / 123
Caitlyn,46.7,419 / 478
Akali,46.6,440 / 504
Anivia,46.4,422 / 487
Nasus,46.4,270 / 312
Annie,46.4,83 / 96
Graves,46.3,1050 / 1219
Swain,46.0,179 / 210
Viktor,46.0,109 / 128
Olaf,45.9,328 / 386
Sona,45.8,673 / 798
Kha'Zix,45.8,404 / 478
Teemo,45.8,33 / 39
Tristana,45.3,129 / 156
Sylas,45.2,357 / 433
Irelia,44.9,1593 / 1953
Rengar,44.8,69 / 85
Fiora,44.5,421 / 526
Yuumi,44.4,764 / 957
Twitch,44.3,525 / 659
Xin Zhao,43.9,94 / 120
Shaco,43.8,217 / 278
Jinx,43.7,489 / 631
Xerath,43.6,1273 / 1644
Jax,43.5,100 / 130
Yasuo,43.4,773 / 1007
Soraka,43.3,184 / 241
Miss Fortune,43.0,323 / 429
Kayle,42.6,26 / 35
Kai'Sa,42.4,188 / 255
Varus,42.2,389 / 533
Vayne,42.1,289 / 397
Neeko,42.0,149 / 206
Ezreal,41.3,356 / 505
Azir,41.2,146 / 208
Corki,41.0,152 / 219
Heimerdinger,41.0,50 / 72
Senna,40.9,1653 / 2385
Janna,40.8,375 / 545
Kalista,40.6,176 / 257
Gragas,40.6,73 / 107
Orianna,39.9,411 / 620
Vel'Koz,39.9,97 / 146
Cassiopeia,39.7,232 / 352
Yorick,39.5,30 / 46
Gnar,39.2,113 / 175
Morgana,39.1,150 / 234
Kindred,39.1,61 / 95
Nami,38.2,145 / 235
Lucian,37.7,66 / 109
Twisted Fate,37.1,140 / 237
Lux,37.0,112 / 191
Kennen,36.8,113 / 194
Lulu,34.4,139 / 265
Shyvana,34.3,71 / 136
Jayce,34.3,49 / 94
Gangplank,33.4,191 / 381
Sivir,33.3,38 / 76
Ziggs,33.0,31 / 63
Taliyah,29.5,38 / 91
Rumble,21.2,7 / 26
