Champion name,Win rate(%),Wins / losses
Karthus,58.1,6401 / 4609
Kassadin,55.5,621 / 497
LeBlanc,55.4,169 / 136
Sett,54.1,1178 / 1001
Dr. Mundo,53.9,3043 / 2603
Sejuani,53.9,887 / 760
Nautilus,53.8,4869 / 4180
Malphite,53.6,5580 / 4833
Katarina,53.4,189 / 165
Cho'Gath,53.3,1874 / 1643
Bard,53.3,737 / 647
Diana,53.1,172 / 152
Quinn,52.9,683 / 609
Maokai,52.8,926 / 829
Talon,52.7,367 / 330
Alistar,52.6,1949 / 1759
Volibear,52.6,867 / 781
Malzahar,52.6,143 / 129
Poppy,52.5,698 / 631
Shen,52.4,3627 / 3298
Tahm Kench,52.2,70 / 64
Rakan,52.0,3730 / 3447
Syndra,51.8,426 / 397
Blitzcrank,51.7,708 / 662
Braum,51.6,1422 / 1333
Wukong,51.6,614 / 576
Ornn,51.5,1209 / 1140
Ahri,51.4,1877 / 1776
Ekko,51.4,720 / 680
Nidalee,51.3,919 / 871
Vladimir,51.3,402 / 382
Zac,51.2,3352 / 3197
Rammus,51.2,489 / 466
Pantheon,51.1,1540 / 1475
Warwick,51.1,712 / 681
Zed,51.1,632 / 605
Renekton,51.1,366 / 350
Udyr,51.0,2146 / 2064
Jarvan IV,51.0,740 / 710
Riven,51.0,698 / 671
Evelynn,50.9,491 / 473
Leona,50.8,302 / 293
Galio,50.7,3870 / 3758
Garen,50.7,944 / 918
Camille,50.7,850 / 827
Veigar,50.7,344 / 334
Nocturne,50.7,334 / 325
Skarner,50.6,1683 / 1644
Tryndamere,50.3,770 / 761
Singed,50.3,754 / 744
Urgot,50.1,3814 / 3802
Sion,49.7,570 / 576
Brand,49.3,545 / 561
Elise,49.3,505 / 520
Zyra,49.3,133 / 137
Karma,49.1,1765 / 1833
Illaoi,49.0,1160 / 1207
Nunu,49.0,597 / 622
Xayah,48.9,757 / 791
Ryze,48.8,594 / 623
Mordekaiser,48.8,258 / 271
Lee Sin,48.7,845 / 889
Pyke,48.4,2133 / 2274
Zoe,48.4,649 / 693
Kog'Maw,48.4,317 / 338
Aatrox,48.2,227 / 244
Darius,48.1,762 / 823
Viktor,48.0,98 / 106
Vi,48.0,24 / 26
Trundle,47.9,500 / 544
Rek'Sai,47.8,322 / 351
Aurelion Sol,47.8,278 / 304
Lissandra,47.8,88 / 96
Ashe,47.7,804 / 882
Fiddlesticks,47.7,103 / 113
Fizz,47.6,215 / 237
Zilean,47.5,475 / 524
Thresh,47.4,765 / 848
Master Yi,47.4,563 / 626
Aphelios,47.3,1980 / 2208
Ivern,47.3,410 / 457
Hecarim,47.2,921 / 1032
Qiyana,47.2,263 / 294
Draven,47.2,128 / 143
Amumu,47.0,270 / 305
Swain,47.0,162 / 183
Akali,46.9,373 / 422
Jhin,46.9,97 / 110
Anivia,46.8,375 / 426
Caitlyn,46.7,364 / 416
Graves,46.5,934 / 1076
Nasus,46.5,234 / 269
Annie,46.5,74 / 85
Teemo,46.5,33 / 38
Kha'Zix,45.7,356 / 423
Taric,45.6,309 / 368
Kled,45.6,89 / 106
Irelia,45.2,1446 / 1754
Sylas,45.2,326 / 396
Xin Zhao,45.1,88 / 107
Twitch,44.8,456 / 562
Yuumi,44.7,697 / 864
Olaf,44.7,285 / 353
Tristana,44.7,119 / 147
Sona,44.5,565 / 704
Fiora,44.5,380 / 474
Shaco,44.4,197 / 247
Soraka,44.2,161 / 203
Rengar,44.1,64 / 81
Kayle,44.1,26 / 33
Jax,43.8,92 / 118
Xerath,43.5,1164 / 1513
Miss Fortune,43.5,307 / 399
Jinx,43.3,443 / 580
Yasuo,43.1,695 / 919
Kai'Sa,42.2,173 / 237
Vel'Koz,42.1,85 / 117
Ezreal,41.9,331 / 459
Varus,41.8,352 / 491
Vayne,41.8,256 / 356
Neeko,41.6,139 / 195
Azir,41.4,140 / 198
Yorick,41.4,29 / 41
Janna,41.0,351 / 505
Kalista,40.8,162 / 235
Corki,40.6,141 / 206
Senna,40.3,1422 / 2110
Orianna,40.3,387 / 574
Cassiopeia,40.1,211 / 315
Morgana,39.8,137 / 207
Gragas,39.5,64 / 98
Gnar,39.2,94 / 146
Heimerdinger,38.9,42 / 66
Lux,38.2,105 / 170
Twisted Fate,38.0,128 / 209
Kennen,37.8,111 / 183
Nami,37.5,132 / 220
Kindred,37.5,54 / 90
Lucian,37.4,61 / 102
Shyvana,34.6,62 / 117
Jayce,34.6,45 / 85
Lulu,34.4,127 / 242
Gangplank,33.0,175 / 355
Ziggs,31.8,28 / 60
Sivir,30.8,33 / 74
Taliyah,29.2,33 / 80
Rumble,21.9,7 / 25
