Champion name,Win rate(%),Wins / losses
Karthus,57.7,7017 / 5137
LeBlanc,54.7,182 / 151
Sejuani,54.1,964 / 819
Nautilus,53.9,5336 / 4558
Dr. Mundo,53.9,3329 / 2851
Malphite,53.7,6099 / 5262
Bard,53.7,828 / 714
Kassadin,53.7,708 / 610
Cho'Gath,53.6,2080 / 1801
Diana,53.5,206 / 179
Katarina,53.5,200 / 174
Quinn,53.4,775 / 676
Sett,53.3,1281 / 1121
Volibear,53.2,963 / 847
Talon,52.8,436 / 389
Alistar,52.7,2110 / 1896
Malzahar,52.6,151 / 136
Poppy,52.5,753 / 682
Shen,52.4,3929 / 3574
Vladimir,52.1,445 / 409
Maokai,51.9,980 / 910
Syndra,51.8,469 / 436
Tahm Kench,51.8,73 / 68
Blitzcrank,51.7,762 / 711
Rakan,51.6,4024 / 3775
Wukong,51.6,676 / 633
Leona,51.6,319 / 299
Braum,51.5,1548 / 1457
Ornn,51.4,1309 / 1236
Nidalee,51.4,971 / 917
Ekko,51.2,811 / 772
Warwick,51.2,774 / 737
Zac,51.1,3609 / 3456
Ahri,51.0,2086 / 2003
Pantheon,51.0,1647 / 1585
Garen,51.0,1058 / 1015
Evelynn,51.0,527 / 506
Nocturne,51.0,344 / 331
Udyr,50.9,2313 / 2230
Riven,50.9,781 / 753
Galio,50.7,4212 / 4101
Rammus,50.7,513 / 498
Camille,50.6,904 / 883
Jarvan IV,50.6,788 / 768
Veigar,50.5,364 / 357
Skarner,50.4,1862 / 1830
Zed,50.3,676 / 668
Urgot,50.1,4116 / 4099
Tryndamere,50.1,819 / 817
Renekton,49.9,387 / 389
Singed,49.6,783 / 795
Sion,49.3,633 / 652
Elise,49.3,560 / 576
Karma,49.1,1894 / 1965
Brand,49.1,593 / 615
Zyra,49.1,137 / 142
Nunu,49.0,638 / 664
Illaoi,48.7,1254 / 1322
Xayah,48.6,788 / 835
Kog'Maw,48.6,335 / 355
Lee Sin,48.5,898 / 955
Ryze,48.4,633 / 674
Mordekaiser,48.4,271 / 289
Pyke,48.3,2299 / 2464
Zoe,48.2,668 / 719
Darius,48.1,812 / 875
Trundle,48.1,554 / 598
Lissandra,48.1,89 / 96
Aatrox,48.0,231 / 250
Rek'Sai,47.9,347 / 377
Qiyana,47.9,289 / 314
Draven,47.8,132 / 144
Zilean,47.7,507 / 555
Aurelion Sol,47.7,299 / 328
Fizz,47.7,227 / 249
Master Yi,47.6,616 / 678
Akali,47.6,407 / 448
Ashe,47.5,862 / 951
Thresh,47.5,819 / 905
Ivern,47.5,440 / 487
Hecarim,47.3,982 / 1096
Jhin,47.3,105 / 117
Fiddlesticks,47.3,105 / 117
Vi,47.2,25 / 28
Aphelios,47.1,2081 / 2334
Swain,47.0,170 / 192
Caitlyn,46.9,388 / 440
Amumu,46.9,280 / 317
Taric,46.8,362 / 411
Nasus,46.8,250 / 284
Annie,46.7,77 / 88
Viktor,46.6,104 / 119
Graves,46.5,990 / 1140
Anivia,46.5,396 / 456
Teemo,46.5,33 / 38
Kha'Zix,46.4,388 / 449
Kled,46.4,97 / 112
Sona,45.3,625 / 755
Olaf,45.3,307 / 370
Tristana,45.2,122 / 148
Xin Zhao,45.2,90 / 109
Rengar,45.0,67 / 82
Irelia,44.9,1505 / 1848
Sylas,44.9,340 / 418
Fiora,44.7,407 / 503
Yuumi,44.5,720 / 899
Twitch,44.5,490 / 612
Shaco,44.3,201 / 253
Jax,44.0,96 / 122
Soraka,43.8,173 / 222
Jinx,43.5,459 / 595
Xerath,43.3,1207 / 1578
Miss Fortune,43.3,317 / 415
Yasuo,43.2,728 / 956
Kai'Sa,42.7,180 / 242
Kayle,42.6,26 / 35
Vayne,42.0,272 / 375
Varus,41.7,366 / 511
Ezreal,41.5,337 / 475
Neeko,41.4,142 / 201
Azir,41.3,141 / 200
Janna,41.0,361 / 520
Senna,40.8,1551 / 2251
Yorick,40.8,29 / 42
Kalista,40.6,168 / 246
Orianna,40.4,398 / 587
Corki,40.4,144 / 212
Gnar,40.2,105 / 156
Vel'Koz,40.2,90 / 134
Gragas,40.1,69 / 103
Cassiopeia,39.7,217 / 330
Heimerdinger,39.3,44 / 68
Morgana,38.2,138 / 223
Lucian,38.1,64 / 104
Nami,37.9,138 / 226
Twisted Fate,37.9,136 / 223
Kindred,37.6,56 / 93
Lux,37.2,105 / 177
Kennen,37.1,111 / 188
Lulu,34.7,137 / 258
Shyvana,34.7,68 / 128
Jayce,34.3,47 / 90
Gangplank,33.1,181 / 366
Sivir,31.5,34 / 74
Ziggs,31.1,28 / 62
Taliyah,27.9,34 / 88
Rumble,21.2,7 / 26
