Champion name,Win rate(%),Wins / losses
Karthus,58.2,6588 / 4741
LeBlanc,55.2,174 / 141
Kassadin,55.1,649 / 529
Sett,53.9,1201 / 1026
Sejuani,53.9,907 / 776
Nautilus,53.8,4986 / 4287
Dr. Mundo,53.8,3109 / 2670
Malphite,53.5,5705 / 4957
Cho'Gath,53.4,1924 / 1680
Bard,53.3,766 / 671
Diana,53.3,177 / 155
Volibear,53.1,894 / 791
Katarina,52.9,191 / 170
Quinn,52.8,706 / 632
Alistar,52.7,1999 / 1791
Poppy,52.7,715 / 643
Maokai,52.5,938 / 849
Talon,52.5,385 / 348
Shen,52.3,3713 / 3380
Wukong,52.0,636 / 588
Syndra,52.0,437 / 404
Malzahar,51.8,144 / 134
Rakan,51.7,3818 / 3564
Braum,51.7,1467 / 1372
Blitzcrank,51.7,727 / 678
Ornn,51.6,1240 / 1162
Tahm Kench,51.5,70 / 66
Zac,51.3,3440 / 3264
Ahri,51.3,1928 / 1832
Nidalee,51.3,925 / 879
Ekko,51.3,746 / 708
Vladimir,51.3,407 / 386
Warwick,51.2,731 / 697
Riven,51.2,725 / 691
Udyr,51.0,2207 / 2121
Pantheon,51.0,1575 / 1511
Zed,51.0,641 / 617
Evelynn,51.0,500 / 480
Rammus,51.0,498 / 478
Leona,51.0,308 / 296
Garen,50.9,975 / 939
Galio,50.8,3971 / 3853
Jarvan IV,50.8,750 / 726
Nocturne,50.8,336 / 326
Camille,50.7,861 / 837
Renekton,50.7,372 / 362
Skarner,50.5,1718 / 1687
Veigar,50.3,347 / 343
Tryndamere,50.2,789 / 784
Urgot,50.0,3896 / 3889
Singed,50.0,764 / 763
Sion,49.8,588 / 593
Elise,49.5,532 / 543
Zyra,49.3,133 / 137
Nunu,49.2,612 / 631
Brand,49.1,556 / 577
Karma,49.0,1798 / 1870
Illaoi,48.9,1191 / 1244
Lee Sin,48.8,864 / 907
Ryze,48.8,607 / 637
Xayah,48.7,763 / 803
Mordekaiser,48.6,261 / 276
Pyke,48.4,2183 / 2325
Zoe,48.4,658 / 702
Darius,48.2,775 / 833
Aatrox,48.2,229 / 246
Kog'Maw,48.1,325 / 350
Trundle,48.0,515 / 557
Ashe,47.8,823 / 900
Lissandra,47.8,88 / 96
Rek'Sai,47.7,328 / 359
Aurelion Sol,47.6,282 / 311
Fizz,47.6,219 / 241
Viktor,47.6,99 / 109
Zilean,47.5,481 / 532
Fiddlesticks,47.5,104 / 115
Thresh,47.4,777 / 862
Aphelios,47.3,2016 / 2250
Hecarim,47.3,943 / 1049
Akali,47.3,387 / 431
Ivern,47.2,416 / 465
Master Yi,47.1,573 / 644
Qiyana,47.1,268 / 301
Draven,47.1,128 / 144
Annie,46.9,76 / 86
Anivia,46.8,386 / 438
Caitlyn,46.7,371 / 424
Swain,46.7,165 / 188
Amumu,46.6,271 / 311
Graves,46.5,952 / 1097
Nasus,46.5,237 / 273
Teemo,46.5,33 / 38
Jhin,46.2,98 / 114
Vi,46.2,24 / 28
Taric,46.0,322 / 378
Kled,46.0,91 / 107
Kha'Zix,45.9,365 / 430
Irelia,45.1,1463 / 1782
Sylas,45.1,330 / 402
Xin Zhao,45.1,88 / 107
Yuumi,44.7,708 / 876
Sona,44.7,578 / 715
Tristana,44.7,119 / 147
Olaf,44.6,289 / 359
Rengar,44.6,66 / 82
Twitch,44.5,466 / 582
Fiora,44.5,391 / 487
Shaco,44.5,199 / 248
Jax,43.8,92 / 118
Soraka,43.7,165 / 213
Miss Fortune,43.5,312 / 405
Xerath,43.4,1182 / 1539
Jinx,43.3,447 / 585
Yasuo,43.1,703 / 927
Kayle,42.6,26 / 35
Vayne,42.3,265 / 361
Kai'Sa,42.1,174 / 239
Ezreal,41.7,334 / 467
Varus,41.6,356 / 499
Neeko,41.5,140 / 197
Azir,41.4,140 / 198
Vel'Koz,41.1,86 / 123
Janna,41.0,353 / 509
Yorick,40.8,29 / 42
Senna,40.5,1464 / 2148
Orianna,40.5,392 / 576
Corki,40.5,141 / 207
Kalista,40.3,163 / 241
Cassiopeia,40.2,213 / 317
Gragas,40.1,67 / 100
Heimerdinger,39.4,43 / 66
Morgana,39.0,137 / 214
Gnar,39.0,97 / 152
Lux,38.0,105 / 171
Nami,37.9,136 / 223
Twisted Fate,37.9,132 / 216
Kennen,37.8,111 / 183
Lucian,37.8,62 / 102
Kindred,37.2,54 / 91
Lulu,35.0,131 / 243
Jayce,34.8,46 / 86
Shyvana,34.4,63 / 120
Gangplank,33.1,177 / 357
Ziggs,31.8,28 / 60
Sivir,30.8,33 / 74
Taliyah,28.4,33 / 83
Rumble,21.9,7 / 25
