Champion name,Win rate(%),Wins / losses
Karthus,57.1,9704 / 7285
Diana,54.3,429 / 361
Sejuani,54.1,1343 / 1139
Nautilus,53.7,7092 / 6110
Dr. Mundo,53.7,4681 / 4034
Katarina,53.5,314 / 273
Cho'Gath,53.3,2908 / 2546
LeBlanc,53.3,271 / 237
Malphite,53.2,8314 / 7305
Alistar,53.1,2832 / 2497
Volibear,53.1,1461 / 1293
Bard,52.6,1326 / 1193
Quinn,52.6,1249 / 1126
Leona,52.3,413 / 376
Sett,52.2,1770 / 1621
Shen,52.1,5654 / 5202
Tahm Kench,52.1,100 / 92
Maokai,52.0,1307 / 1207
Kassadin,51.9,1265 / 1172
Syndra,51.9,695 / 645
Ornn,51.8,1794 / 1669
Vladimir,51.7,565 / 528
Rakan,51.4,5510 / 5215
Ahri,51.4,3147 / 2972
Poppy,51.4,1034 / 979
Zac,51.3,4804 / 4557
Galio,51.2,5763 / 5501
Ekko,51.2,1242 / 1183
Wukong,51.2,1028 / 979
Blitzcrank,51.2,990 / 944
Braum,51.1,2119 / 2028
Garen,51.1,1530 / 1467
Talon,51.1,747 / 714
Udyr,51.0,3261 / 3131
Renekton,51.0,589 / 565
Malzahar,51.0,206 / 198
Riven,50.9,1050 / 1011
Warwick,50.9,1047 / 1011
Skarner,50.6,2706 / 2643
Pantheon,50.6,2157 / 2109
Nidalee,50.5,1204 / 1178
Evelynn,50.5,674 / 661
Tryndamere,50.4,1179 / 1162
Jarvan IV,50.1,999 / 996
Rammus,50.1,690 / 687
Camille,50.0,1211 / 1213
Urgot,49.9,5463 / 5480
Zed,49.9,938 / 941
Sion,49.9,903 / 907
Elise,49.8,906 / 914
Fizz,49.7,290 / 294
Lissandra,49.7,97 / 98
Singed,49.5,1016 / 1037
Fiddlesticks,49.5,156 / 159
Karma,49.4,2555 / 2614
Nunu,49.4,846 / 867
Zyra,49.4,173 / 177
Mordekaiser,49.3,370 / 380
Nocturne,48.9,406 / 425
Vi,48.7,38 / 40
Lee Sin,48.6,1203 / 1273
Xayah,48.6,1154 / 1222
Thresh,48.6,1152 / 1218
Qiyana,48.6,376 / 398
Pyke,48.5,3093 / 3278
Darius,48.4,1033 / 1103
Veigar,48.4,479 / 511
Caitlyn,48.3,542 / 581
Aatrox,48.3,290 / 310
Ryze,48.1,847 / 915
Illaoi,48.0,1510 / 1639
Zoe,48.0,774 / 840
Trundle,48.0,766 / 830
Rek'Sai,48.0,486 / 526
Aurelion Sol,48.0,409 / 443
Hecarim,47.8,1289 / 1409
Swain,47.6,233 / 257
Ashe,47.5,1134 / 1253
Aphelios,47.3,2766 / 3080
Kog'Maw,47.3,427 / 475
Amumu,47.3,408 / 455
Master Yi,47.2,821 / 919
Zilean,47.1,643 / 722
Brand,47.0,824 / 931
Kha'Zix,47.0,527 / 594
Teemo,47.0,39 / 44
Taric,46.9,488 / 552
Ivern,46.7,600 / 686
Nasus,46.7,347 / 396
Kled,46.7,157 / 179
Anivia,46.4,522 / 604
Akali,46.4,509 / 589
Draven,46.3,187 / 217
Tristana,46.2,158 / 184
Graves,46.1,1299 / 1519
Sona,46.0,819 / 961
Olaf,46.0,414 / 486
Jax,45.6,136 / 162
Annie,45.5,133 / 159
Jhin,45.3,134 / 162
Sylas,45.2,424 / 515
Viktor,45.0,138 / 169
Irelia,44.7,2006 / 2477
Twitch,44.6,684 / 849
Gragas,44.4,96 / 120
Fiora,44.3,488 / 613
Neeko,44.3,199 / 250
Rengar,44.3,82 / 103
Yuumi,44.1,927 / 1173
Xin Zhao,43.9,108 / 138
Jinx,43.7,569 / 733
Shaco,43.6,267 / 346
Miss Fortune,43.4,367 / 478
Xerath,43.3,1493 / 1954
Vayne,43.2,364 / 479
Kai'Sa,42.9,232 / 309
Yasuo,42.7,930 / 1248
Varus,42.4,483 / 655
Soraka,42.3,232 / 316
Kalista,41.4,210 / 297
Ezreal,41.1,431 / 618
Azir,41.0,170 / 245
Gnar,40.9,149 / 215
Orianna,40.8,505 / 733
Senna,40.7,2019 / 2941
Janna,40.6,439 / 643
Vel'Koz,40.2,134 / 199
Heimerdinger,40.1,65 / 97
Yorick,39.2,31 / 48
Cassiopeia,39.1,276 / 430
Corki,38.9,170 / 267
Kindred,38.6,76 / 121
Jayce,38.5,85 / 136
Nami,38.3,167 / 269
Morgana,38.1,173 / 281
Twisted Fate,37.8,168 / 277
Lux,37.8,153 / 252
Kayle,37.7,26 / 43
Lucian,37.4,85 / 142
Kennen,37.1,137 / 232
Sivir,36.6,52 / 90
Shyvana,35.1,92 / 170
Gangplank,34.6,222 / 420
Lulu,34.4,155 / 296
Ziggs,34.2,38 / 73
Taliyah,31.5,58 / 126
Rumble,27.5,11 / 29
