Champion name,Win rate(%),Wins / losses
Karthus,57.3,9033 / 6734
Sejuani,54.4,1253 / 1050
Nautilus,53.8,6646 / 5706
Dr. Mundo,53.7,4325 / 3731
Katarina,53.7,270 / 233
Cho'Gath,53.5,2678 / 2331
Malphite,53.4,7780 / 6799
Volibear,53.4,1329 / 1162
Bard,53.0,1202 / 1065
LeBlanc,53.0,250 / 222
Alistar,52.9,2612 / 2327
Sett,52.8,1655 / 1480
Quinn,52.7,1157 / 1039
Tahm Kench,52.7,89 / 80
Kassadin,52.5,1106 / 999
Diana,52.5,359 / 325
Vladimir,52.3,539 / 492
Leona,52.3,388 / 354
Shen,52.1,5209 / 4783
Poppy,52.1,963 / 886
Maokai,52.0,1233 / 1138
Syndra,52.0,637 / 589
Ahri,51.7,2904 / 2714
Ornn,51.6,1661 / 1559
Talon,51.6,691 / 647
Malzahar,51.6,188 / 176
Blitzcrank,51.4,935 / 883
Wukong,51.4,930 / 879
Rakan,51.3,5129 / 4877
Braum,51.3,1985 / 1886
Zac,51.1,4496 / 4303
Renekton,51.1,526 / 504
Galio,51.0,5360 / 5160
Udyr,51.0,3009 / 2896
Warwick,51.0,983 / 945
Garen,50.9,1403 / 1355
Nidalee,50.9,1167 / 1124
Riven,50.9,993 / 959
Pantheon,50.7,2045 / 1992
Ekko,50.7,1104 / 1073
Vi,50.7,36 / 35
Evelynn,50.6,645 / 629
Skarner,50.5,2517 / 2463
Rammus,50.4,645 / 636
Camille,50.3,1135 / 1121
Jarvan IV,50.2,949 / 941
Urgot,50.0,5142 / 5146
Zed,50.0,872 / 872
Tryndamere,49.7,1080 / 1091
Nocturne,49.7,395 / 400
Elise,49.6,816 / 828
Fizz,49.6,279 / 284
Karma,49.5,2404 / 2452
Nunu,49.5,790 / 805
Zyra,49.5,164 / 167
Fiddlesticks,49.5,142 / 145
Sion,49.4,823 / 843
Singed,49.2,937 / 969
Veigar,48.9,449 / 469
Lee Sin,48.8,1131 / 1186
Xayah,48.7,1071 / 1130
Mordekaiser,48.7,344 / 362
Ryze,48.6,795 / 842
Pyke,48.5,2909 / 3090
Thresh,48.5,1073 / 1141
Illaoi,48.4,1462 / 1559
Lissandra,48.4,91 / 97
Aatrox,48.2,273 / 293
Darius,48.0,970 / 1050
Rek'Sai,48.0,446 / 483
Zoe,47.9,738 / 803
Trundle,47.9,704 / 767
Caitlyn,47.9,494 / 537
Hecarim,47.8,1207 / 1319
Qiyana,47.8,357 / 390
Ashe,47.6,1066 / 1172
Master Yi,47.6,778 / 858
Kog'Maw,47.6,391 / 430
Aurelion Sol,47.6,377 / 415
Brand,47.5,766 / 846
Amumu,47.5,374 / 414
Zilean,47.4,612 / 678
Aphelios,47.2,2600 / 2907
Swain,47.2,214 / 239
Draven,47.1,171 / 192
Ivern,47.0,563 / 635
Akali,46.7,493 / 563
Anivia,46.6,489 / 561
Taric,46.5,455 / 523
Kled,46.4,143 / 165
Kha'Zix,46.3,485 / 563
Sona,46.1,788 / 923
Olaf,46.1,392 / 459
Nasus,46.1,315 / 369
Tristana,46.0,149 / 175
Viktor,45.9,124 / 146
Graves,45.8,1209 / 1433
Annie,45.8,121 / 143
Rengar,45.7,79 / 94
Teemo,45.6,36 / 43
Sylas,44.9,394 / 484
Jax,44.9,122 / 150
Jhin,44.7,123 / 152
Twitch,44.6,629 / 781
Irelia,44.5,1852 / 2310
Yuumi,44.5,874 / 1091
Fiora,44.2,465 / 588
Neeko,43.8,185 / 237
Jinx,43.7,542 / 697
Miss Fortune,43.4,357 / 466
Xerath,43.2,1408 / 1848
Xin Zhao,43.2,99 / 130
Shaco,42.9,246 / 328
Yasuo,42.8,880 / 1175
Gragas,42.8,89 / 119
Kai'Sa,42.6,214 / 288
Soraka,42.2,219 / 300
Vayne,42.1,330 / 453
Varus,41.9,453 / 628
Kalista,41.6,199 / 279
Senna,40.9,1903 / 2750
Orianna,40.9,479 / 691
Janna,40.8,423 / 614
Azir,40.8,160 / 232
Ezreal,40.4,393 / 579
Gnar,40.4,138 / 204
Yorick,39.7,31 / 47
Heimerdinger,39.5,60 / 92
Corki,39.4,161 / 248
Vel'Koz,39.3,118 / 182
Cassiopeia,39.2,259 / 402
Twisted Fate,38.4,163 / 262
Jayce,38.4,78 / 125
Kindred,38.2,66 / 107
Kayle,38.2,26 / 42
Lux,38.1,142 / 231
Morgana,38.0,164 / 268
Lucian,38.0,81 / 132
Nami,37.9,157 / 257
Kennen,36.4,124 / 217
Sivir,35.6,47 / 85
Shyvana,35.5,88 / 160
Ziggs,34.6,36 / 68
Gangplank,34.0,214 / 415
Lulu,33.7,145 / 285
Taliyah,29.3,48 / 116
Rumble,25.0,9 / 27
