Champion name,Win rate(%),Wins / losses
Karthus,58.1,6007 / 4327
LeBlanc,57.7,161 / 118
Kassadin,54.9,558 / 459
Sett,54.1,1107 / 941
Nautilus,53.9,4597 / 3925
Dr. Mundo,53.8,2863 / 2461
Malphite,53.6,5280 / 4565
Malzahar,53.4,141 / 123
Talon,53.3,329 / 288
Maokai,53.2,879 / 773
Sejuani,53.2,824 / 725
Katarina,53.2,168 / 148
Cho'Gath,53.1,1777 / 1569
Bard,53.1,690 / 609
Alistar,52.7,1834 / 1646
Quinn,52.7,607 / 545
Shen,52.6,3422 / 3078
Diana,52.5,160 / 145
Volibear,52.4,774 / 704
Rammus,52.2,464 / 425
Poppy,52.1,650 / 597
Wukong,52.1,583 / 535
Syndra,52.1,402 / 370
Ahri,51.9,1758 / 1632
Braum,51.9,1337 / 1237
Rakan,51.8,3492 / 3248
Ornn,51.5,1131 / 1063
Blitzcrank,51.5,668 / 628
Tahm Kench,51.5,67 / 63
Nidalee,51.4,875 / 827
Renekton,51.4,340 / 321
Veigar,51.4,321 / 304
Leona,51.3,290 / 275
Jarvan IV,51.2,700 / 668
Zac,51.1,3165 / 3031
Ekko,51.1,632 / 605
Vladimir,51.1,378 / 362
Udyr,51.0,2019 / 1943
Pantheon,51.0,1462 / 1404
Warwick,50.9,669 / 646
Riven,50.9,637 / 614
Zed,50.9,582 / 561
Evelynn,50.9,468 / 451
Camille,50.7,769 / 748
Skarner,50.6,1572 / 1534
Galio,50.5,3631 / 3559
Nocturne,50.5,322 / 316
Garen,50.4,879 / 864
Singed,50.4,712 / 702
Urgot,50.3,3637 / 3591
Tryndamere,50.1,728 / 726
Fiddlesticks,50.0,93 / 93
Sion,49.8,518 / 523
Elise,49.7,466 / 472
Brand,49.6,508 / 517
Xayah,49.5,711 / 726
Karma,49.2,1698 / 1756
Ryze,49.2,566 / 584
Illaoi,48.9,1105 / 1156
Nunu,48.8,556 / 583
Lee Sin,48.6,802 / 848
Zyra,48.6,121 / 128
Darius,48.4,727 / 775
Zoe,48.4,632 / 673
Pyke,48.3,1991 / 2133
Swain,48.3,155 / 166
Ashe,48.2,763 / 820
Fizz,48.2,205 / 220
Mordekaiser,48.0,244 / 264
Trundle,47.8,475 / 519
Aatrox,47.8,215 / 235
Lissandra,47.8,88 / 96
Zilean,47.5,446 / 492
Kog'Maw,47.5,297 / 328
Amumu,47.5,252 / 279
Thresh,47.4,709 / 786
Master Yi,47.4,530 / 589
Rek'Sai,47.4,297 / 329
Ivern,47.3,380 / 423
Viktor,47.3,87 / 97
Hecarim,47.1,863 / 968
Anivia,47.1,361 / 406
Aphelios,47.0,1845 / 2080
Aurelion Sol,47.0,255 / 288
Qiyana,46.8,233 / 265
Teemo,46.4,32 / 37
Graves,46.3,874 / 1012
Caitlyn,46.3,345 / 400
Kayle,46.3,25 / 29
Jhin,46.2,90 / 105
Draven,46.1,118 / 138
Nasus,45.9,221 / 261
Kled,45.9,79 / 93
Taric,45.8,274 / 324
Annie,45.8,70 / 83
Xin Zhao,45.7,84 / 100
Kha'Zix,45.6,341 / 406
Shaco,45.6,196 / 234
Sylas,45.5,315 / 377
Twitch,45.4,434 / 522
Akali,45.4,331 / 398
Irelia,45.2,1363 / 1655
Tristana,44.9,115 / 141
Olaf,44.8,268 / 330
Vi,44.7,21 / 26
Sona,44.6,540 / 672
Soraka,44.4,147 / 184
Fiora,44.3,366 / 461
Yuumi,44.2,657 / 830
Jinx,44.1,424 / 538
Rengar,44.0,62 / 79
Jax,43.9,83 / 106
Miss Fortune,43.6,295 / 382
Xerath,43.5,1119 / 1452
Yasuo,43.5,665 / 864
Kai'Sa,42.9,167 / 222
Ezreal,42.5,313 / 423
Azir,42.1,134 / 184
Neeko,41.7,135 / 189
Janna,41.6,339 / 475
Yorick,41.2,28 / 40
Varus,41.1,328 / 470
Vel'Koz,41.0,75 / 108
Corki,40.8,137 / 199
Vayne,40.7,238 / 347
Kalista,40.7,155 / 226
Gragas,40.6,63 / 92
Heimerdinger,40.4,42 / 62
Senna,40.3,1348 / 2001
Orianna,40.2,365 / 544
Cassiopeia,40.1,201 / 300
Morgana,39.6,132 / 201
Twisted Fate,38.6,125 / 199
Gnar,38.5,84 / 134
Kennen,37.9,107 / 175
Kindred,37.4,52 / 87
Lux,37.1,79 / 134
Nami,36.8,125 / 215
Lucian,36.6,56 / 97
Shyvana,34.6,53 / 100
Lulu,33.1,117 / 236
Jayce,33.1,41 / 83
Gangplank,32.1,159 / 336
Ziggs,32.1,27 / 57
Sivir,32.0,33 / 70
Taliyah,28.8,30 / 74
Rumble,19.4,6 / 25
