Champion name,Win rate(%),Wins / losses
Ivern,56.1,11203 / 8773
Ahri,54.6,24210 / 20167
Neeko,54.3,11761 / 9885
Rakan,54.1,12609 / 10680
Senna,54.1,5016 / 4250
Sett,54.0,12530 / 10686
Lillia,53.9,2502 / 2139
Aphelios,53.7,7695 / 6622
Lulu,53.6,7090 / 6149
Sejuani,53.5,7929 / 6893
Aurelion Sol,53.5,2098 / 1822
Jarvan IV,53.1,4548 / 4023
Qiyana,53.1,4440 / 3920
Ryze,52.7,3905 / 3502
Soraka,52.7,1795 / 1614
Nautilus,52.5,13700 / 12398
Pantheon,52.4,4745 / 4316
Karma,52.2,4957 / 4546
Cassiopeia,52.2,1824 / 1669
Garen,52.1,3839 / 3528
Swain,52.1,2551 / 2346
Xayah,51.4,10225 / 9661
Kog'Maw,51.4,3037 / 2875
Maokai,51.3,9574 / 9083
Galio,51.2,4824 / 4590
Akali,51.2,4250 / 4048
Diana,51.2,1943 / 1850
Shen,51.1,6432 / 6164
Cho'Gath,51.1,4251 / 4076
Janna,51.1,2504 / 2392
Heimerdinger,51.1,939 / 898
Camille,51.0,4305 / 4143
Fiora,51.0,1987 / 1908
Katarina,50.9,2280 / 2199
Poppy,50.8,6270 / 6079
Fizz,50.8,2022 / 1962
Riven,50.7,2771 / 2697
Urgot,50.7,1330 / 1295
Tryndamere,50.7,946 / 920
Miss Fortune,50.6,3149 / 3073
Irelia,50.6,2158 / 2105
Quinn,50.6,2019 / 1974
Kassadin,50.4,5229 / 5154
Talon,50.4,2297 / 2261
Nidalee,50.4,1576 / 1553
Ornn,50.3,7562 / 7467
Renekton,50.2,17209 / 17084
Blitzcrank,50.2,7079 / 7025
Thresh,50.2,3553 / 3520
Wukong,50.2,3343 / 3316
Zoe,50.2,2894 / 2870
Pyke,50.1,16021 / 15949
Yasuo,50.0,5744 / 5746
Zed,50.0,2714 / 2713
Ekko,49.8,12947 / 13040
Bard,49.8,12173 / 12274
Caitlyn,49.7,3519 / 3566
Kai'Sa,49.6,5213 / 5304
Sona,49.6,2276 / 2311
Taliyah,49.5,521 / 531
Jinx,49.4,3402 / 3482
Lee Sin,49.4,2619 / 2684
Elise,49.4,1295 / 1325
LeBlanc,49.3,3855 / 3962
Nasus,49.3,1359 / 1398
Hecarim,49.2,1057 / 1090
Tahm Kench,49.1,1897 / 1964
Evelynn,49.1,1411 / 1463
Taric,49.1,690 / 714
Rammus,49.0,1370 / 1426
Amumu,48.9,2139 / 2237
Vi,48.9,1513 / 1584
Vayne,48.8,2342 / 2455
Draven,48.8,2330 / 2449
Lucian,48.7,2545 / 2683
Sivir,48.7,1268 / 1335
Darius,48.6,2087 / 2211
Kled,48.6,836 / 884
Ziggs,48.4,766 / 818
Twitch,48.3,4447 / 4769
Leona,48.3,2987 / 3192
Ezreal,48.2,4434 / 4772
Aatrox,48.0,2985 / 3228
Jhin,48.0,2301 / 2492
Anivia,48.0,535 / 579
Nami,47.9,1775 / 1934
Rengar,47.9,1103 / 1202
Gangplank,47.8,1528 / 1666
Morgana,47.7,2254 / 2471
Gnar,47.7,633 / 693
Dr. Mundo,47.6,2003 / 2206
Zilean,47.6,850 / 935
Shaco,47.5,559 / 618
Nunu,47.4,6718 / 7452
Corki,47.4,1055 / 1172
Jax,47.3,1040 / 1160
Yorick,47.3,667 / 742
Volibear,47.2,6341 / 7080
Varus,47.2,1935 / 2168
Kayn,47.0,2011 / 2270
Rek'Sai,47.0,1414 / 1593
Rumble,46.8,829 / 944
Orianna,46.7,916 / 1046
Mordekaiser,46.6,1899 / 2173
Malphite,46.6,1560 / 1789
Illaoi,46.6,414 / 474
Sylas,46.4,1597 / 1844
Gragas,46.4,1100 / 1271
Yuumi,46.2,2140 / 2488
Azir,46.1,810 / 946
Ashe,45.8,2483 / 2940
Vladimir,45.8,2271 / 2684
Tristana,45.8,1371 / 1621
Udyr,45.6,1226 / 1463
Zyra,45.6,575 / 685
Graves,45.5,1417 / 1699
Nocturne,45.4,906 / 1090
Kha'Zix,45.4,769 / 925
Kennen,45.4,584 / 702
Viktor,45.3,880 / 1061
Veigar,45.2,1327 / 1608
Shyvana,45.2,1063 / 1288
Trundle,45.1,1116 / 1358
Warwick,44.9,2808 / 3439
Sion,44.9,1069 / 1311
Singed,44.8,1771 / 2184
Braum,44.8,1702 / 2098
Kalista,44.8,1464 / 1804
Kindred,44.8,609 / 751
Skarner,44.7,348 / 430
Jayce,44.5,1349 / 1682
Brand,44.5,825 / 1031
Olaf,44.4,937 / 1172
Alistar,44.3,1898 / 2385
Syndra,44.1,1778 / 2252
Fiddlesticks,44.0,1047 / 1335
Vel'Koz,43.6,963 / 1246
Xerath,43.2,498 / 656
Zac,43.1,2131 / 2816
Annie,42.8,960 / 1285
Master Yi,42.7,821 / 1103
Malzahar,42.4,442 / 601
Teemo,41.6,774 / 1087
Karthus,41.4,13998 / 19845
Kayle,40.9,416 / 601
Xin Zhao,40.2,285 / 424
Lissandra,38.6,219 / 348
Twisted Fate,38.5,527 / 841
Lux,38.2,481 / 777
