Champion name,Win rate(%),Wins / losses
Ivern,56.5,8451 / 6519
Ahri,54.7,19331 / 16037
Rakan,54.5,9638 / 8059
Neeko,54.5,9146 / 7627
Lulu,54.2,5219 / 4402
Senna,54.2,3758 / 3176
Lillia,54.2,1867 / 1578
Sett,53.9,9694 / 8282
Sejuani,53.8,6273 / 5394
Aphelios,53.6,5672 / 4904
Aurelion Sol,53.5,1537 / 1338
Qiyana,53.3,3427 / 2998
Jarvan IV,53.2,3236 / 2845
Ryze,52.7,3080 / 2769
Nautilus,52.6,10710 / 9653
Karma,52.5,3929 / 3561
Cassiopeia,52.5,1395 / 1260
Soraka,52.5,1303 / 1181
Pantheon,52.3,3679 / 3358
Garen,52.3,2848 / 2597
Swain,51.8,2038 / 1894
Xayah,51.7,7907 / 7390
Maokai,51.7,7553 / 7052
Camille,51.7,3297 / 3079
Diana,51.6,1517 / 1421
Kog'Maw,51.4,2166 / 2044
Janna,51.4,1947 / 1841
Galio,51.1,3648 / 3486
Akali,51.1,3273 / 3135
Fiora,51.1,1525 / 1459
Fizz,51.0,1585 / 1522
Shen,50.9,4947 / 4780
Riven,50.9,2197 / 2123
Tryndamere,50.9,672 / 648
Cho'Gath,50.8,3265 / 3159
Ornn,50.7,6008 / 5852
Katarina,50.7,1800 / 1749
Nidalee,50.6,1332 / 1303
Wukong,50.5,2582 / 2529
Zed,50.5,2129 / 2089
Quinn,50.5,1598 / 1569
Poppy,50.4,4968 / 4882
Heimerdinger,50.4,706 / 694
Miss Fortune,50.3,2435 / 2403
Urgot,50.3,1020 / 1006
Talon,50.2,1824 / 1806
Renekton,50.1,13559 / 13516
Pyke,50.1,12796 / 12742
Blitzcrank,50.1,5702 / 5669
Yasuo,50.1,4431 / 4413
Kassadin,50.1,4086 / 4075
Zoe,50.0,2301 / 2303
Sona,50.0,1654 / 1653
Ekko,49.9,10238 / 10279
Bard,49.9,9751 / 9798
Jinx,49.9,2626 / 2637
Irelia,49.9,1681 / 1687
Nasus,49.8,1056 / 1064
Thresh,49.7,2768 / 2798
Kai'Sa,49.5,4126 / 4216
Taliyah,49.4,408 / 418
Sivir,49.3,1005 / 1032
Ziggs,49.3,583 / 599
Draven,49.2,1807 / 1863
Tahm Kench,49.2,1538 / 1586
Vi,49.2,1222 / 1261
Taric,49.2,503 / 520
Lee Sin,49.1,2043 / 2117
Lucian,49.1,1940 / 2010
Twitch,49.0,3461 / 3600
Evelynn,49.0,1123 / 1167
LeBlanc,48.9,3040 / 3182
Caitlyn,48.9,2657 / 2777
Amumu,48.9,1711 / 1788
Rammus,48.9,1094 / 1141
Elise,48.8,1022 / 1074
Leona,48.5,2420 / 2565
Aatrox,48.5,2309 / 2456
Vayne,48.5,1780 / 1890
Gnar,48.5,518 / 550
Anivia,48.5,410 / 436
Ezreal,48.2,3470 / 3730
Jhin,48.2,1809 / 1947
Darius,48.2,1616 / 1735
Hecarim,48.1,842 / 909
Jax,47.9,799 / 868
Zilean,47.9,649 / 707
Dr. Mundo,47.8,1661 / 1811
Kled,47.7,608 / 666
Morgana,47.6,1765 / 1940
Gangplank,47.6,1207 / 1328
Orianna,47.6,671 / 740
Nunu,47.5,5397 / 5959
Varus,47.4,1492 / 1654
Rengar,47.3,836 / 932
Nami,47.0,1354 / 1527
Malphite,47.0,1222 / 1376
Rek'Sai,47.0,1127 / 1272
Corki,47.0,763 / 861
Yorick,47.0,446 / 502
Volibear,46.8,5026 / 5719
Illaoi,46.8,360 / 410
Shaco,46.7,403 / 460
Kayn,46.6,1570 / 1799
Mordekaiser,46.4,1501 / 1734
Yuumi,46.3,1643 / 1902
Kha'Zix,46.3,611 / 708
Zyra,46.3,454 / 527
Sylas,46.2,1183 / 1378
Rumble,46.0,645 / 757
Ashe,45.9,1929 / 2273
Gragas,45.8,839 / 994
Kennen,45.8,454 / 538
Vladimir,45.7,1786 / 2123
Graves,45.7,1151 / 1367
Shyvana,45.6,833 / 993
Tristana,45.4,1060 / 1277
Azir,45.3,545 / 657
Kindred,45.3,468 / 565
Skarner,45.3,298 / 360
Jayce,45.1,1111 / 1352
Udyr,45.1,978 / 1191
Brand,45.1,631 / 767
Singed,45.0,1408 / 1724
Nocturne,44.9,698 / 857
Kalista,44.8,1132 / 1392
Trundle,44.8,842 / 1039
Veigar,44.7,1033 / 1279
Sion,44.7,825 / 1019
Warwick,44.6,2255 / 2799
Viktor,44.6,570 / 709
Syndra,44.4,1409 / 1767
Braum,44.3,1385 / 1740
Fiddlesticks,44.3,796 / 999
Olaf,44.2,701 / 885
Alistar,44.1,1573 / 1991
Master Yi,43.8,634 / 815
Vel'Koz,43.2,720 / 946
Xerath,43.2,380 / 500
Zac,43.0,1729 / 2294
Teemo,42.9,631 / 841
Malzahar,42.5,321 / 435
Annie,42.0,734 / 1015
Karthus,41.1,11434 / 16414
Kayle,39.8,291 / 440
Lissandra,39.7,195 / 296
Twisted Fate,39.6,426 / 649
Xin Zhao,39.6,182 / 278
Lux,37.2,357 / 602
