Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Cho'Gath,2764,2234,0,0,570,433,2093,1337,0,0
Xayah,0,0,0,0,0,0,4310,3950,0,0
Twitch,0,0,0,0,0,0,1614,1484,0,0
Jinx,0,0,0,0,0,0,1600,1564,0,0
Kog'Maw,0,0,0,0,0,0,532,408,0,0
Ahri,161,117,0,0,2366,2016,1378,1109,0,0
Kalista,0,0,0,0,0,0,52,22,0,0
Ezreal,0,0,0,0,38,42,287,272,0,0
Caitlyn,0,0,0,0,0,0,1366,1252,0,0
Senna,124,61,0,0,2195,1521,3442,2752,867,612
Lulu,1208,705,0,0,4,9,0,0,1387,1071
Sona,799,545,0,0,0,0,7,8,0,0
Yone,202,147,0,0,928,845,74,68,0,0
Camille,2211,2115,0,0,0,0,0,0,0,0
Yasuo,518,457,0,0,1818,1616,234,266,0,0
Aurelion Sol,0,0,5,9,1172,875,0,0,0,0
Qiyana,182,188,1,0,1801,1526,0,0,0,0
Nidalee,0,0,111,92,498,433,0,0,0,0
Orianna,0,0,0,0,73,30,0,0,0,0
Kennen,275,292,0,0,59,35,0,0,0,0
Zoe,0,0,0,0,6,6,0,0,0,0
Xerath,0,0,0,0,1,5,3,1,0,0
Jarvan IV,201,163,4544,3385,1224,1046,0,0,60,41
Nunu,0,0,645,709,0,0,0,0,292,360
Vi,0,0,149,137,0,0,0,0,0,0
Rakan,0,0,941,855,0,0,0,0,6205,5290
Pyke,0,0,291,214,78,57,0,0,5691,5162
Poppy,122,144,314,250,0,0,0,0,91,71
Sejuani,48,50,2822,2410,0,0,0,0,134,154
Morgana,0,0,0,0,0,0,0,0,191,189
Thresh,0,0,0,0,0,0,0,0,329,300
Varus,33,33,0,0,0,0,16,36,8,14
Ivern,0,0,8332,6423,0,0,0,0,0,0
Nautilus,0,0,5793,4505,0,0,0,0,1699,1335
Evelynn,0,0,279,309,0,0,0,0,0,0
Maokai,458,383,4206,3850,0,0,0,0,76,71
Sett,802,748,96,87,202,206,0,0,949,720
Blitzcrank,0,0,0,0,0,0,0,0,117,142
Urgot,357,260,0,0,0,0,0,0,0,0
Jayce,50,65,0,0,0,0,0,0,0,0
Renekton,2643,2442,382,466,18,5,0,0,0,0
Lucian,15,16,0,0,149,123,366,398,0,0
Aatrox,9,3,0,0,0,0,0,0,0,0
Ryze,1716,1474,0,0,1111,950,0,0,0,0
Zac,0,0,256,308,0,0,0,0,0,0
Volibear,728,635,1552,1592,0,0,0,0,0,0
Amumu,5,5,213,254,0,0,0,0,8,7
Warwick,0,0,142,170,0,0,0,0,0,0
Galio,532,421,0,0,1633,1287,0,0,5,7
Lillia,244,181,374,390,596,473,0,0,0,0
Kai'Sa,0,0,0,0,8,15,1086,985,0,0
Aphelios,0,0,0,0,0,0,6930,5738,0,0
Singed,0,1,0,0,0,0,104,153,0,0
Neeko,53,55,0,0,213,200,1658,1278,0,0
Dr. Mundo,48,45,0,0,0,0,0,1,0,0
Garen,2481,2162,0,0,0,0,72,88,0,0
Tryndamere,37,36,139,115,256,251,0,0,0,0
Udyr,0,0,120,133,0,0,0,0,0,0
Bard,0,0,0,0,0,0,0,0,2607,2432
Leona,0,0,71,39,0,0,0,0,379,433
Zyra,0,0,0,0,0,0,0,0,0,1
Ekko,252,199,0,0,2266,1970,28,33,0,0
Malphite,6,3,0,0,10,4,18,24,0,0
Irelia,85,85,0,0,0,0,0,0,0,0
Lissandra,23,61,0,0,0,0,0,0,0,0
Karma,244,207,0,0,0,0,0,0,0,0
