Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1541 LP,57.7,1225 / 897,MolscarZX
#3,ADC,Impx,Challenger - 1395 LP,60.6,1517 / 986,Choi
#4,Jungle,tarzaned,Challenger - 997 LP,59.2,510 / 351,Tyler1
#5,Support,HelpingX,Challenger - 917 LP,58.4,1314 / 935,Felixxx
#6,Top,Heimerdonger,Challenger - 897 LP,56.2,1919 / 1498,TimoMacDonut
#7,Mid,Jarl Mid,Challenger - 886 LP,58.9,1331 / 927,Jarl
#8,Mid,Etosh,Challenger - 769 LP,54.5,1538 / 1285,Etosh
#9,Jungle,AttSeeker,Challenger - 737 LP,56.4,965 / 747,PaxVan
#10,Jungle,sandbox5,Challenger - 677 LP,56.1,1095 / 858,
#11,ADC,Cryhard II,Challenger - 677 LP,53.9,1693 / 1450,roysiggi
#12,Support,Fekker,Challenger - 648 LP,54.6,1624 / 1351,Key
#13,Jungle,Canyon,Challenger - 645 LP,58.1,1459 / 1053,YamatoCannon
#14,Jungle,Stupid Jungler,Challenger - 635 LP,59.2,1195 / 823,PooPooPeePee
#15,Jungle,Sanga,Challenger - 628 LP,54.7,2207 / 1826,EMFyels
#16,Mid,PawNx,Challenger - 625 LP,54.4,1615 / 1355,Choi
#17,Jungle,Wakes,Challenger - 603 LP,57.3,1566 / 1165,alim
#18,Support,unicornpetpetuwu,Challenger - 587 LP,53.6,1551 / 1342,GamerGirls
#19,Jungle,Nunu V2,Challenger - 584 LP,56.6,1154 / 886,willchung1024
#20,Top,Diablo,Challenger - 581 LP,53.4,1862 / 1625,Kyzent
#21,Jungle,Prime Bengi,Challenger - 573 LP,59.4,1072 / 734,LDK
#22,Jungle,Shitfeather,Challenger - 568 LP,56.7,1245 / 949,hiroli
#23,Mid,midkek,Challenger - 563 LP,52.5,1712 / 1549,redeemer
#24,Mid,Choky,Challenger - 551 LP,54.0,1607 / 1367,Key
#25,Top,Bijou,Challenger - 550 LP,51.6,1864 / 1745,EMFyels
#26,Mid,Chovy,Challenger - 536 LP,54.9,1413 / 1160,TheStriker9
#27,Jungle,QQ Nino,Challenger - 533 LP,54.2,1404 / 1185,Futaro
#28,Jungle,Umbral,Challenger - 516 LP,54.6,1322 / 1100,Indoraps
#29,Support,xplayz4dayz,Challenger - 515 LP,56.6,1143 / 876,froggen
#30,Support,Aeryn,Challenger - 514 LP,54.0,1476 / 1257,WildChoas
#31,ADC,botkek,Challenger - 512 LP,53.1,2067 / 1827,redeemer
#32,Jungle,Iris,Challenger - 508 LP,54.5,1576 / 1317,WildChoas
#33,Support,Dibbs,Challenger - 485 LP,54.1,1292 / 1096,MaverickG
#34,Mid,The_Ghost16,Challenger - 485 LP,53.9,1226 / 1050,Sb1
#35,Support,Princess,Challenger - 480 LP,53.1,1890 / 1671,Princess
#36,Support,Keria,Challenger - 469 LP,52.5,1430 / 1296,TheStriker9
#37,ADC,NewMeta,Challenger - 465 LP,52.8,2131 / 1907,moxir
#38,Support,SupBot,Challenger - 461 LP,53.2,1504 / 1323,TangilBOT
#39,ADC,sandbox15,Challenger - 459 LP,53.4,1577 / 1374,
#40,ADC,Puki style23,Challenger - 453 LP,53.0,1360 / 1208,Klorellv4
#41,Top,Finch,Challenger - 451 LP,52.3,1222 / 1116,LumiFumi
#42,Mid,EMFyels,Challenger - 448 LP,53.5,1963 / 1706,EMFyels
#43,Top,Alistar top,Challenger - 446 LP,54.7,1190 / 984,roysiggi 2 
#44,Top,Salsa,Challenger - 442 LP,52.0,2383 / 2204,YungYiga
#45,Top,sandbox0,Challenger - 435 LP,53.7,1370 / 1181,
#46,Top,Craq,Challenger - 425 LP,53.8,3447 / 2959,moxir
#47,ADC,Ree-ason,Challenger - 421 LP,51.8,1793 / 1669,hmphree
#48,Mid,LeSnek,Challenger - 420 LP,52.4,1325 / 1203,LS
#49,Mid,sandbox10,Challenger - 414 LP,53.5,1316 / 1145,
#50,ADC,Rabbit4,Challenger - 414 LP,54.8,1206 / 995,willchungtester
#51,Support,ReaganHau,Grandmaster - 413 LP,51.9,1148 / 1066,reaganhau
#52,Support,DieFliegendeKuh,Grandmaster - 413 LP,53.8,1508 / 1295,doofboy13
#53,Jungle,PiolsJg,Grandmaster - 411 LP,56.3,1017 / 791,Piols2
#54,ADC,-200 years,Grandmaster - 408 LP,53.5,1330 / 1156,aquietghost
#55,ADC,Carrot,Grandmaster - 391 LP,52.2,1212 / 1110,Haram
#56,Jungle,Moxir,Grandmaster - 390 LP,53.2,2024 / 1782,moxir
#57,Mid,Tupac,Grandmaster - 388 LP,54.0,1185 / 1010,Pranceof
#58,Mid,Mephisto,Grandmaster - 386 LP,53.1,1513 / 1338,Zettohail
#59,Support,Kaflax,Grandmaster - 385 LP,53.8,1323 / 1138,Kawax
#60,Top,Kingen,Grandmaster - 385 LP,53.8,1127 / 967,Maffayoo
#61,Jungle,Freja,Grandmaster - 378 LP,54.5,1162 / 972,ornstein123
#62,ADC,Viyo,Grandmaster - 373 LP,51.7,1250 / 1166,Xcotch
#63,Top,DoinB,Grandmaster - 371 LP,53.5,1256 / 1093,LordArtos
#64,Support,Rookie,Grandmaster - 368 LP,53.2,1451 / 1278,LordArtos
#65,Top,Fantasy,Grandmaster - 367 LP,52.6,1337 / 1206,WildChoas
#66,Support,JoseJose,Grandmaster - 362 LP,52.7,1526 / 1371,tytn
#67,ADC,Teal,Grandmaster - 361 LP,52.0,1678 / 1549,cmoney847
#68,Jungle,Prophet,Grandmaster - 361 LP,55.7,1106 / 880,Four
