Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1556 LP,57.8,1234 / 900,MolscarZX
#3,ADC,Impx,Challenger - 1346 LP,60.0,1574 / 1049,Choi
#4,Top,Heimerdonger,Challenger - 1046 LP,56.2,2058 / 1602,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 987 LP,58.8,537 / 376,Tyler1
#6,Support,HelpingX,Challenger - 917 LP,58.2,1421 / 1022,Felixxx
#7,Mid,Jarl Mid,Challenger - 889 LP,58.7,1425 / 1001,Jarl
#8,Jungle,Prime Bengi,Challenger - 832 LP,60.3,1205 / 792,LDK
#9,Jungle,AttSeeker,Challenger - 772 LP,56.5,1088 / 838,PaxVan
#10,Jungle,sandbox5,Challenger - 735 LP,56.4,1219 / 943,
#11,Mid,Etosh,Challenger - 729 LP,54.3,1751 / 1475,Etosh
#12,Support,unicornpetpetuwu,Challenger - 693 LP,54.1,1766 / 1500,GamerGirls
#13,ADC,Cryhard II,Challenger - 686 LP,53.9,1999 / 1712,roysiggi
#14,Jungle,Wakes,Challenger - 647 LP,57.2,1719 / 1284,alim
#15,Jungle,Stupid Jungler,Challenger - 643 LP,58.6,1338 / 947,PooPooPeePee
#16,Jungle,Nunu V2,Challenger - 616 LP,56.4,1288 / 997,willchung1024
#17,Top,Bijou,Challenger - 591 LP,52.0,2454 / 2269,EMFyels
#18,Jungle,Shitfeather,Challenger - 586 LP,56.5,1427 / 1097,hiroli
#19,Mid,PawNx,Challenger - 562 LP,53.7,1801 / 1550,Choi
#20,Jungle,Umbral,Challenger - 562 LP,54.9,1485 / 1222,Indoraps
#21,Top,Salsa,Challenger - 554 LP,52.0,2612 / 2407,YungYiga
#22,Jungle,Canyon,Challenger - 554 LP,57.1,1579 / 1185,YamatoCannon
#23,Mid,Choky,Challenger - 553 LP,54.2,1819 / 1539,Key
#24,ADC,Puki style23,Challenger - 548 LP,53.4,1747 / 1525,Klorellv4
#25,Mid,Chovy,Challenger - 543 LP,54.7,1593 / 1319,TheStriker9
#26,Support,Princess,Challenger - 535 LP,52.7,2233 / 2001,Princess
#27,Mid,Bournoff,Challenger - 533 LP,51.4,1558 / 1472,reaganhau
#28,Jungle,QQ Nino,Challenger - 528 LP,54.4,1854 / 1551,Futaro
#29,Top,sandbox0,Challenger - 527 LP,54.1,1601 / 1360,
#30,Jungle,Sanga,Challenger - 526 LP,54.5,2655 / 2217,EMFyels
#31,Support,xplayz4dayz,Challenger - 518 LP,56.0,1329 / 1044,froggen
#32,Top,Finch,Challenger - 509 LP,52.7,1454 / 1306,LumiFumi
#33,ADC,botkek,Challenger - 509 LP,52.9,2328 / 2073,redeemer
#34,Support,Aeryn,Challenger - 499 LP,53.7,1670 / 1438,WildChoas
#35,Top,Diablo,Challenger - 498 LP,53.1,2257 / 1994,Kyzent
#36,Support,Dibbs,Challenger - 492 LP,53.8,1493 / 1280,MaverickG
#37,Support,DieFliegendeKuh,Challenger - 491 LP,53.8,1819 / 1559,doofboy13
#38,Mid,midkek,Challenger - 490 LP,52.3,1889 / 1726,redeemer
#39,Mid,sandbox10,Challenger - 488 LP,53.8,1510 / 1297,
#40,Mid,Viree,Challenger - 488 LP,52.7,1407 / 1261,viree
#41,Jungle,junglekek,Challenger - 482 LP,54.5,1647 / 1375,redeemer
#42,ADC,sandbox15,Challenger - 475 LP,53.3,1807 / 1584,
#43,ADC,NewMeta,Challenger - 467 LP,52.7,2365 / 2124,moxir
#44,ADC,Pokimane,Challenger - 461 LP,52.4,1791 / 1624,Simp
#45,Mid,EMFyels,Challenger - 457 LP,53.4,2394 / 2085,EMFyels
#46,Support,Keria,Challenger - 454 LP,52.3,1602 / 1460,TheStriker9
#47,Top,Looperx,Challenger - 452 LP,55.9,823 / 650,Choi
#48,Mid,Rabbit108,Challenger - 451 LP,55.8,1262 / 1001,willchung128
#49,Support,Fekker,Challenger - 451 LP,53.3,1792 / 1567,Key
#50,Top,Kingen,Challenger - 447 LP,53.7,1352 / 1165,Maffayoo
#51,Mid,Mephisto,Grandmaster - 441 LP,53.2,1707 / 1500,Zettohail
#52,Support,stolik,Grandmaster - 440 LP,53.2,1601 / 1407,stolik
#53,Jungle,Iris,Grandmaster - 437 LP,54.0,1717 / 1460,WildChoas
#54,Jungle,Prophet,Grandmaster - 436 LP,55.8,1302 / 1032,Four
#55,Support,ReaganHau,Grandmaster - 435 LP,51.7,1496 / 1398,reaganhau
#56,Support,SupBot,Grandmaster - 434 LP,52.8,1679 / 1498,TangilBOT
#57,ADC,Viyo,Grandmaster - 433 LP,52.0,1488 / 1376,Xcotch
#58,Mid,LeSnek,Grandmaster - 431 LP,52.4,1504 / 1364,LS
