Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Mid,Chovy,Challenger - 220 LP,63.0,476 / 279,TheStriker9
#2,Top,DoinB,Challenger - 187 LP,58.6,336 / 237,LordArtos
#3,Support,Princess,Challenger - 151 LP,61.9,203 / 125,Princess
#4,Support,Rookie,Challenger - 136 LP,58.7,280 / 197,LordArtos
#5,Jungle,Kaltch,Challenger - 128 LP,62.2,262 / 159,Princess
#6,Mid,LeSnek,Challenger - 112 LP,63.3,274 / 159,LS
#7,Mid,Etosh,Challenger - 111 LP,57.8,365 / 267,Etosh
#8,Top,Scarra,Challenger - 105 LP,66.6,219 / 110,OfflineTV
#9,Jungle,Canyon,Challenger - 96 LP,59.6,223 / 151,YamatoCannon
#10,Support,unicornpetpetuwu,Challenger - 96 LP,59.3,224 / 154,GamerGirls
#11,Support,HelpingX,Challenger - 90 LP,60.6,291 / 189,Felixxx
#12,ADC,Teddy,Challenger - 87 LP,58.8,321 / 225,Kim
#13,Top,Kingen,Challenger - 65 LP,58.9,438 / 306,Maffayoo
#14,Top,SheIsLegal,Challenger - 53 LP,56.5,365 / 281,PaxVan
#15,Jungle,Aela ,Challenger - 38 LP,57.0,374 / 282,MolscarZX
#16,Jungle,BlabberFIsh,Challenger - 21 LP,57.9,342 / 249,Meteo
#17,Jungle,Stupid Jungler,Challenger - 21 LP,59.6,205 / 139,PooPooPeePee
#18,ADC,Soju,Challenger - 15 LP,55.1,473 / 386,Bitesized
#19,Jungle,SmelliElli,Challenger - 9 LP,57.4,364 / 270,bigjon
#20,ADC,snky,Challenger - 8 LP,56.9,335 / 254,haxplague1
#21,Mid,Hide in poon,Challenger - 1 LP,55.2,335 / 272,kamiOCE
#22,Top,KSet,Challenger - 1 LP,54.9,357 / 293,CJackz
#23,Jungle,AttSeeker,Diamond I - 99 LP,56.6,323 / 248,PaxVan
#24,ADC,Pokimane,Diamond I - 93 LP,59.2,329 / 227,Simp
#25,ADC,SasukeyLove,Diamond I - 91 LP,56.6,379 / 291,kcheng6996
#26,ADC,invention,Diamond I - 90 LP,53.3,394 / 345,garbz
#27,Support,Oxman,Diamond I - 89 LP,55.2,302 / 245,LeXas
#28,Support,Eclipsed,Diamond I - 85 LP,53.9,354 / 303,cmoney847
#29,Top,Fabrizio Frizzi,Diamond I - 85 LP,55.5,391 / 314,CQANQKA
#30,Top,Funn1k,Diamond I - 85 LP,49.5,330 / 337,NAVI
#31,Top,cp mccreamy,Diamond I - 84 LP,57.0,387 / 292,Meow woeM
#32,Mid,Prime Faker,Diamond I - 84 LP,53.3,351 / 308,LDK
#33,Jungle,Souless,Diamond I - 83 LP,56.7,549 / 420,Bitesized
#34,Jungle,Freja,Diamond I - 81 LP,58.1,407 / 294,ornstein123
#35,Jungle,Terrified,Diamond I - 77 LP,53.9,550 / 470,MaverickG
#36,Mid,SimonzeMKCassio,Diamond I - 77 LP,52.0,254 / 234,Nauth3r_nioMe
#37,Mid,Yunbee,Diamond I - 74 LP,52.5,440 / 398,Memersticks
