Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Rabbit4,Challenger - 288 LP,60.7,441 / 286,willchungtester
#2,Jungle,Kaltch,Challenger - 224 LP,61.7,414 / 257,Princess
#3,Support,unicornpetpetuwu,Challenger - 215 LP,60.3,337 / 222,GamerGirls
#4,Support,HelpingX,Challenger - 195 LP,61.1,479 / 305,Felixxx
#5,Jungle,Stupid Jungler,Challenger - 83 LP,62.1,520 / 318,PooPooPeePee
#6,Jungle,Aela ,Challenger - 81 LP,58.2,541 / 388,MolscarZX
#7,Jungle,tarzaned,Challenger - 77 LP,59.8,548 / 369,Tyler1
#8,Top,SilSol,Challenger - 70 LP,56.8,578 / 439,silsoleuw
#9,Support,Eclipsed,Challenger - 61 LP,55.9,710 / 560,cmoney847
#10,ADC,Coldest,Challenger - 59 LP,50.7,462 / 449,MaverickG
#11,Top,Scarra,Challenger - 58 LP,63.8,475 / 269,OfflineTV
#12,Mid,Chovy,Challenger - 40 LP,62.1,623 / 381,TheStriker9
#13,Support,Stracchino,Challenger - 39 LP,52.7,337 / 303,LovelyKangaroo
#14,ADC,Karma,Challenger - 36 LP,56.5,485 / 374,Dark Pact
#15,Jungle,AttSeeker,Challenger - 35 LP,58.5,634 / 450,PaxVan
#16,Mid,Zezro,Challenger - 31 LP,55.1,648 / 529,Zezro
#17,ADC,Leysu,Challenger - 31 LP,50.4,499 / 491,Memersticks
#18,Support,Emwues24,Challenger - 31 LP,49.9,521 / 523,Jinxnator
#19,ADC,Ornstein,Challenger - 28 LP,54.3,664 / 559,ebaines
#20,Jungle,Clid 2.0,Challenger - 26 LP,55.5,579 / 465,Coach_Kim
#21,Top,Alistar top,Challenger - 24 LP,54.5,601 / 502,roysiggi 2 
#22,Support,Healslut,Challenger - 18 LP,55.5,555 / 445,roysiggi
#23,Jungle,Prophet,Challenger - 14 LP,57.7,631 / 462,Four
#24,Jungle,Nunu V2,Challenger - 9 LP,58.2,708 / 509,willchung1024
#25,Support,Rookie,Challenger - 7 LP,56.1,468 / 366,LordArtos
#26,Top,Fabrizio Frizzi,Challenger - 6 LP,56.2,637 / 496,CQANQKA
#27,Support,Kiyoon,Challenger - 4 LP,55.5,709 / 569,Bitesized
#28,Support,Backpack,Challenger - 3 LP,50.8,555 / 538,Zettohail
#29,Top,Bde,Challenger - 2 LP,53.8,614 / 528,Deu13
#30,Jungle,Canyon,Diamond I - 98 LP,58.0,403 / 292,YamatoCannon
#31,Mid,garbz,Diamond I - 97 LP,52.5,671 / 606,garbz
#32,Top,Mr Greyjoy,Diamond I - 96 LP,49.4,536 / 550,trollesha
#33,ADC,fnc jjboce adc,Diamond I - 96 LP,51.6,557 / 523,jjboce
#34,Jungle,110110010011,Diamond I - 96 LP,56.2,642 / 501,110110010011
#35,Jungle,RedPandaMochi,Diamond I - 95 LP,49.1,616 / 638,Gawaine
#36,ADC,Cougarbrit,Diamond I - 94 LP,49.8,531 / 536,Princess
#37,Support,Princess,Diamond I - 91 LP,62.0,355 / 218,Princess
#38,Mid,Etosh,Diamond I - 91 LP,57.4,626 / 465,Etosh
#39,Mid,Kiddlazy,Diamond I - 90 LP,49.9,600 / 602,Gawaine
#40,Jungle,Terrified,Diamond I - 90 LP,54.6,895 / 745,MaverickG
#41,Top,KSet,Diamond I - 88 LP,55.0,549 / 450,CJackz
