Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Rabbit4,Challenger - 291 LP,60.7,440 / 285,willchungtester
#2,Support,HelpingX,Challenger - 169 LP,60.9,465 / 299,Felixxx
#3,Support,unicornpetpetuwu,Challenger - 153 LP,60.0,323 / 215,GamerGirls
#4,Support,Princess,Challenger - 129 LP,62.8,324 / 192,Princess
#5,Top,KSet,Challenger - 116 LP,55.5,534 / 429,CJackz
#6,Jungle,Kaltch,Challenger - 113 LP,61.5,392 / 245,Princess
#7,Jungle,tarzaned,Challenger - 99 LP,59.8,533 / 359,Tyler1
#8,Top,SilSol,Challenger - 75 LP,56.3,548 / 426,silsoleuw
#9,Jungle,Stupid Jungler,Challenger - 70 LP,61.9,507 / 312,PooPooPeePee
#10,Mid,Etosh,Challenger - 58 LP,58.1,588 / 424,Etosh
#11,Support,Rookie,Challenger - 52 LP,56.7,439 / 335,LordArtos
#12,Support,Kiyoon,Challenger - 51 LP,55.4,682 / 549,Bitesized
#13,Jungle,Aela ,Challenger - 50 LP,58.0,512 / 371,MolscarZX
#14,Mid,Chovy,Challenger - 42 LP,62.3,594 / 360,TheStriker9
#15,Jungle,Prophet,Challenger - 37 LP,57.9,613 / 446,Four
#16,Jungle,Canyon,Challenger - 33 LP,58.5,387 / 275,YamatoCannon
#17,Support,Stracchino,Challenger - 29 LP,51.7,307 / 287,LovelyKangaroo
#18,Support,Backpack,Challenger - 23 LP,50.7,536 / 522,Zettohail
#19,Jungle,110110010011,Challenger - 23 LP,56.3,626 / 485,110110010011
#20,Support,Rabbit5,Challenger - 18 LP,54.0,546 / 466,willchungtester
#21,Jungle,Clid 2.0,Challenger - 18 LP,55.2,556 / 452,Coach_Kim
#22,Support,Healslut,Challenger - 14 LP,55.2,534 / 433,roysiggi
#23,Top,EET,Challenger - 5 LP,54.0,446 / 380,eternityends
#24,ADC,Karma,Challenger - 4 LP,56.0,456 / 358,Dark Pact
#25,Top,Pls dont feed,Challenger - 3 LP,48.1,480 / 518,roysiggi
#26,Top,Brennus,Challenger - 2 LP,51.6,553 / 519,darkhorse298
#27,Jungle,Nunu V2,Diamond I - 99 LP,58.1,683 / 493,willchung1024
#28,ADC,fnc jjboce adc,Diamond I - 96 LP,51.5,534 / 502,jjboce
#29,Top,Bde,Diamond I - 95 LP,53.5,592 / 514,Deu13
#30,Mid,Zezro,Diamond I - 94 LP,55.0,616 / 504,Zezro
#31,ADC,Teddy,Diamond I - 93 LP,57.7,454 / 333,Kim
#32,Jungle,EIIim,Diamond I - 88 LP,54.4,529 / 443,T1 Kim
#33,Mid,Yunbee,Diamond I - 88 LP,53.2,695 / 612,Memersticks
#34,Top,Kingen,Diamond I - 84 LP,58.0,640 / 464,Maffayoo
#35,Top,Ayu,Diamond I - 84 LP,54.9,653 / 536,Bitesized
#36,Support,xplayz4dayz,Diamond I - 84 LP,57.6,518 / 381,froggen
#37,Support,suppbeast777,Diamond I - 82 LP,53.2,561 / 493,squzzz
#38,Top,GuppyMilk,Diamond I - 82 LP,57.0,515 / 389,gespenst
#39,Jungle,SmelliElli,Diamond I - 80 LP,57.6,522 / 385,bigjon
#40,ADC,SexyB,Diamond I - 79 LP,50.7,486 / 473,Billy
#41,Top,Fabrizio Frizzi,Diamond I - 78 LP,55.8,593 / 469,CQANQKA
#42,ADC,DeadlyXRecon,Diamond I - 77 LP,50.2,491 / 487,yukioken
#43,Mid,garbz,Diamond I - 76 LP,52.1,631 / 581,garbz
#44,Mid,Kiddlazy,Diamond I - 74 LP,49.6,563 / 573,Gawaine
#45,ADC,Soju,Diamond I - 68 LP,54.4,706 / 591,Bitesized
#46,Top,DoinB,Diamond I - 67 LP,57.7,458 / 336,LordArtos
#47,Jungle,BlabberFIsh,Diamond I - 66 LP,58.2,552 / 397,Meteo
#48,Mid,LeSnek,Diamond I - 66 LP,59.5,479 / 326,LS
#49,Top,Latios,Diamond I - 65 LP,52.8,625 / 559,krxington
#50,Top,Loosst,Diamond I - 64 LP,49.5,413 / 422,Scia
#51,ADC,Dicliffier,Diamond I - 64 LP,52.2,497 / 456,Dicliffier
#52,Jungle,Souless,Diamond I - 64 LP,57.2,874 / 655,Bitesized
#53,Jungle,AttSeeker,Diamond I - 64 LP,58.0,584 / 423,PaxVan
#54,Mid,Chief,Diamond I - 64 LP,52.5,418 / 378,PacoPeco
#55,Support,Eirika,Diamond I - 63 LP,54.7,557 / 462,Nyubola
#56,Top,Alistar top,Diamond I - 62 LP,54.1,565 / 479,roysiggi 2 
#57,Support,SmexyKFC,Diamond I - 61 LP,51.2,494 / 471,haxplague1
