Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Rabbit4,Challenger - 281 LP,60.5,435 / 284,willchungtester
#2,Support,Princess,Challenger - 231 LP,63.3,247 / 143,Princess
#3,Support,unicornpetpetuwu,Challenger - 204 LP,60.6,288 / 187,GamerGirls
#4,Mid,Chovy,Challenger - 201 LP,63.1,517 / 302,TheStriker9
#5,Jungle,Kaltch,Challenger - 186 LP,61.9,327 / 201,Princess
#6,Top,DoinB,Challenger - 137 LP,58.8,358 / 251,LordArtos
#7,Mid,Etosh,Challenger - 101 LP,58.0,484 / 351,Etosh
#8,Top,Kingen,Challenger - 71 LP,58.8,537 / 376,Maffayoo
#9,Support,Rabbit5,Challenger - 67 LP,53.9,480 / 410,willchungtester
#10,Jungle,TheSecretWeapon,Challenger - 63 LP,55.9,442 / 348,Erknaite
#11,ADC,Teddy,Challenger - 52 LP,58.6,390 / 276,Kim
#12,Support,Rookie,Challenger - 47 LP,57.5,330 / 244,LordArtos
#13,Jungle,Aela ,Challenger - 45 LP,57.2,429 / 321,MolscarZX
#14,Jungle,AttSeeker,Challenger - 44 LP,57.3,485 / 362,PaxVan
#15,Support,HelpingX,Challenger - 37 LP,59.8,393 / 264,Felixxx
#16,ADC,snky,Challenger - 36 LP,57.4,418 / 310,haxplague1
#17,ADC,Aurantz,Challenger - 27 LP,52.6,309 / 279,Lasker
#18,Jungle,SmelliElli,Challenger - 19 LP,57.6,454 / 334,bigjon
#19,Mid,Factor,Challenger - 17 LP,56.6,491 / 376,thefactor7
#20,Jungle,Canyon,Challenger - 14 LP,57.9,320 / 233,YamatoCannon
#21,Top,SilSol,Challenger - 8 LP,56.1,499 / 391,silsoleuw
#22,Top,Scarra,Challenger - 8 LP,63.7,341 / 194,OfflineTV
#23,ADC,BotBot,Challenger - 7 LP,54.4,350 / 293,TangilBOT
#24,ADC,Noob,Challenger - 5 LP,55.6,444 / 355,Baleygr
#25,Support,AfroPerkins,Diamond I - 99 LP,52.8,389 / 348,kyleperkins
#26,Jungle,Stupid Jungler,Diamond I - 95 LP,61.3,388 / 245,PooPooPeePee
#27,Jungle,Asphyxia,Diamond I - 91 LP,51.6,475 / 446,Hopestarxo
#28,Top,Blunder,Diamond I - 90 LP,52.1,401 / 369,Razael
#29,Support,suppbeast777,Diamond I - 86 LP,52.1,443 / 408,squzzz
#30,Support,Biofrost,Diamond I - 85 LP,56.5,473 / 364,Danie1
#31,ADC,Lidl Bear,Diamond I - 84 LP,53.1,473 / 417,wertyce
#32,Jungle,tarzaned,Diamond I - 80 LP,59.3,473 / 325,Tyler1
#33,Mid,QQ Miku,Diamond I - 78 LP,49.0,411 / 428,Futaro
#34,Top,Latios,Diamond I - 77 LP,53.0,506 / 449,krxington
#35,Top,Akari,Diamond I - 77 LP,49.3,514 / 528,GooseHouse
#36,Jungle,ggbebe,Diamond I - 75 LP,55.9,654 / 515,garbz
#37,Mid,midhigh,Diamond I - 74 LP,61.3,282 / 178,squzz
#38,Top,Ayu,Diamond I - 74 LP,54.2,544 / 460,Bitesized
#39,Top,SheIsLegal,Diamond I - 73 LP,56.4,483 / 373,PaxVan
#40,Jungle,Jinxnator,Diamond I - 72 LP,51.6,552 / 518,Jinxnator
#41,Top,SiphoningStrike,Diamond I - 71 LP,51.1,404 / 387,Dehkari
#42,Top,jZen,Diamond I - 68 LP,53.5,278 / 242,agamero
#43,Support,Oxman,Diamond I - 67 LP,55.4,401 / 323,LeXas
#44,Top,KSet,Diamond I - 67 LP,54.9,457 / 376,CJackz
#45,Support,Elythys,Diamond I - 67 LP,51.9,470 / 436,Elythys
#46,Top,GuppyMilk,Diamond I - 66 LP,56.6,440 / 338,gespenst
#47,Top,cp mccreamy,Diamond I - 64 LP,56.6,496 / 380,Meow woeM
#48,Top,FarmFarmFarm,Diamond I - 64 LP,54.7,542 / 448,moonrat
#49,Mid,T,Diamond I - 64 LP,52.5,458 / 414,Deu13
#50,Mid,0/10 yasuo,Diamond I - 62 LP,52.6,483 / 436,aquietghost
#51,Mid,Rabbit8,Diamond I - 61 LP,54.2,432 / 365,racingrabbits3
#52,Mid,MidHE,Diamond I - 61 LP,52.2,489 / 447,tyrion
#53,Jungle,Heroofthevalley,Diamond I - 56 LP,58.7,436 / 307,Tha toad
#54,ADC,fnc jjboce adc,Diamond I - 55 LP,50.7,448 / 435,jjboce
#55,Support,Serperior,Diamond I - 54 LP,46.3,439 / 509,krxington
#56,Jungle,BlabberFIsh,Diamond I - 54 LP,57.8,466 / 340,Meteo
